date,trailingGrossProfit,trailingOtherIncomeExpense,annualOperatingCashFlow,annualTotalNonCurrentAssets,annualNetPPE,quarterlyOperatingExpense,annualGrossProfit,quarterlyPretaxIncome,quarterlyPurchaseOfBusiness,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,trailingRepaymentOfDebt,quarterlyRepaymentOfDebt,annualInventory,quarterlyNetPPE,annualDilutedEPS,annualEbitda,quarterlyTaxProvision,quarterlyCashAndCashEquivalents,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyBeginningCashPosition,annualOtherIncomeExpense,annualGrossPPE,trailingChangeInCashSupplementalAsReported,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,annualBasicAverageShares,quarterlyChangesInAccountReceivables,annualChangeInInventory,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,annualBeginningCashPosition,trailingOtherNonCashItems,quarterlySaleOfInvestment,quarterlyOperatingCashFlow,trailingInvestingCashFlow,trailingOperatingExpense,annualInvestingCashFlow,annualDeferredIncomeTax,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyRepurchaseOfCapitalStock,annualNonCurrentDeferredTaxesLiabilities,quarterlyGrossPPE,quarterlyChangeInWorkingCapital,quarterlyAccountsPayable,annualChangesInAccountReceivables,quarterlyDeferredIncomeTax,annualAccumulatedDepreciation,trailingBeginningCashPosition,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCommonStockIssuance,trailingCapitalExpenditure,trailingNetIncomeContinuousOperations,quarterlyOtherCurrentLiabilities,annualOtherCurrentLiabilities,trailingChangeInInventory,trailingNetOtherFinancingCharges,annualDilutedAverageShares,quarterlyEbitda,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,annualStockBasedCompensation,annualGoodwill,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,trailingInterestExpense,trailingStockBasedCompensation,trailingChangeInWorkingCapital,trailingChangesInAccountReceivables,annualInterestExpense,quarterlyBasicEPS,annualPurchaseOfInvestment,annualCapitalStock,annualRepaymentOfDebt,annualTotalRevenue,quarterlyBasicAverageShares,annualAccountsPayable,annualOperatingIncome,trailingOperatingIncome,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualCommonStockIssuance,annualFreeCashFlow,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,annualOtherShortTermInvestments,quarterlyCurrentLiabilities,quarterlyDepreciationAndAmortization,trailingFreeCashFlow,quarterlyCashDividendsPaid,annualTotalLiabilitiesNetMinorityInterest,annualEndCashPosition,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,trailingTotalRevenue,annualChangeInWorkingCapital,quarterlyRetainedEarnings,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualOtherCurrentAssets,quarterlyTotalRevenue,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,annualCashAndCashEquivalents,quarterlyTotalNonCurrentAssets,trailingTaxProvision,trailingNetIncome,trailingEndCashPosition,quarterlyOperatingIncome,annualCurrentDebt,quarterlyTotalLiabilitiesNetMinorityInterest,trailingPretaxIncome,annualInvestmentsAndAdvances,annualNetIncome,annualPretaxIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualCashDividendsPaid,annualOperatingExpense,annualNetIncomeContinuousOperations,annualCurrentDeferredRevenue,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,annualCostOfRevenue,quarterlyFreeCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyDilutedEPS,trailingSaleOfInvestment,annualSaleOfInvestment,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyDilutedAverageShares,annualStockholdersEquity,quarterlyOtherNonCurrentLiabilities,annualSellingGeneralAndAdministration,annualCurrentAssets,annualOtherNonCashItems,annualLongTermDebt,annualOtherNonCurrentAssets,annualBasicEPS,quarterlyCostOfRevenue,quarterlyGoodwill,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,annualCurrentLiabilities,annualRetainedEarnings,quarterlyStockholdersEquity,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualTotalAssets,annualTaxProvision,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyInvestmentsAndAdvances,quarterlyChangeInInventory,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyOtherIncomeExpense,annualAccountsReceivable,trailingOperatingCashFlow,trailingChangeInAccountPayable,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyInventory,quarterlyGrossProfit,quarterlyLongTermDebt,quarterlyCurrentDeferredRevenue,trailingBasicAverageShares,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingPurchaseOfInvestment,annualIncomeTaxPayable,trailingCashDividendsPaid,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,trailingDilutedAverageShares
2013-12-31,,,818700000.0,5760800000.0,707400000.0,307100000.0,2223200000.0,194200000.0,-53700000.0,1572000000.0,1572000000.0,404000000.0,10500000.0,,-372600000.0,136500000.0,707400000.0,6.25,1101000000.0,67500000.0,404000000.0,404000000.0,174100000.0,6600000.0,1731900000.0,,,-59600000.0,110800000.0,,31400000.0,90200000.0,28000000.0,-15300000.0,370100000.0,-7300000.0,-1024500000.0,95400000.0,1463100000.0,-166000000.0,466800000.0,,0.0,248700000.0,,,-359600000.0,56200000.0,,-202200000.0,-250100000.0,563900000.0,1731900000.0,27500000.0,304500000.0,-67500000.0,27900000.0,-1024500000.0,,4000000.0,,4000000.0,229900000.0,66200000.0,25400000.0,,,1463100000.0,1463100000.0,,,91800000.0,247000000,-62800000.0,8400000.0,37300000.0,3022800000.0,-518300000.0,-4800000.0,,,,,103700000.0,,-6500000.0,10500000.0,-783900000.0,5808300000.0,,304500000.0,1012700000.0,,500000.0,4468300000.0,60800000.0,174000000.0,818700000.0,1188700000.0,285700000.0,,735700000.0,59800000.0,,,4468300000.0,404000000.0,4468300000.0,,,-74500000.0,3373500000.0,,,0.0,1437000000,1100000.0,-3200000.0,404000000.0,5760800000.0,,,,219000000,110800000.0,4468300000.0,,88500000.0,573800000.0,915600000.0,6949500000.0,126300000.0,,1210500000.0,575400000.0,,,66200000.0,3585100000.0,248700000.0,126700000,126300000.0,,,7500000.0,0.0,-1015600000.0,,2481200000.0,1463100000.0,1128800000.0,1188700000.0,2300000.0,2985800000.0,370100000.0,6.36,910900000.0,3022800000.0,573800000.0,,111700000.0,735700000.0,3373500000.0,2481200000.0,404000000.0,-107200000.0,6949500000.0,340200000.0,230100000.0,500000.0,111700000.0,784700000.0,88500000.0,-9700000.0,,35600000.0,6600000.0,784700000.0,,,563900000.0,136500000.0,526100000.0,2985800000.0,,,,,,,,,,,,,
2014-03-31,,,,,,305900000.0,,187700000.0,-66800000.0,1538400000.0,,,10400000.0,,-6900000.0,,733100000.0,,,74200000.0,338900000.0,338900000.0,404000000.0,,,,,-56500000.0,104400000.0,,25700000.0,,-39200000.0,,405600000.0,200000.0,,-98000000.0,,,,,15000000.0,142300000.0,,,,,,,-107700000.0,,,-45800000.0,281900000.0,,10100000.0,,,,,,-65100000.0,45500000.0,16400000.0,,,0.0,,,,,234400000,,11700000.0,,,,,,,,,,1.33,,,,,85200000.0,,,,500000.0,,,,,1160900000.0,284900000.0,,753600000.0,60700000.0,,,,,4491100000.0,,,,3408900000.0,,,,1430700000,,-1100000.0,,5831500000.0,,,,210900000,,4491100000.0,,,,,6992400000.0,113100000.0,,,,,,,,142300000.0,113500000,113100000.0,1.31,,,0.0,,86600000.0,,1481800000.0,,,,,,,913900000.0,3067100000.0,,,,,,2501300000.0,338900000.0,-108100000.0,,,,200000.0,358000000.0,822000000.0,87300000.0,2900000.0,,-27100000.0,2500000.0,,,,561900000.0,134800000.0,516800000.0,2990700000.0,,,,,,,,,,,,,
2014-06-30,,,,,,319900000.0,,232500000.0,-7400000.0,1545800000.0,,,10400000.0,,-9200000.0,,741200000.0,,,90800000.0,479500000.0,479500000.0,338900000.0,,,,,-48100000.0,97600000.0,,25800000.0,,-8800000.0,,126200000.0,-2200000.0,,-25400000.0,,,,,16300000.0,207400000.0,,,,,,,-56500000.0,,,12600000.0,280600000.0,,-11200000.0,,,,,,140600000.0,58500000.0,42500000.0,,,0.0,,,,,321100000,,11900000.0,,,,,,,,,,1.67,,,,,84700000.0,,,,600000.0,,,,,1565900000.0,297900000.0,,740800000.0,62800000.0,,,,,3747600000.0,,,,3553000000.0,,,,1516400000,,-7400000.0,,5578900000.0,,,,248700000,,4488400000.0,,,,,7144800000.0,141300000.0,,,,,,,,159300000.0,141700000,141300000.0,1.64,,,0.0,,86300000.0,,249800000.0,,,,,,,947800000.0,3069200000.0,,,,,,2656400000.0,479500000.0,-39100000.0,,,,100000.0,362600000.0,832600000.0,96500000.0,500000.0,,1400000.0,9600000.0,,,,568600000.0,134500000.0,568600000.0,2909900000.0,,,,,,,,,,,,,
2014-09-30,,,,,,324000000.0,,219000000.0,-4400000.0,1489400000.0,,,10400000.0,,-1300000.0,,754700000.0,,,81500000.0,575700000.0,575700000.0,479500000.0,,,,,-52600000.0,97600000.0,,25900000.0,,-11700000.0,,138800000.0,1300000.0,,-18400000.0,,,,,400000.0,175600000.0,,,,,,,-65700000.0,,,-30000000.0,286200000.0,,-2400000.0,,,,,,96200000.0,40300000.0,47300000.0,,,0.0,,,,,303400000,,11500000.0,,,,,,,,,,1.62,,,,,84900000.0,,,,400000.0,,,,,1687800000.0,305700000.0,,749000000.0,58500000.0,,,,,3712000000.0,,,,3685600000.0,,,,1551800000,,-4400000.0,,5544000000.0,,,,247200000,,4461000000.0,,,,,7231800000.0,137200000.0,,,,,,,,123000000.0,137500000,137200000.0,1.59,,,0.0,,86500000.0,,223900000.0,,,,,,,980600000.0,3066400000.0,,,,,,2770800000.0,575700000.0,-55600000.0,,,,600000.0,365200000.0,841600000.0,94700000.0,-4700000.0,,9500000.0,-2300000.0,,,,552600000.0,138800000.0,571200000.0,2917100000.0,,,,,,,,,,,,,
2014-12-31,,,739000000.0,5609100000.0,786500000.0,325100000.0,2203100000.0,187500000.0,-101400000.0,1475800000.0,1475800000.0,580000000.0,10400000.0,,-2900000.0,139500000.0,786500000.0,5.91,1181700000.0,67600000.0,580000000.0,580000000.0,575700000.0,8000000.0,1813000000.0,,,-46300000.0,347100000.0,,32100000.0,84800000.0,28600000.0,-300000.0,154800000.0,-25300000.0,-1026500000.0,-58800000.0,274200000.0,-179600000.0,404000000.0,,-100000.0,213700000.0,,,-350100000.0,27700000.0,,-203500000.0,-39100000.0,530400000.0,1813000000.0,-13000000.0,282300000.0,-31100000.0,31200000.0,-1026500000.0,,3400000.0,,3400000.0,4300000.0,-10500000.0,8500000.0,,,0.0,0.0,,,86400000.0,283100000,176000000.0,10600000.0,45700000.0,3099400000.0,-200600000.0,-26100000.0,,,,,109500000.0,,-20200000.0,10400000.0,-20300000.0,6011600000.0,,282300000.0,928200000.0,,500000.0,3505000000.0,-21200000.0,114800000.0,535500000.0,1692700000.0,309700000.0,,976300000.0,63500000.0,,,4481300000.0,580000000.0,3505000000.0,,,-76200000.0,3786100000.0,,,0.0,1512700000,1400000.0,-100000.0,580000000.0,5609100000.0,,,,221400000,347100000.0,4481300000.0,,92600000.0,511200000.0,826700000.0,7301800000.0,119600000.0,,1274900000.0,512600000.0,,,-10500000.0,3808500000.0,167400000.0,119900000,119600000.0,,,31600000.0,0.0,-269000000.0,,2820500000.0,274200000.0,1198200000.0,1692700000.0,2000000.0,2682700000.0,154800000.0,6.03,966200000.0,3099400000.0,511200000.0,,341400000.0,976300000.0,3786100000.0,2820500000.0,580000000.0,-147300000.0,7301800000.0,314100000.0,245500000.0,500000.0,341400000.0,815700000.0,92600000.0,1000000.0,,-5000000.0,-1800000.0,815700000.0,,,530400000.0,139500000.0,546500000.0,2682700000.0,,,,,,,,,,,,,
2015-03-31,,,,,,446500000.0,,30300000.0,-3625800000.0,3603300000.0,,,12000000.0,,-726200000.0,,1597200000.0,,,29300000.0,446400000.0,446400000.0,580000000.0,,,,,-33800000.0,348600000.0,,104300000.0,,-40300000.0,,250500000.0,-34600000.0,,3629700000.0,,,,,8000000.0,-86900000.0,,,,,,,0.0,,,-249100000.0,420800000.0,,17400000.0,,,,,,-133600000.0,-131100000.0,30500000.0,,,0.0,,,,,239300000,,26300000.0,,,,,,,,,,0.01,,,,,91900000.0,,,,500000.0,,,,,2328500000.0,415100000.0,,1412200000.0,104700000.0,,,,,8220800000.0,,,,3787100000.0,,,,1793200000,,-3600000.0,,11822100000.0,,,,149500000,,9633000000.0,,,,,14150600000.0,700000.0,,,,,,,,-120700000.0,1000000,700000.0,0.01,,,0.0,,93800000.0,,338400000.0,,,,,,,1197200000.0,6282200000.0,,,,,,4517600000.0,446400000.0,-3651300000.0,,,,300000.0,488900000.0,1187000000.0,88900000.0,4200000.0,,-48900000.0,-14900000.0,,,,1268500000.0,186500000.0,596000000.0,6597700000.0,153900000.0,,,,,,,,,,,,
2015-06-30,,,,,,439000000.0,,264300000.0,-63400000.0,3644800000.0,,,12000000.0,,-146000000.0,,1831800000.0,,,95600000.0,619000000.0,619000000.0,446400000.0,,,,,-69100000.0,674100000.0,,57900000.0,,-13500000.0,,197400000.0,1700000.0,,-118800000.0,,,,,0.0,396700000.0,,,,,,,0.0,,,103100000.0,438800000.0,,-22300000.0,,,,,,172600000.0,-99800000.0,25500000.0,,,0.0,,,,,441400000,,27700000.0,,,,,,,,,,1.67,,,,,100700000.0,,,,500000.0,,,,,2586000000.0,392400000.0,,1823100000.0,119200000.0,,,,,7872400000.0,,,,3955800000.0,,,,2269100000,,-1200000.0,,11879200000.0,,,,335600000,,9695500000.0,,,,,14465200000.0,168400000.0,,,,,,,,327600000.0,168700000,168400000.0,1.64,,,0.0,,102500000.0,,370100000.0,,,,,,,1494500000.0,6136600000.0,,,,,,4769700000.0,619000000.0,-132300000.0,,,,200000.0,567700000.0,1201400000.0,68600000.0,5300000.0,,15100000.0,-13400000.0,,,,1372600000.0,182000000.0,774600000.0,6113200000.0,142500000.0,,,,,,,,,,,,
2015-09-30,,,,,,429600000.0,,250400000.0,-14900000.0,3561000000.0,,,12000000.0,,-126100000.0,,1806800000.0,,,97300000.0,713000000.0,713000000.0,619000000.0,,,,,-67800000.0,674700000.0,,55800000.0,,-36100000.0,,217000000.0,6200000.0,,-86700000.0,,,,,0.0,288000000.0,,,,,,,0.0,,,-3400000.0,445000000.0,,-11100000.0,,,,,,94000000.0,-168500000.0,33200000.0,,,0.0,,,,,427600000,,23700000.0,,,,,,,,,,1.51,,,,,101100000.0,,,,500000.0,,,,,2707100000.0,382500000.0,,1844400000.0,121400000.0,,,,,7664400000.0,,,,4108700000.0,,,,2317300000,,-6600000.0,,11715200000.0,,,,333300000,,9508800000.0,,,,,14422300000.0,152800000.0,,,,,,,,220200000.0,153100000,152800000.0,1.49,,,0.0,,102900000.0,,351100000.0,,,,,,,1554400000.0,6068600000.0,,,,,,4913500000.0,713000000.0,-82700000.0,,,,0.0,583000000.0,1235200000.0,61800000.0,100000.0,,9500000.0,-27100000.0,,,,1291300000.0,181600000.0,762900000.0,6006500000.0,141700000.0,,,,,,,,,,,,
2015-12-31,,,982400000.0,11623200000.0,1747400000.0,443200000.0,2903300000.0,186200000.0,-43600000.0,3323500000.0,3323500000.0,716400000.0,12000000.0,,-252300000.0,191000000.0,1747400000.0,4.34,1464800000.0,71700000.0,716400000.0,716400000.0,713000000.0,-109800000.0,2871300000.0,,,-85100000.0,424900000.0,,56800000.0,98800000.0,18100000.0,-200000.0,201900000.0,3000000.0,-1123900000.0,-239600000.0,323100000.0,-3747700000.0,580000000.0,,0.0,384600000.0,,,-3994900000.0,-54400000.0,,-255800000.0,0.0,1244300000.0,2871300000.0,141800000.0,497400000.0,-71800000.0,-38400000.0,-1123900000.0,,2500000.0,,2500000.0,3400000.0,-221100000.0,9700000.0,,,0.0,0.0,,,100600000.0,356300000,136400000.0,24400000.0,102100000.0,6292200000.0,3184600000.0,-23700000.0,,,,,274900000.0,,-11700000.0,12000000.0,-1250600000.0,8680100000.0,,497400000.0,1116800000.0,,500000.0,7574400000.0,30700000.0,98900000.0,726600000.0,2663000000.0,404900000.0,,1701500000.0,113300000.0,,,9275900000.0,716400000.0,7574400000.0,,,-7500000.0,4223000000.0,,,0.0,2300500000,600000.0,-300000.0,716400000.0,11623200000.0,,,,297500000,424900000.0,9275900000.0,,58200000.0,436900000.0,732100000.0,14286200000.0,114200000.0,,1786500000.0,438000000.0,146100000.0,,-221100000.0,5776800000.0,299500000.0,114500000,114200000.0,,,8000000.0,0.0,0.0,,5010300000.0,323100000.0,1622000000.0,2663000000.0,2000000.0,5992100000.0,201900000.0,4.42,1559800000.0,6292200000.0,436900000.0,,633100000.0,1701500000.0,4223000000.0,5010300000.0,716400000.0,-128600000.0,14286200000.0,294100000.0,457800000.0,100000.0,633100000.0,1217900000.0,58200000.0,-9800000.0,,55000000.0,-54500000.0,1217900000.0,,,1244300000.0,191000000.0,740700000.0,5992100000.0,146100000.0,,,,,,,,,,,,
2016-03-31,,,,,,456200000.0,,256000000.0,-95400000.0,3410600000.0,,,12000000.0,,-1500000.0,,1771700000.0,,,95500000.0,696300000.0,696300000.0,716400000.0,,,,,-71400000.0,425400000.0,,54500000.0,,-105800000.0,,167400000.0,-6500000.0,,3900000.0,,,,,12700000.0,123000000.0,,,,,,,,,,-201900000.0,466000000.0,,18200000.0,,,,,,-20100000.0,-258100000.0,11900000.0,,,0.0,,,,,432900000,,31800000.0,,,,,,,,,,1.58,,,,,101600000.0,,,,500000.0,,,,,2744900000.0,411900000.0,,1642700000.0,122400000.0,,,,,7598200000.0,,,,4383200000.0,,,,2368000000,,-2100000.0,,11662700000.0,,,,321100000,,9240900000.0,,,,,14407600000.0,160200000.0,,,,,,,,51600000.0,160500000,160200000.0,1.55,,,0.0,,103600000.0,,322700000.0,,,,,,,1590700000.0,6249500000.0,,,,,,5166700000.0,696300000.0,-151600000.0,,,,2500000.0,584900000.0,1328500000.0,61200000.0,2400000.0,,-34100000.0,-10600000.0,,,,1290200000.0,188200000.0,777300000.0,5969500000.0,166400000.0,,,,,,,,,,,,
2016-06-30,,,,,,453300000.0,,313300000.0,-58600000.0,3357900000.0,,,12100000.0,,-340200000.0,,1741900000.0,,,114800000.0,639600000.0,639600000.0,696300000.0,,,,,-67000000.0,87400000.0,,53500000.0,,6200000.0,,173100000.0,9600000.0,,-301800000.0,,,,,0.0,343600000.0,,,,,,,,,,-32000000.0,443500000.0,,25100000.0,,,,,,-56700000.0,-357400000.0,28800000.0,,,0.0,,,,,492200000,,25800000.0,,,,,,,,,,1.94,,,,,102200000.0,,,,400000.0,,,,,2644100000.0,408000000.0,,1271600000.0,125400000.0,,,,,7614400000.0,,,,4581400000.0,,,,2430700000,,-7800000.0,,11554900000.0,,,,373500000,,8886000000.0,,,,,14199000000.0,198200000.0,,,,,,,,276600000.0,198500000,198200000.0,1.91,,,0.0,,103900000.0,,320300000.0,,,,,,,1603900000.0,6218300000.0,,,,,,5313000000.0,639600000.0,-106800000.0,,,,18800000.0,565400000.0,1314400000.0,61700000.0,-1800000.0,,-20200000.0,-6700000.0,,,,1310600000.0,189600000.0,826800000.0,5967600000.0,175300000.0,,,,,,,,,,,,
2016-09-30,,,,,,441600000.0,,263400000.0,-254900000.0,3457200000.0,,,12100000.0,,-20700000.0,,1730600000.0,,,83600000.0,567600000.0,567600000.0,639600000.0,,,,,-66200000.0,698200000.0,,58200000.0,,-9600000.0,,189000000.0,800000.0,,6700000.0,,,,,800000.0,249900000.0,,,,,,,,,,-43500000.0,454800000.0,,-38100000.0,,,,,,-72000000.0,-378000000.0,26600000.0,,,0.0,,,,,442700000,,24300000.0,,,,,,,,,,1.74,,,,,102900000.0,,,,400000.0,,,,,2654900000.0,400500000.0,,1912200000.0,121100000.0,,,,,7047400000.0,,,,4770700000.0,,,,2414700000,,-2200000.0,,11828100000.0,,,,346800000,,8959600000.0,,,,,14483000000.0,179500000.0,,,,,,,,183700000.0,179800000,179500000.0,1.71,,,0.0,,104900000.0,,330700000.0,,,,,,,1626300000.0,6389000000.0,,,,,,5523400000.0,567600000.0,-317700000.0,,,,2600000.0,589700000.0,1346600000.0,60400000.0,-5400000.0,,-2000000.0,-25200000.0,,,,1227900000.0,198800000.0,788400000.0,5473200000.0,169500000.0,,,,,,,,,,,,
2016-12-31,,,1175900000.0,11768300000.0,1718600000.0,454800000.0,3180500000.0,276600000.0,-152200000.0,3400500000.0,3400500000.0,433600000.0,12100000.0,,-443800000.0,205200000.0,1718600000.0,7.02,1823800000.0,92000000.0,433600000.0,433600000.0,567600000.0,-46200000.0,3110700000.0,,,-74300000.0,549500000.0,,52900000.0,102500000.0,23700000.0,-9600000.0,165100000.0,-3100000.0,-1392100000.0,-348100000.0,392000000.0,-561100000.0,716400000.0,,0.0,448900000.0,,,-795700000.0,54700000.0,,-278900000.0,-43900000.0,1204900000.0,3110700000.0,62600000.0,508400000.0,-85500000.0,49500000.0,-1392100000.0,,,,,-134000000.0,-581100000.0,3200000.0,,,0.0,0.0,,,104300000.0,459800000,-282800000.0,27700000.0,109600000.0,6424400000.0,-649800000.0,-9700000.0,,,,,219100000.0,,-12500000.0,12100000.0,-806300000.0,9641800000.0,,508400000.0,1370800000.0,,300000.0,6912100000.0,-8700000.0,70600000.0,897000000.0,2478700000.0,406000000.0,,1829100000.0,130300000.0,,,8741200000.0,433600000.0,6912100000.0,,,-214400000.0,4955800000.0,,,0.0,2428400000,30800000.0,-400000.0,433600000.0,11768300000.0,,,,333200000,549500000.0,8741200000.0,,57600000.0,732100000.0,1105500000.0,14247000000.0,184400000.0,,1809700000.0,733200000.0,176000000.0,,-581100000.0,6461300000.0,374600000.0,184600000,184400000.0,,,13500000.0,0.0,-43900000.0,,5505800000.0,392000000.0,1630200000.0,2478700000.0,1600000.0,5300000000.0,165100000.0,7.14,1640400000.0,6424400000.0,732100000.0,,595200000.0,1829100000.0,4955800000.0,5505800000.0,433600000.0,-219600000.0,14247000000.0,372300000.0,499200000.0,6900000.0,595200000.0,1328700000.0,57600000.0,-4800000.0,,47600000.0,-3700000.0,1328700000.0,,,1204900000.0,205200000.0,788000000.0,5300000000.0,176000000.0,,,,,,,,,,,,
2017-03-31,,,,,,467000000.0,,279700000.0,-172900000.0,3469300000.0,,,12100000.0,,-166700000.0,,1720000000.0,,,87200000.0,365500000.0,365500000.0,433600000.0,,,,,-73400000.0,519200000.0,,52400000.0,,-27900000.0,,190400000.0,-1700000.0,,-59800000.0,,,,,0.0,233800000.0,,,,,,,-148000000.0,,,-134000000.0,484900000.0,,18700000.0,,,,,,-68100000.0,-527100000.0,26900000.0,,,0.0,,,,,460200000,,27700000.0,,,,,,,,,,1.87,,,,,102500000.0,,,,200000.0,,,,,2486000000.0,419400000.0,,1753200000.0,128100000.0,,,,,7024100000.0,,,,5148000000.0,,,,2447000000,,-21100000.0,,11942000000.0,,,,336600000,,8777300000.0,,,,,14428000000.0,192200000.0,,,,,,,,160400000.0,192500000,192200000.0,1.84,,,0.0,,104300000.0,,394300000.0,,,,,,,1643400000.0,6502100000.0,,,,,,5650700000.0,365500000.0,-245500000.0,,,,800000.0,564700000.0,1356900000.0,58100000.0,4900000.0,,-28000000.0,-4500000.0,,,,1212400000.0,199800000.0,803600000.0,5401900000.0,184400000.0,,,,,,,,,,,,
2017-06-30,,,,,,486700000.0,,285100000.0,-421200000.0,3621200000.0,,,12000000.0,,-309400000.0,,1717900000.0,,,96200000.0,299900000.0,299900000.0,365500000.0,,,,,-70400000.0,519600000.0,,55000000.0,,-7500000.0,,337000000.0,-300000.0,,106700000.0,,,,,0.0,310700000.0,,,,,,,-108000000.0,,,-18000000.0,491700000.0,,-23300000.0,,,,,,-65600000.0,-384300000.0,4400000.0,,,0.0,,,,,467100000,,25000000.0,,,,,,,,,,1.84,,,,,102400000.0,,,,0.0,,,,,2515700000.0,435300000.0,,1805500000.0,127000000.0,,,,,7218900000.0,,,,5336600000.0,,,,2542900000,,-5000000.0,,12386800000.0,,,,375100000,,9024400000.0,,,,,14902500000.0,188600000.0,,,,,,,,240300000.0,188900000,188600000.0,1.82,,,0.0,,103700000.0,,401000000.0,,,,,,,1681100000.0,6641400000.0,,,,,,5878100000.0,299900000.0,-491400000.0,,,,200000.0,617000000.0,1379300000.0,67200000.0,-5600000.0,,-1000000.0,-35000000.0,,,,1193700000.0,209900000.0,861800000.0,5608300000.0,177200000.0,,,,,,,,,,,,
2017-09-30,,,,,,519900000.0,,281100000.0,-1238400000.0,4377400000.0,,,12000000.0,,-1440600000.0,,1736200000.0,,,97700000.0,409300000.0,409300000.0,299900000.0,,,,,-75300000.0,18100000.0,,59900000.0,,-47600000.0,,309700000.0,-14000000.0,,1064400000.0,,,,,0.0,350900000.0,,,,,,,-42100000.0,,,-17000000.0,595400000.0,,4500000.0,,,,,,109400000.0,-342500000.0,33800000.0,,,0.0,,,,,474100000,,33100000.0,,,,,,,,,,1.77,,,,,102200000.0,,,,100000.0,,,,,2900600000.0,465300000.0,,1537200000.0,133100000.0,,,,,9028700000.0,,,,5517200000.0,,,,2655200000,,-7100000.0,,13791200000.0,,,,362900000,,10565900000.0,,,,,16691800000.0,180600000.0,,,,,,,,275600000.0,183400000,180600000.0,1.74,,,0.0,,103700000.0,,403400000.0,,,,,,,1772400000.0,7301100000.0,,,,,,6125900000.0,409300000.0,-1313500000.0,,,,200000.0,610100000.0,1556600000.0,64700000.0,-5700000.0,,58600000.0,-21900000.0,,,,1398100000.0,217200000.0,882800000.0,7200300000.0,313600000.0,,,,,,,,,,,,
