date,trailingCashFlowFromContinuingFinancingActivities,quarterlyTaxProvision,quarterlyNetPPE,annualInventory,annualCashFlowFromContinuingFinancingActivities,annualChangeInInventory,quarterlyInventory,quarterlyOtherIncomeExpense,annualCurrentLiabilities,trailingChangeInInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyAccumulatedDepreciation,trailingDepreciationAndAmortization,annualCapitalStock,quarterlyCurrentDebt,annualBasicEPS,quarterlyCurrentDeferredRevenue,quarterlyInterestExpense,trailingOtherIncomeExpense,annualPurchaseOfBusiness,trailingOtherNonCashItems,trailingOperatingCashFlow,quarterlyOperatingExpense,quarterlyNetOtherFinancingCharges,quarterlyDilutedAverageShares,annualStockBasedCompensation,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualSaleOfInvestment,annualOtherIntangibleAssets,annualNetPPE,quarterlyOperatingCashFlow,annualGrossProfit,annualEbitda,quarterlyCashFlowFromContinuingFinancingActivities,annualOperatingCashFlow,quarterlyOtherNonCurrentAssets,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,quarterlyOtherCurrentLiabilities,quarterlyBasicEPS,trailingPurchaseOfBusiness,trailingCashDividendsPaid,quarterlyPretaxIncome,annualNonCurrentDeferredTaxesLiabilities,quarterlyPurchaseOfBusiness,annualGoodwill,trailingPretaxIncome,annualOtherCurrentLiabilities,trailingChangeInCashSupplementalAsReported,annualNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,annualGrossPPE,annualDilutedEPS,quarterlyFreeCashFlow,quarterlyChangeInCashSupplementalAsReported,annualOtherNonCurrentLiabilities,annualPurchaseOfInvestment,quarterlySaleOfInvestment,trailingChangeInWorkingCapital,annualPretaxIncome,quarterlyChangesInAccountReceivables,quarterlyTotalNonCurrentAssets,trailingChangesInAccountReceivables,annualInterestExpense,quarterlyTotalAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,annualCapitalExpenditure,trailingGrossProfit,quarterlyBeginningCashPosition,annualOtherIncomeExpense,annualInvestingCashFlow,quarterlyCapitalStock,annualRepaymentOfDebt,trailingInvestingCashFlow,annualAccountsPayable,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,trailingTotalRevenue,annualOperatingIncome,trailingStockBasedCompensation,quarterlyAccountsPayable,trailingInterestExpense,annualEndCashPosition,trailingTaxProvision,quarterlyInvestingCashFlow,trailingEndCashPosition,annualNetOtherFinancingCharges,annualTaxProvision,trailingNetOtherFinancingCharges,quarterlyStockBasedCompensation,annualCurrentDeferredRevenue,quarterlyEbitda,quarterlyPurchaseOfInvestment,quarterlyDilutedEPS,annualCurrentAccruedExpenses,annualCashAndCashEquivalents,trailingChangeInAccountPayable,annualNetIncomeContinuousOperations,annualTotalRevenue,annualCostOfRevenue,quarterlyCashDividendsPaid,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,annualFreeCashFlow,quarterlyEndCashPosition,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualAccumulatedDepreciation,annualCommonStockIssuance,quarterlyRetainedEarnings,annualOperatingExpense,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyRepurchaseOfCapitalStock,trailingFreeCashFlow,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualDilutedAverageShares,annualDeferredIncomeTax,quarterlyTotalLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,annualOtherNonCurrentAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,trailingNetOtherInvestingChanges,trailingNetIncomeContinuousOperations,quarterlyBasicAverageShares,quarterlyOperatingIncome,quarterlyTotalRevenue,annualCurrentAssets,quarterlyIncomeTaxPayable,trailingBeginningCashPosition,quarterlyGrossPPE,quarterlyCurrentLiabilities,annualChangesInAccountReceivables,quarterlyDeferredIncomeTax,trailingCostOfRevenue,quarterlyChangeInWorkingCapital,trailingNetIncome,annualTotalAssets,quarterlyOtherCurrentAssets,annualNetIncome,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,annualNetIncomeCommonStockholders,quarterlyLongTermDebt,annualRetainedEarnings,quarterlyOtherNonCurrentLiabilities,trailingNetIncomeCommonStockholders,annualBeginningCashPosition,annualAccountsReceivable,quarterlyCostOfRevenue,quarterlyChangeInInventory,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualCashDividendsPaid,quarterlyGrossProfit,annualSellingGeneralAndAdministration,annualBasicAverageShares,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualTotalNonCurrentAssets,annualOtherCurrentAssets,annualOtherNonCashItems,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,annualDepreciationAndAmortization,annualLongTermDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualStockholdersEquity,quarterlyRepaymentOfDebt,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingDeferredIncomeTax,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingRepaymentOfDebt,trailingPurchaseOfInvestment,annualResearchAndDevelopment,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingRepurchaseOfCapitalStock,trailingBasicEPS
2008-09-30,,967000.0,62349000.0,,,,67577000.0,-1530000.0,,,8217000.0,-118497000.0,,,2635000.0,,,1330000.0,,,,,39903000.0,-252000.0,10796716.0,,6873000.0,,,,,2882000.0,,,2704000.0,,43302000.0,-2160000.0,6346000.0,20507000.0,0.42,,,5482000.0,,,,,,,,,,,722000.0,1896000.0,,,,,,,187366000.0,,,425229000.0,-9544000.0,,3122000.0,,,22170000.0,,,10833000.0,,,,24066000.0,24066000.0,,,,,71196000.0,,,,-1842000.0,,,,,,,9744000.0,,0.41,,,,,,,-2444000.0,,,,24066000.0,,4440000.0,,,,122320000.0,,237863000.0,,,,,,,,270247000.0,,,,,,,-74000.0,,,10573497.0,6622000.0,159506000.0,,,,180846000.0,108372000.0,,,,-4524000.0,,,2795000.0,,296000.0,43300000.0,,85364000.0,,68294000.0,,,,112981000.0,-4744000.0,14034000.0,119538000.0,,46525000.0,,,,4440000.0,4440000.0,,,,38278000.0,150643000.0,,,161875000.0,,,,,,,,,,,,,,,,,,,
2008-12-31,,-871000.0,60945000.0,57419000.0,9354000.0,-73000.0,57419000.0,-170000.0,83864000.0,,7156000.0,-118620000.0,,10833000.0,4631000.0,1.07,,1423000.0,,,,,26762000.0,-152000.0,,,6417000.0,20892000.0,,6417000.0,60945000.0,2392000.0,163061000.0,34915000.0,-2820000.0,13391000.0,42075000.0,-2544000.0,-2055000.0,15263000.0,,,,-3424000.0,7156000.0,,40997000.0,,15263000.0,,-6725000.0,697000.0,179565000.0,1.05,-152000.0,-3174000.0,80308000.0,,,,16629000.0,,184613000.0,,5509000.0,385439000.0,-27237000.0,,2871000.0,-11742000.0,,24066000.0,-1433000.0,-20149000.0,10833000.0,,,48849000.0,20892000.0,20892000.0,,,22859000.0,,48849000.0,,20892000.0,,-1746000.0,,-404000.0,4977000.0,,,,4224000.0,,,15121000.0,20892000.0,,11132000.0,581641000.0,418580000.0,-2509000.0,,,1649000.0,20892000.0,4631000.0,-2722000.0,,-118620000.0,11919000.0,117089000.0,140202000.0,200826000.0,255564000.0,,,,,10553000.0,1014000.0,255564000.0,,,-27237000.0,42075000.0,171700000.0,-14198000.0,-737000.0,,,,1353000.0,116229000.0,200826000.0,,,179565000.0,83864000.0,,,,-1850000.0,,385439000.0,0.0,11132000.0,1619000.0,40997000.0,11132000.0,84236000.0,117089000.0,80308000.0,,20195000.0,98702000.0,88114000.0,8477000.0,15121000.0,98702000.0,-9503000.0,28115000.0,140202000.0,10420000.0,,-2722000.0,-2722000.0,184613000.0,0.0,2764000.0,30267000.0,125923000.0,12056000.0,84236000.0,171700000.0,125923000.0,,,,,,,,,,,,,,,,,,
2009-03-31,,-251000.0,59291000.0,,,,46285000.0,-835000.0,,,7638000.0,-117817000.0,,,2673000.0,,,1242000.0,,,,,26697000.0,0.0,10745286.0,,6123000.0,,,,,8197000.0,,,-10186000.0,,40451000.0,-2375000.0,,12006000.0,0.0,,,93000.0,,-1000000.0,,,,,,,,,5822000.0,-2915000.0,,,5056000.0,,,7196000.0,190796000.0,,,367075000.0,-29490000.0,,2715000.0,,,20892000.0,,,10997000.0,,,,17977000.0,17977000.0,,,,,41933000.0,,,,-800000.0,,,,,352000.0,,4050000.0,-4086000.0,0.0,,,,,,,-2492000.0,,,,17977000.0,,2000.0,,,,117091000.0,,176279000.0,,,,,,,,238894000.0,,,,,,,-707000.0,,,10745286.0,2017000.0,98507000.0,,,,177108000.0,72437000.0,,,,8593000.0,,,0.0,,0.0,41889000.0,,77629000.0,,44338000.0,,,,69793000.0,10060000.0,15825000.0,89575000.0,,28714000.0,,,7404000.0,202000.0,2000.0,,,,26697000.0,124093000.0,,,166457000.0,,-9347000.0,,,,,,,,,,,,,,,,,
2009-06-30,,1567000.0,61463000.0,,,,43405000.0,356000.0,,,8348000.0,-124250000.0,,,2692000.0,,,1538000.0,,,,,30243000.0,-90000.0,11151724.0,,6027000.0,,,,,18590000.0,,,-12048000.0,,38735000.0,-2703000.0,,13826000.0,0.29,,,4832000.0,,0.0,,,,,,,,,15887000.0,6628000.0,,,44000.0,,,6302000.0,195762000.0,,,367590000.0,-19987000.0,,2608000.0,,,17977000.0,,,11050000.0,,,,24605000.0,24605000.0,,,,,43755000.0,,,,-1154000.0,,,,,575000.0,,5794000.0,1493000.0,0.29,,,,,,,-2530000.0,,,,24605000.0,,3234000.0,,,,115254000.0,,171828000.0,,,,,,,,230370000.0,,,,,,,865000.0,,,11151724.0,5794000.0,102335000.0,,,,185713000.0,73107000.0,,,,13169000.0,,,0.0,,0.0,44610000.0,,68699000.0,,44208000.0,,,,66298000.0,4962000.0,12834000.0,86675000.0,,36037000.0,,,7904000.0,3492000.0,3234000.0,,,,30243000.0,132527000.0,,,157263000.0,,-9621000.0,,,,,,,,,,,,,,,,,
2009-09-30,,2747000.0,66504000.0,,,,47163000.0,217000.0,,,9055000.0,-127420000.0,,,2835000.0,,,1356000.0,,,,,35896000.0,-184000.0,10923627.0,,5852000.0,,,,,7948000.0,,,-6423000.0,,38776000.0,-4733000.0,,16114000.0,0.46,,,7615000.0,,0.0,,,,,,,,,3215000.0,764000.0,,,480000.0,,,-12547000.0,202626000.0,,,391118000.0,-14515000.0,,2422000.0,,,24605000.0,,,11072000.0,,,,25369000.0,25369000.0,,,,,55495000.0,,,,-1637000.0,,,,,658000.0,,11393000.0,,0.45,,,,,,,-2543000.0,,,,25369000.0,,5052000.0,,,,117757000.0,,188492000.0,,,,,,,,244819000.0,,,,,,,997000.0,,,10834048.0,8576000.0,118922000.0,,,,193924000.0,90197000.0,,,,1052000.0,,,0.0,,0.0,46362000.0,,64875000.0,,44746000.0,,,,74450000.0,-2475000.0,15753000.0,100926000.0,,44472000.0,,,8676000.0,5423000.0,5052000.0,,,,35896000.0,141251000.0,,,154622000.0,,-5703000.0,,,,,,,,,,,,,,,,,
2009-12-31,,3002000.0,67426000.0,50040000.0,-32817000.0,9765000.0,50040000.0,382000.0,99967000.0,,8605000.0,-123554000.0,,11086000.0,2431000.0,1.48,,1397000.0,,-1975000.0,,,35625000.0,-616000.0,,2130000.0,5579000.0,25051000.0,,5579000.0,67426000.0,6868000.0,156838000.0,39828000.0,-4160000.0,41603000.0,39537000.0,-4023000.0,,15224000.0,,,,11152000.0,8605000.0,-975000.0,46515000.0,,15224000.0,,3993000.0,4159000.0,190980000.0,1.47,2845000.0,-318000.0,42317000.0,,,,23692000.0,-7767000.0,199573000.0,,5533000.0,398471000.0,-10439000.0,,2858000.0,-13834000.0,,25369000.0,120000.0,-6612000.0,11086000.0,-25728000.0,,58389000.0,25051000.0,25051000.0,,,28377000.0,,58389000.0,,25051000.0,,-3021000.0,,-890000.0,7065000.0,,545000.0,,15407000.0,,,21373000.0,25051000.0,,17490000.0,451490000.0,294652000.0,-2546000.0,8824000.0,,27769000.0,25051000.0,2431000.0,7932000.0,,-123554000.0,,123140000.0,128461000.0,198898000.0,242176000.0,,,,,10865762.0,-505000.0,242176000.0,,,-10439000.0,39537000.0,142209000.0,19250000.0,1444000.0,,,,11990000.0,131726000.0,198898000.0,,,190980000.0,99967000.0,-6816000.0,,,-3564000.0,,398471000.0,0.0,16220000.0,-1670000.0,46515000.0,16220000.0,63685000.0,123140000.0,42317000.0,,20892000.0,108793000.0,84111000.0,-2782000.0,21373000.0,108793000.0,-10111000.0,47615000.0,128461000.0,10806518.0,8824000.0,8373000.0,7932000.0,199573000.0,0.0,2599000.0,35625000.0,151314000.0,10603000.0,63685000.0,142209000.0,151314000.0,-1057000.0,,,,,,,,,,,,,,,,,
2010-03-31,,3181000.0,65561000.0,,,,54458000.0,763000.0,,,8613000.0,-122078000.0,,,2485000.0,,,1311000.0,,,,,33669000.0,321000.0,10997738.0,,5272000.0,,,,,-4769000.0,,,5367000.0,,46941000.0,-2042000.0,,16700000.0,0.85,,,13307000.0,,,,,,,,,,,-6811000.0,-231000.0,,,5038000.0,,,-3606000.0,203629000.0,,,406830000.0,-14058000.0,,2847000.0,,,25051000.0,,,11152000.0,,,,24820000.0,24820000.0,,,,,56949000.0,,,,295000.0,,,,,727000.0,,17465000.0,,0.84,,,,,,,-2550000.0,,,,24820000.0,,9419000.0,,,,129994000.0,,203201000.0,,,,,,,,243715000.0,,,,,,,-56000.0,,,10879225.0,13671000.0,128320000.0,,,,187639000.0,91279000.0,,,,-16116000.0,,,0.0,,-2742000.0,45509000.0,,71099000.0,,45859000.0,,,,80980000.0,-5332000.0,15145000.0,110587000.0,,47340000.0,,,8836000.0,10037000.0,9419000.0,,,,33669000.0,157365000.0,,,152436000.0,,-122000.0,,,,,,,,,,,,,,,,,
2010-06-30,,4143000.0,62859000.0,,,,54844000.0,1123000.0,,,8443000.0,-118688000.0,,,3596000.0,,,1386000.0,,,,,35118000.0,915000.0,11441250.0,,5012000.0,,,,,15064000.0,,,-8938000.0,,46282000.0,-1426000.0,,22856000.0,0.82,,,13493000.0,,,,,,,,,,,13638000.0,2786000.0,,,32000.0,,,-7039000.0,199132000.0,,,409326000.0,-20070000.0,,2683000.0,,,24820000.0,,,11259000.0,,,,27606000.0,27606000.0,,,,,62200000.0,,,,-574000.0,,,,,936000.0,,13413000.0,,0.8,,,,,,,-2569000.0,,,,27606000.0,,9153000.0,,,,136497000.0,,210194000.0,,,,,,,,242779000.0,,,,,,,-1073000.0,,,11162195.0,13413000.0,135991000.0,,,,181547000.0,101664000.0,,,,3058000.0,,,0.0,,802000.0,44452000.0,,60975000.0,,45462000.0,,,,87460000.0,-1849000.0,13012000.0,114595000.0,,48531000.0,,,9317000.0,9734000.0,9153000.0,,,,35118000.0,160484000.0,,,141115000.0,,-2492000.0,,,,,,,,,,,,,,,,,
2010-09-30,,1661000.0,65586000.0,,,,58807000.0,-320000.0,,,9268000.0,-127602000.0,,,939000.0,,,1345000.0,,,,,39597000.0,1058000.0,11298454.0,,7175000.0,,,,,9215000.0,,,-4806000.0,,47288000.0,-2791000.0,,19865000.0,0.56,,,8079000.0,,-6862000.0,,,,,,,,,6424000.0,-457000.0,,,29000.0,,,2663000.0,211490000.0,,,428515000.0,-7919000.0,,2654000.0,,,27606000.0,,,11376000.0,,,,27149000.0,27149000.0,,,,,59854000.0,,,,-9112000.0,,,,,708000.0,,12078000.0,,0.55,,,,,,,-2649000.0,,,,27149000.0,,6340000.0,,,,140161000.0,,217025000.0,,,,,,,,242093000.0,,,,,,,1463000.0,,,11088830.0,9431000.0,137669000.0,,,,193188000.0,99225000.0,,,,-1218000.0,,,0.0,,1940000.0,49493000.0,,58445000.0,,48477000.0,,,,88641000.0,-1464000.0,18567000.0,117238000.0,,49028000.0,,,9995000.0,6857000.0,6340000.0,,,,39597000.0,179349000.0,,,142868000.0,,-4147000.0,,,,,,,,,,,,,,,,,
2010-12-31,,3631000.0,76535000.0,60841000.0,4337000.0,-7153000.0,60841000.0,540000.0,101191000.0,,6108000.0,-128824000.0,,11492000.0,890000.0,2.82,,1183000.0,,,,,36274000.0,-757000.0,,3096000.0,24030000.0,25766000.0,5122000.0,24030000.0,76535000.0,18037000.0,192789000.0,62293000.0,12714000.0,37547000.0,42561000.0,-3095000.0,,17415000.0,,,,11334000.0,6108000.0,,52758000.0,,17415000.0,,-35909000.0,715000.0,205359000.0,2.77,14942000.0,-1383000.0,51161000.0,-1124000.0,23000.0,,46213000.0,3513000.0,233948000.0,,5225000.0,449430000.0,-13736000.0,,2671000.0,-9354000.0,,27149000.0,2106000.0,-41036000.0,11492000.0,-2092000.0,,61192000.0,25766000.0,25766000.0,,,48131000.0,,61192000.0,,25766000.0,,-31645000.0,,1537000.0,12616000.0,,725000.0,,15188000.0,392000.0,,18812000.0,25766000.0,,34091000.0,544063000.0,351274000.0,-2681000.0,9218000.0,,28193000.0,25766000.0,890000.0,6895000.0,,-128824000.0,,144347000.0,144658000.0,215482000.0,262331000.0,,,,,11241961.0,1849000.0,262331000.0,,,-13736000.0,42561000.0,161140000.0,-6361000.0,-3732000.0,,,,11616000.0,142083000.0,215482000.0,,,205359000.0,101191000.0,-4469000.0,,,7915000.0,,449430000.0,0.0,31807000.0,-38401000.0,52758000.0,31807000.0,73855000.0,144347000.0,51161000.0,,25051000.0,116266000.0,94193000.0,1492000.0,18812000.0,116266000.0,-10449000.0,47890000.0,140526000.0,11039410.0,9218000.0,7463000.0,6895000.0,233948000.0,0.0,-3398000.0,32142000.0,180378000.0,10855000.0,73855000.0,161140000.0,180378000.0,4669000.0,,,,,,,,,,,,,,,,,
2011-03-31,,2822000.0,78494000.0,,,,70230000.0,539000.0,,,6410000.0,-133719000.0,,,809000.0,,,1218000.0,,,,,38634000.0,78000.0,11648352.0,,23579000.0,,,,,-7099000.0,,,7096000.0,,44896000.0,-3475000.0,,19108000.0,0.92,,,13693000.0,,,,,,,,,,,-10574000.0,-2202000.0,,,365000.0,,,-12478000.0,237386000.0,,,476027000.0,-9497000.0,,3142000.0,,,25766000.0,,,11531000.0,,,,23564000.0,23564000.0,,,,,76595000.0,,,,-2940000.0,,,,,868000.0,,17242000.0,,0.91,,,,,,,-2701000.0,,,,23564000.0,,10600000.0,,,,152237000.0,,238641000.0,,,,,,,,275265000.0,,,,,,,1602000.0,,,11521739.0,14100000.0,159865000.0,,,,212213000.0,106240000.0,,,,-18729000.0,,,0.0,,0.0,53675000.0,,83766000.0,,78849000.0,,,,107131000.0,-8309000.0,9728000.0,130948000.0,,52734000.0,,,9439000.0,11230000.0,10600000.0,,,,38634000.0,193403000.0,,,169025000.0,,-231000.0,,,,,,,,,,,,,,,,,
2011-06-30,,4499000.0,79705000.0,,,,76699000.0,791000.0,,,6817000.0,-138414000.0,,,836000.0,,,1200000.0,,,,,38825000.0,84000.0,12218777.0,,23127000.0,,,,,7266000.0,,,-4460000.0,,43840000.0,-3166000.0,,19808000.0,0.8,,,14803000.0,,,,,,,,,,,4100000.0,-23000.0,,,,,,-4914000.0,237145000.0,,,490819000.0,-5507000.0,,3236000.0,,,23564000.0,,,12823000.0,,,,23541000.0,23541000.0,,,,,79465000.0,,,,-3333000.0,,,,,986000.0,,19239000.0,,0.79,,,,,,,-2712000.0,,,,23541000.0,,9841000.0,,,,158998000.0,,253674000.0,,,,,,,,229114000.0,,,,,,,1696000.0,,,12043858.0,14941000.0,167792000.0,,,,218119000.0,111135000.0,,,,-10141000.0,,,0.0,,326000.0,55282000.0,,33628000.0,,77534000.0,,,,114026000.0,-5677000.0,11026000.0,137402000.0,,53766000.0,,,9407000.0,10555000.0,9841000.0,,,,38825000.0,253563000.0,,,117979000.0,,-40171000.0,,,,,,,,,,,,,,,,,
2011-09-30,,5640000.0,80191000.0,,,,78868000.0,2740000.0,,,7492000.0,-135066000.0,,,754000.0,,,1166000.0,,,,,41982000.0,-9000.0,12968932.0,,26315000.0,,,,,4363000.0,,,6999000.0,,42159000.0,-2273000.0,0.0,23314000.0,1.04,,,19340000.0,,-10264000.0,,,,,,,,,2090000.0,-2962000.0,,,,,,-11998000.0,237228000.0,,,499833000.0,-19097000.0,,3745000.0,,,23541000.0,,,12875000.0,,,,20579000.0,20579000.0,,,,,73616000.0,,,,-12159000.0,,,,,821000.0,,17504000.0,,1.03,,,,,,,-3079000.0,,,,20579000.0,,13358000.0,,,,169265000.0,,262605000.0,,,,,,,,240603000.0,,,,,,,-271000.0,,,12844231.0,17504000.0,182313000.0,,,,215257000.0,111681000.0,,,,-13719000.0,,,0.0,,199000.0,57764000.0,,43397000.0,,78033000.0,,,,122827000.0,-2348000.0,13997000.0,147414000.0,,59486000.0,,,7937000.0,13805000.0,13358000.0,,,,41982000.0,251535000.0,,,128922000.0,,9789000.0,,,,,,,,,,,,,,,,,
2011-12-31,,1295000.0,82916000.0,74758000.0,9153000.0,-9281000.0,74758000.0,980000.0,106649000.0,,7094000.0,-131779000.0,,12912000.0,636000.0,3.52,,1082000.0,,-25477000.0,,,45297000.0,-1044000.0,,3513000.0,31783000.0,16909000.0,,31783000.0,82916000.0,15136000.0,222650000.0,77836000.0,-482000.0,19666000.0,35356000.0,-3203000.0,0.0,18625000.0,,,,11541000.0,7094000.0,-14496000.0,58152000.0,,18625000.0,,2153000.0,-8857000.0,214695000.0,3.47,11933000.0,-3670000.0,54818000.0,,,,59377000.0,-2168000.0,245972000.0,,4666000.0,505521000.0,-29820000.0,,3670000.0,-12117000.0,,20579000.0,5050000.0,-35361000.0,12912000.0,-27364000.0,,65026000.0,16909000.0,16909000.0,,,57912000.0,,65026000.0,,16909000.0,,-16929000.0,,-891000.0,14256000.0,,838000.0,,16293000.0,,,19025000.0,16909000.0,,45900000.0,683231000.0,460581000.0,-3094000.0,7942000.0,,7549000.0,16909000.0,636000.0,9770000.0,,-131779000.0,48143000.0,175932000.0,164738000.0,259549000.0,249795000.0,,,,,12318173.0,2431000.0,249795000.0,,,-29820000.0,35356000.0,143146000.0,-41379000.0,-534000.0,,,,11367000.0,173261000.0,259549000.0,,,214695000.0,106649000.0,-31558000.0,,,1210000.0,,505521000.0,0.0,43569000.0,911000.0,58152000.0,43569000.0,46701000.0,175932000.0,54818000.0,,25766000.0,150676000.0,116597000.0,7053000.0,19025000.0,150676000.0,-11586000.0,56664000.0,164738000.0,12159958.0,7942000.0,10310000.0,9770000.0,245972000.0,0.0,2493000.0,45297000.0,248749000.0,13793000.0,46701000.0,143146000.0,248749000.0,3249000.0,,,,,,,,,,,,,,,,,
2012-03-31,,3445000.0,83991000.0,,,,75588000.0,341000.0,,,7236000.0,-133589000.0,,,607000.0,,,1174000.0,,,,,43093000.0,546000.0,12851892.0,,31303000.0,,,,,6732000.0,,,-2686000.0,,37181000.0,-3178000.0,,22889000.0,0.92,,,15992000.0,,,,,,,,,,,3554000.0,2055000.0,,,,,,-9764000.0,248365000.0,,,522405000.0,-25902000.0,,3803000.0,,,16909000.0,,,12951000.0,,,,18964000.0,18964000.0,,,,,76257000.0,,,,-2631000.0,,,,,1186000.0,,20969000.0,,0.91,,,,,,,-3105000.0,,,,18964000.0,,11946000.0,,,,184764000.0,,274040000.0,,,,,,,,251741000.0,,,,,,,-586000.0,,,12730682.0,16702000.0,177638000.0,,,,217580000.0,109659000.0,,,,-8031000.0,,,0.0,,465000.0,59064000.0,,47900000.0,,86946000.0,,,,117843000.0,352000.0,9906000.0,162464000.0,,59795000.0,,,7458000.0,12693000.0,11946000.0,,,,43093000.0,262649000.0,,,142082000.0,,-189000.0,,,,,,,,,,,,,,,,,
2012-06-30,,4874000.0,82655000.0,,,,77678000.0,-134000.0,,,6622000.0,-131372000.0,,,563000.0,,,1151000.0,,,,,43653000.0,844000.0,13012346.0,,30397000.0,,,,,15209000.0,,,-4816000.0,,36370000.0,-3245000.0,,22334000.0,0.81,,,15835000.0,,,,,,,,,,,11964000.0,6288000.0,,,,,,2733000.0,241990000.0,,,519353000.0,-32091000.0,,3631000.0,,,18964000.0,,,13011000.0,,,,25252000.0,25252000.0,,,,,74679000.0,,,,-2900000.0,,,,,892000.0,,16986000.0,,0.81,,,,,,,-3108000.0,,,,25252000.0,,10540000.0,,,,192116000.0,,277363000.0,,,,,,,,245928000.0,,,,,,,1110000.0,,,13012346.0,16983000.0,176797000.0,,,,214027000.0,108186000.0,,,,-1792000.0,,,0.0,,392000.0,57033000.0,,45004000.0,,86116000.0,,,,116161000.0,-4223000.0,10610000.0,156424000.0,,60636000.0,,,7891000.0,11170000.0,10540000.0,,,,43653000.0,265235000.0,,,137742000.0,,-1565000.0,,,,,,,,,,,,,,,,,
2012-09-30,,4373000.0,84309000.0,,,,76434000.0,322000.0,,,9319000.0,-135204000.0,,,576000.0,,,1034000.0,,,,,43263000.0,744000.0,12971309.0,,32463000.0,,,,,19829000.0,,,-10274000.0,,37291000.0,-2334000.0,0.0,22812000.0,0.8,,,15300000.0,,-2635000.0,,,,,,,,,17495000.0,4920000.0,,,,,,5650000.0,249681000.0,,,530741000.0,-30206000.0,,3850000.0,,,25252000.0,,,13082000.0,,,,30172000.0,30172000.0,,,,,74277000.0,,,,-4594000.0,,,,,876000.0,,20184000.0,,0.8,,,,,,,-3197000.0,,,,30172000.0,,10486000.0,,,,199388000.0,,281060000.0,,,,,,,,245516000.0,,,,,,,250000.0,,,12937417.0,15863000.0,180923000.0,,,,219513000.0,112055000.0,,,,3860000.0,,,0.0,,410000.0,59461000.0,,37980000.0,,86162000.0,,,,121797000.0,2996000.0,14390000.0,155878000.0,,59126000.0,,,8302000.0,11184000.0,10486000.0,,,,43263000.0,276109000.0,,,133461000.0,,-7918000.0,,,,,,,,,,,,,,,,,
2012-12-31,,2883000.0,85112000.0,72471000.0,-30541000.0,3228000.0,72471000.0,2886000.0,107792000.0,,6383000.0,-140065000.0,,13095000.0,1468000.0,3.64,,924000.0,,-5635000.0,,,45478000.0,-1188000.0,,3807000.0,32809000.0,32547000.0,,32809000.0,85112000.0,21123000.0,238711000.0,82589000.0,-12765000.0,62893000.0,31890000.0,-3978000.0,0.0,9883000.0,,,,15821000.0,6383000.0,-3000000.0,59169000.0,,9883000.0,,1567000.0,15638000.0,225177000.0,3.63,17145000.0,2375000.0,52411000.0,,,,62948000.0,2160000.0,258824000.0,,4283000.0,536634000.0,-41855000.0,,4074000.0,-12735000.0,,30172000.0,3415000.0,-16734000.0,13095000.0,-17632000.0,,67586000.0,32547000.0,32547000.0,,,63224000.0,,67586000.0,,32547000.0,,-6609000.0,,946000.0,15575000.0,,853000.0,,20819000.0,,,19030000.0,32547000.0,,50240000.0,708226000.0,469515000.0,-3206000.0,16603000.0,,50158000.0,32547000.0,1468000.0,13907000.0,,-140065000.0,0.0,215390000.0,175487000.0,277810000.0,246958000.0,,,,,12930501.0,947000.0,246958000.0,-2562000.0,,-41855000.0,31890000.0,139166000.0,-118000.0,-4074000.0,,,,13676000.0,172868000.0,277810000.0,,,225177000.0,107792000.0,779000.0,,,5845000.0,,536634000.0,0.0,47405000.0,300000.0,59169000.0,46879000.0,30000000.0,215390000.0,52411000.0,,16909000.0,154197000.0,113714000.0,4103000.0,19030000.0,154197000.0,-12616000.0,59154000.0,175487000.0,12871703.0,16603000.0,15193000.0,14433000.0,258824000.0,0.0,-3300000.0,45478000.0,281100000.0,15358000.0,30000000.0,139166000.0,281100000.0,-7960000.0,,,,,,,,,,,,,,,,,
