date,trailingCapitalExpenditure,annualCapitalExpenditure,trailingDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyGrossPPE,annualBasicAverageShares,quarterlySaleOfInvestment,annualDeferredIncomeTax,quarterlyDeferredIncomeTax,quarterlyAccountsPayable,trailingInterestExpense,quarterlyOtherCurrentAssets,trailingBeginningCashPosition,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,quarterlyChangeInWorkingCapital,annualOtherNonCurrentAssets,annualChangesInAccountReceivables,quarterlyGainsLossesNotAffectingRetainedEarnings,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualCurrentAssets,trailingNetIncomeContinuousOperations,trailingNetIncomeCommonStockholders,annualNetOtherFinancingCharges,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyEbitda,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,quarterlyGrossProfit,quarterlyDilutedAverageShares,quarterlyInvestingCashFlow,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,annualInterestExpense,trailingRepurchaseOfCapitalStock,annualRepaymentOfDebt,quarterlyOperatingExpense,quarterlyChangeInInventory,annualBasicEPS,annualTotalRevenue,annualDilutedAverageShares,trailingChangeInAccountPayable,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,annualGrossProfit,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,annualTaxProvision,quarterlyTaxProvision,annualInventory,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyRepaymentOfDebt,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,trailingCostOfRevenue,annualChangeInWorkingCapital,quarterlyNetPPE,quarterlyBasicEPS,annualOtherCurrentAssets,quarterlyRetainedEarnings,quarterlyCapitalExpenditure,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,annualDilutedEPS,annualChangeInInventory,trailingTaxProvision,quarterlyOperatingIncome,quarterlyTotalRevenue,annualNetIncome,annualFreeCashFlow,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualCashDividendsPaid,annualBeginningCashPosition,trailingOtherNonCashItems,annualOperatingExpense,trailingSellingGeneralAndAdministration,annualCostOfRevenue,annualPurchaseOfBusiness,quarterlyOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,trailingInvestingCashFlow,annualInvestingCashFlow,annualPretaxIncome,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,annualTotalAssets,trailingNetIncome,annualStockholdersEquity,annualLongTermDebt,annualOtherNonCashItems,quarterlyOtherCurrentLiabilities,quarterlyBasicAverageShares,quarterlyCommonStockIssuance,trailingChangeInInventory,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,annualCurrentLiabilities,quarterlyAccountsReceivable,annualRetainedEarnings,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,annualDepreciationAndAmortization,annualSaleOfInvestment,annualCommonStockIssuance,annualGoodwill,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,annualPurchaseOfInvestment,trailingChangeInWorkingCapital,annualCapitalStock,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,quarterlyInvestmentsAndAdvances,annualAccountsReceivable,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualChangeInAccountPayable,trailingOtherIncomeExpense,trailingGrossProfit,quarterlyCashCashEquivalentsAndMarketableSecurities,annualAccountsPayable,trailingOperatingIncome,annualOtherIntangibleAssets,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualCashFlowFromContinuingFinancingActivities,annualEndCashPosition,trailingTotalRevenue,annualNetPPE,annualEbitda,quarterlyCapitalStock,annualOperatingIncome,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,annualNetOtherInvestingChanges,trailingChangeInCashSupplementalAsReported,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,quarterlyDilutedEPS,quarterlyCurrentDebt,annualCashAndCashEquivalents,annualGrossPPE,quarterlyChangesInAccountReceivables,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,annualInvestmentsAndAdvances,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,annualOtherNonCurrentLiabilities,quarterlyFreeCashFlow,trailingBasicAverageShares,quarterlyStockBasedCompensation,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingStockBasedCompensation,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,trailingChangesInAccountReceivables,annualStockBasedCompensation,annualIncomeTaxPayable,trailingDepreciationAndAmortization,trailingSaleOfInvestment,quarterlyCurrentDeferredRevenue,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,trailingDilutedAverageShares
1999-06-30,,,,-1000000.0,23193000000.0,,,,5000000.0,1379000000.0,,0.0,,,,119000000.0,,,-328000000.0,,,,,,,,,543000000.0,4223000000.0,,,,-4000000.0,775000000.0,509280000.0,-593000000.0,147000000.0,,,,,454000000.0,-12000000.0,,,,,,,,2147000000.0,2495000000.0,174000000.0,,,,116000000.0,,8395000000.0,,,184000000.0,,,10964000000.0,0.135,,4274000000.0,-617000000.0,,12000000.0,,,,321000000.0,3231000000.0,,,,-12229000000.0,,,,,,,,519000000.0,-62000000.0,1793000000.0,,,,68000000.0,68000000.0,,,,,,,,0.0,505162000.0,15000000.0,,,,,1507000000.0,,2456000000.0,692000000.0,,,,,,546000000.0,1324000000.0,4628000000.0,,,,-43000000.0,,,,,,147000000.0,,,,147000000.0,,,,-86000000.0,,,222000000.0,,,,,,383000000.0,,,209000000.0,,,,,73000000.0,0.135,76000000.0,,,,,,68000000.0,,,10542000000.0,,1223000000.0,14765000000.0,12270000000.0,,-11000000.0,,-98000000.0,,,,,,,,,,,,,,,,,,,,,,
1999-09-30,,,,0.0,22765000000.0,,,,105000000.0,1697000000.0,,0.0,,,,262000000.0,,,-305000000.0,,,,,,,,,740000000.0,4385000000.0,,,,0.0,943000000.0,510890000.0,-323000000.0,180000000.0,,,,,432000000.0,-25000000.0,,,,,,,,2590000000.0,2779000000.0,150000000.0,,,,193000000.0,,8216000000.0,,,414000000.0,,,11101000000.0,0.435,,4403000000.0,-366000000.0,,-351000000.0,,,,511000000.0,3769000000.0,,,,-11664000000.0,,,,,,,,707000000.0,33000000.0,1675000000.0,,,,221000000.0,221000000.0,,,,,,,,0.0,506612000.0,4000000.0,,,,,1748000000.0,,2826000000.0,847000000.0,,,,,,575000000.0,1448000000.0,4443000000.0,,,,4000000.0,,,,,,180000000.0,,,,180000000.0,,,,-86000000.0,,,229000000.0,,,,,,383000000.0,,,147000000.0,,,,,70000000.0,0.435,46000000.0,,,,,,221000000.0,,,10806000000.0,,1231000000.0,15191000000.0,12412000000.0,,-29000000.0,,341000000.0,,,,,,,,,,,,,,,,,,,,,,
1999-12-31,,-1690000000.0,,0.0,22728000000.0,505654000.0,,160000000.0,46000000.0,1668000000.0,,0.0,,-11642000000.0,665000000.0,-66000000.0,1259000000.0,,-317000000.0,-13000000.0,,2773000000.0,,,-86000000.0,821000000.0,41000000.0,839000000.0,4549000000.0,609000000.0,0.0,,-11000000.0,1064000000.0,,-300000000.0,138000000.0,,279000000.0,,,456000000.0,57000000.0,1.205,13852000000.0,508866000.0,,12428000000.0,,3417000000.0,2520000000.0,2773000000.0,166000000.0,,10652000000.0,576000000.0,238000000.0,515000000.0,8132000000.0,,,488000000.0,,191000000.0,11086000000.0,,0.0,4563000000.0,-339000000.0,609000000.0,-288000000.0,1.195,16000000.0,,608000000.0,4313000000.0,609000000.0,251000000.0,31000000.0,-11642000000.0,-344000000.0,97000000.0,,1798000000.0,,10435000000.0,,546000000.0,-42000000.0,1731000000.0,,-1482000000.0,1185000000.0,250000000.0,250000000.0,1480000000.0,,15201000000.0,,4549000000.0,4271000000.0,,0.0,,2000000.0,,,,2520000000.0,1808000000.0,4563000000.0,3249000000.0,821000000.0,,902000000.0,,24000000.0,,515000000.0,1480000000.0,4271000000.0,,,383000000.0,31000000.0,,,1808000000.0,8132000000.0,1941000000.0,138000000.0,,,,138000000.0,1668000000.0,,,-86000000.0,,138000000.0,231000000.0,-418000000.0,138000000.0,,11086000000.0,2521000000.0,383000000.0,1619000000.0,110000000.0,180000000.0,,-17000000.0,,,69000000.0,,31000000.0,138000000.0,22728000000.0,,,,250000000.0,,,10652000000.0,,1259000000.0,15201000000.0,12428000000.0,-317000000.0,-15000000.0,1731000000.0,207000000.0,,,,,,,,,,,,,,,,,,,,,,
2000-03-31,,,,,20413000000.0,,,,24000000.0,1681000000.0,,0.0,,,,178000000.0,,,-332000000.0,,,,,,,,,868000000.0,4705000000.0,,,,-42000000.0,1115000000.0,509354000.0,-334000000.0,131000000.0,,,,,481000000.0,-58000000.0,,,,,,,,2601000000.0,2638000000.0,185000000.0,,,,292000000.0,,7756000000.0,,,542000000.0,,,9995000000.0,0.495,,4717000000.0,-299000000.0,,-443000000.0,,,,634000000.0,4768000000.0,,,,-10418000000.0,,,,,,,,770000000.0,-7000000.0,1743000000.0,,,,250000000.0,250000000.0,,,,,,,,0.0,507436000.0,2000000.0,,,,,1637000000.0,,3653000000.0,840000000.0,,,,,,570000000.0,1474000000.0,3889000000.0,,,,15000000.0,,,,,,131000000.0,,,,131000000.0,,,,-86000000.0,,,234000000.0,,,,,,384000000.0,,,138000000.0,,,,,61000000.0,0.49,80000000.0,,,,,,250000000.0,,,10357000000.0,,2346000000.0,15062000000.0,12424000000.0,,-25000000.0,,471000000.0,,,,,,,,,,,,,,,,,,,,,,
2000-06-30,,,,,26144000000.0,,,,70000000.0,1847000000.0,,0.0,,,,16000000.0,,,-348000000.0,,,,,,,,,1319000000.0,5081000000.0,,,,0.0,1608000000.0,511948000.0,-4749000000.0,235000000.0,,,,,587000000.0,-25000000.0,,,,,,,,3792000000.0,3191000000.0,178000000.0,,,,446000000.0,,11391000000.0,,,888000000.0,,,15648000000.0,0.87,,5058000000.0,-418000000.0,,4037000000.0,,,,1021000000.0,5434000000.0,,,,-10496000000.0,,,,,,,,816000000.0,104000000.0,1873000000.0,,,,442000000.0,442000000.0,,,,,,,,0.0,507972000.0,10000000.0,,,,,1847000000.0,,3826000000.0,1137000000.0,,,,,,752000000.0,1549000000.0,7319000000.0,,,,82000000.0,,,,,,235000000.0,,,,235000000.0,,,,-87000000.0,,,298000000.0,,,,,,383000000.0,,,131000000.0,,,,,99000000.0,0.865,808000000.0,,,,,,442000000.0,,,15183000000.0,,1350000000.0,20264000000.0,17073000000.0,,-32000000.0,,398000000.0,,,,,,,,,,,,,,,,,,,,,,
2000-09-30,,,,,24426000000.0,,,,169000000.0,1754000000.0,,0.0,,,,250000000.0,,,-360000000.0,,,,,,,,,1473000000.0,5436000000.0,,,,-163000000.0,1746000000.0,514784000.0,-710000000.0,88000000.0,,,,,589000000.0,-4000000.0,,,,,,,,3517000000.0,2454000000.0,134000000.0,,,,512000000.0,,11627000000.0,,,938000000.0,,,15040000000.0,0.835,,5368000000.0,-653000000.0,,-568000000.0,,,,1157000000.0,5225000000.0,,,,-9386000000.0,,,,,,,,1131000000.0,-147000000.0,1791000000.0,,,,426000000.0,426000000.0,,,,,,,,0.0,509880000.0,15000000.0,,,,,1567000000.0,,3479000000.0,1353000000.0,,,,,,439000000.0,1677000000.0,7509000000.0,,,,-87000000.0,,,,,,88000000.0,,,,88000000.0,,,,-86000000.0,,,316000000.0,,,,,,383000000.0,,,235000000.0,,,,,99000000.0,0.83,410000000.0,,,,,,426000000.0,,,15144000000.0,,3084000000.0,20580000000.0,18126000000.0,,-24000000.0,,478000000.0,,,,,,,,,,,,,,,,,,,,,,
2000-12-31,,-2022000000.0,,,24383000000.0,508980000.0,,412000000.0,149000000.0,1914000000.0,,0.0,,-9599000000.0,636000000.0,101000000.0,3119000000.0,,-363000000.0,,,2606000000.0,,,-118000000.0,1316000000.0,11000000.0,1868000000.0,6093000000.0,1862000000.0,0.0,,-3000000.0,2163000000.0,,31000000.0,149000000.0,,369000000.0,,,626000000.0,77000000.0,3.66,21227000000.0,512652000.0,,17903000000.0,,6632000000.0,3492000000.0,2606000000.0,139000000.0,,14416000000.0,1907000000.0,657000000.0,357000000.0,10924000000.0,,,1401000000.0,,545000000.0,14784000000.0,,0.0,6019000000.0,-652000000.0,1862000000.0,-1267000000.0,3.63,-10000000.0,,1537000000.0,5800000000.0,1862000000.0,1992000000.0,262000000.0,-9599000000.0,-346000000.0,138000000.0,,2283000000.0,,14595000000.0,,1297000000.0,61000000.0,1758000000.0,,-5762000000.0,3769000000.0,744000000.0,744000000.0,1894000000.0,,20509000000.0,,6093000000.0,6622000000.0,,0.0,,4000000.0,,,,3492000000.0,1779000000.0,6019000000.0,3637000000.0,1316000000.0,,1179000000.0,,31000000.0,,357000000.0,1894000000.0,6622000000.0,,,383000000.0,124000000.0,,,1779000000.0,10924000000.0,4014000000.0,149000000.0,,,,149000000.0,1914000000.0,,,-87000000.0,,149000000.0,331000000.0,1759000000.0,149000000.0,,14784000000.0,5528000000.0,383000000.0,4349000000.0,134000000.0,88000000.0,,-208000000.0,,,110000000.0,,262000000.0,149000000.0,24383000000.0,,,,744000000.0,,,14416000000.0,,3119000000.0,20509000000.0,17903000000.0,-363000000.0,-37000000.0,1758000000.0,645000000.0,,,,,,,,,,,,,,,,,,,,,,
2001-03-31,,,,,24882000000.0,,,,120000000.0,1783000000.0,,0.0,,,,322000000.0,,,-378000000.0,,,,,,,,,1444000000.0,6496000000.0,,,,-17000000.0,1758000000.0,514322000.0,-666000000.0,143000000.0,,,,,636000000.0,-175000000.0,,,,,,,,3505000000.0,2315000000.0,160000000.0,,,,528000000.0,,10659000000.0,,,1018000000.0,,,15102000000.0,0.96,,6407000000.0,-656000000.0,,-595000000.0,,,,1122000000.0,4904000000.0,,,,-9780000000.0,,,,,,,,1255000000.0,-6000000.0,1853000000.0,,,,490000000.0,490000000.0,,,,,,,,0.0,511112000.0,4000000.0,,,,,1316000000.0,,3146000000.0,1460000000.0,,,,,,530000000.0,2013000000.0,6143000000.0,,,,29000000.0,,,,,,143000000.0,,,,143000000.0,,,,-87000000.0,,,322000000.0,,,,,,383000000.0,,,149000000.0,,,,,84000000.0,0.955,262000000.0,,,,,,490000000.0,,,14164000000.0,,3238000000.0,20660000000.0,18345000000.0,,-16000000.0,,599000000.0,,,,,,,,,,,,,,,,,,,,,,
2001-06-30,,,,,25056000000.0,,,,142000000.0,1624000000.0,,0.0,,,,-411000000.0,,,-380000000.0,,,,,,,,,1657000000.0,7052000000.0,,,,-7000000.0,1980000000.0,515364000.0,-524000000.0,87000000.0,,,,,656000000.0,3000000.0,,,,,,,,2780000000.0,2202000000.0,173000000.0,,,,587000000.0,,10922000000.0,,,1205000000.0,,,15124000000.0,1.21,,6928000000.0,-758000000.0,,-225000000.0,,,,1324000000.0,4965000000.0,,,,-9932000000.0,,,,,,,,693000000.0,-56000000.0,1860000000.0,,,,618000000.0,618000000.0,,,,,,,,0.0,511618000.0,7000000.0,,,,,1208000000.0,,2985000000.0,1152000000.0,,,,,,533000000.0,2144000000.0,6268000000.0,,,,69000000.0,,,,,,87000000.0,,,,87000000.0,,,,-87000000.0,,,329000000.0,,,,,,383000000.0,,,143000000.0,,,,,82000000.0,1.2,4000000.0,,,,,,618000000.0,,,13702000000.0,,3421000000.0,20754000000.0,18552000000.0,,-8000000.0,,-65000000.0,,,,,,,,,,,,,,,,,,,,,,
2001-09-30,,,,,33611000000.0,,,,99000000.0,3417000000.0,,0.0,,,,363000000.0,,,-353000000.0,,,,,,,,,1115000000.0,14422000000.0,,,,-1000000.0,1485000000.0,559534000.0,-638000000.0,199000000.0,,,,,674000000.0,-106000000.0,,,,,,,,5705000000.0,4788000000.0,236000000.0,,,,347000000.0,,15223000000.0,,,721000000.0,,,23443000000.0,0.655,,7210000000.0,-680000000.0,,-649000000.0,,,,811000000.0,5545000000.0,,,,-10168000000.0,,,,,,,,1399000000.0,112000000.0,2708000000.0,,,,364000000.0,374000000.0,,,,,,,,0.0,555644000.0,9000000.0,,,,,1568000000.0,,4060000000.0,2245000000.0,2366000000.0,,,,,2617000000.0,4027000000.0,7838000000.0,,,,9000000.0,,,,,,199000000.0,,,,199000000.0,,,,-92000000.0,,,301000000.0,,,,,,538000000.0,,,87000000.0,,,,,74000000.0,0.65,43000000.0,,,,,,364000000.0,,,20928000000.0,1313000000.0,3433000000.0,35350000000.0,30562000000.0,,-21000000.0,,719000000.0,,,,,,,,,,,,,,,,,,,,,,
2001-12-31,,-3085000000.0,,,35429000000.0,585928000.0,,515000000.0,154000000.0,2760000000.0,,0.0,,-11633000000.0,946000000.0,-511000000.0,3455000000.0,,-492000000.0,,,4363000000.0,,,-68000000.0,1738000000.0,-7000000.0,928000000.0,14340000000.0,1661000000.0,0.0,,4000000.0,1439000000.0,,-942000000.0,142000000.0,,338000000.0,,,964000000.0,-11000000.0,2.835,24189000000.0,590032000.0,,30854000000.0,,6660000000.0,4542000000.0,4363000000.0,377000000.0,,20877000000.0,1659000000.0,198000000.0,2618000000.0,16335000000.0,,,360000000.0,,-237000000.0,23796000000.0,,0.0,7197000000.0,-991000000.0,1643000000.0,670000000.0,2.815,-289000000.0,,475000000.0,8775000000.0,1661000000.0,477000000.0,44000000.0,-11633000000.0,-403000000.0,149000000.0,,2930000000.0,,17529000000.0,,215000000.0,-57000000.0,3025000000.0,,-2770000000.0,3302000000.0,162000000.0,162000000.0,4015000000.0,,35217000000.0,,14340000000.0,8645000000.0,,0.0,,31000000.0,,,,4542000000.0,1294000000.0,7197000000.0,7336000000.0,1738000000.0,,1405000000.0,,51000000.0,,2618000000.0,4015000000.0,8645000000.0,,,538000000.0,-31000000.0,,,1294000000.0,16335000000.0,3562000000.0,142000000.0,,,,142000000.0,2760000000.0,,3594000000.0,-137000000.0,,142000000.0,453000000.0,-799000000.0,142000000.0,,23796000000.0,5135000000.0,538000000.0,3730000000.0,76000000.0,199000000.0,,-21000000.0,,,98000000.0,,44000000.0,142000000.0,35429000000.0,,,,162000000.0,,,20877000000.0,3594000000.0,3455000000.0,35217000000.0,30854000000.0,-492000000.0,-23000000.0,3025000000.0,-776000000.0,,,,,,,,,,,,,,,,,,,,,,
2002-03-31,,,,,35501000000.0,,,,-77000000.0,3000000000.0,,0.0,,,,81000000.0,,,-515000000.0,,,,,,,,,596000000.0,14111000000.0,,,,-12000000.0,1235000000.0,764674000.0,-624000000.0,170000000.0,,,,,1054000000.0,99000000.0,,,,,,,,5258000000.0,4629000000.0,472000000.0,,,,147000000.0,,16302000000.0,,,45000000.0,,,23868000000.0,-0.135,,6931000000.0,-657000000.0,,73000000.0,,,,181000000.0,8350000000.0,,,,-11633000000.0,,,,,,,,579000000.0,28000000.0,3311000000.0,,,,-102000000.0,-102000000.0,,,,,,,,0.0,764674000.0,25000000.0,,,,,1696000000.0,,7115000000.0,1777000000.0,,,,,,2519000000.0,3920000000.0,8421000000.0,,,,-5000000.0,,,,,,170000000.0,,,,170000000.0,,,,-138000000.0,,,415000000.0,,,,,,538000000.0,,,142000000.0,,,,,107000000.0,-0.135,481000000.0,,,,,,-102000000.0,,,21560000000.0,3660000000.0,3499000000.0,35671000000.0,31042000000.0,,-18000000.0,,-78000000.0,,,,,,,,,,,,,,,,,,,,,,
