date,trailingPretaxIncome,quarterlyTotalAssets,annualNetIncome,quarterlyLongTermDebt,annualRetainedEarnings,quarterlyOtherNonCurrentLiabilities,quarterlyOtherCurrentLiabilities,annualPurchaseOfInvestment,trailingInvestingCashFlow,quarterlyFreeCashFlow,annualAccountsReceivable,quarterlyChangeInCashSupplementalAsReported,annualCashDividendsPaid,quarterlyAccountsReceivable,quarterlyTotalNonCurrentAssets,quarterlyCurrentAccruedExpenses,annualGoodwill,quarterlyCostOfRevenue,annualPretaxIncome,quarterlyDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetIncome,quarterlyInvestmentsAndAdvances,annualOtherNonCashItems,annualDepreciationAndAmortization,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualInvestingCashFlow,annualLongTermDebt,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,trailingCommonStockIssuance,quarterlyGoodwill,trailingStockBasedCompensation,annualStockholdersEquity,annualEndCashPosition,annualTotalAssets,quarterlyNetIncomeCommonStockholders,trailingEndCashPosition,quarterlyOtherIncomeExpense,trailingCashFlowFromContinuingFinancingActivities,annualCurrentAccruedExpenses,annualCurrentLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingOperatingIncome,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentDebt,trailingOperatingCashFlow,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualChangeInAccountPayable,quarterlyOperatingExpense,trailingOtherIncomeExpense,annualCommonStockIssuance,annualOtherShortTermInvestments,quarterlyEndCashPosition,quarterlyOtherIntangibleAssets,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,annualInvestmentsAndAdvances,annualSaleOfInvestment,quarterlyNetOtherFinancingCharges,annualOtherIntangibleAssets,annualRepurchaseOfCapitalStock,annualGainsLossesNotAffectingRetainedEarnings,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,annualEbitda,annualOtherNonCurrentAssets,annualNetPPE,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherCurrentAssets,annualCurrentAssets,annualChangeInCashSupplementalAsReported,annualGrossPPE,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentLiabilities,quarterlySaleOfInvestment,annualBeginningCashPosition,annualNetIncomeCommonStockholders,annualInterestExpense,quarterlyChangesInAccountReceivables,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,annualSellingGeneralAndAdministration,trailingRepaymentOfDebt,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,annualTotalNonCurrentAssets,annualOtherIncomeExpense,annualCapitalExpenditure,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualRepaymentOfDebt,trailingGrossProfit,trailingNetIncomeCommonStockholders,trailingCapitalExpenditure,quarterlyStockholdersEquity,trailingNetOtherFinancingCharges,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,trailingInterestExpense,quarterlyRepaymentOfDebt,annualCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,quarterlyEbitda,quarterlyAccumulatedDepreciation,quarterlyStockBasedCompensation,annualResearchAndDevelopment,annualCostOfRevenue,quarterlyOtherNonCashItems,annualTotalRevenue,trailingResearchAndDevelopment,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualCapitalStock,annualNetOtherFinancingCharges,annualFreeCashFlow,annualCurrentDebt,annualStockBasedCompensation,annualTotalLiabilitiesNetMinorityInterest,annualAccumulatedDepreciation,quarterlyRetainedEarnings,quarterlyRepurchaseOfCapitalStock,trailingOtherNonCashItems,trailingSellingGeneralAndAdministration,trailingOperatingExpense,trailingNetIncomeContinuousOperations,annualGrossProfit,quarterlyResearchAndDevelopment,quarterlyCashFlowFromContinuingFinancingActivities,annualNetIncomeContinuousOperations,annualChangeInWorkingCapital,annualOperatingExpense,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,quarterlyCapitalExpenditure,quarterlyTotalRevenue,quarterlyOperatingCashFlow,quarterlyGrossPPE,quarterlyCurrentLiabilities,annualChangesInAccountReceivables,quarterlyPretaxIncome,trailingCostOfRevenue,quarterlyOperatingIncome,trailingBeginningCashPosition,trailingFreeCashFlow,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,trailingNetIncome,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,annualDilutedEPS,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,trailingChangeInWorkingCapital,annualAccountsPayable,trailingBasicAverageShares,annualChangeInInventory,annualNonCurrentDeferredRevenue,quarterlyBasicAverageShares,trailingTaxProvision,trailingPurchaseOfBusiness,quarterlyDilutedEPS,annualIncomeTaxPayable,annualInventory,trailingDeferredIncomeTax,annualDilutedAverageShares,quarterlyBasicEPS,quarterlyDeferredIncomeTax,trailingSaleOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualBasicEPS,quarterlyAccountsPayable,quarterlyInventory,quarterlyTaxProvision,trailingDilutedAverageShares,annualNonCurrentDeferredTaxesLiabilities,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,quarterlyDilutedAverageShares,annualBasicAverageShares,annualDeferredIncomeTax,annualTaxProvision,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
,,9876266000.0,1052453000.0,839053000.0,-318482000.0,0.0,0.0,-105040000.0,,-406072000.0,,-37822000.0,-1091461000.0,,9857097000.0,218358000.0,174600000.0,124398000.0,1057531000.0,108927000.0,839053000.0,296569000.0,856182000.0,18430000.0,387402000.0,0.0,,16691000.0,-1412393000.0,839053000.0,297977000.0,962504000.0,,174600000.0,,8791730000.0,19169000.0,9876266000.0,243749000.0,,30432000.0,,218358000.0,218358000.0,19169000.0,19169000.0,,1430339000.0,839053000.0,,,-75288000.0,1822000.0,,125618000.0,,21111000.0,,19169000.0,72254000.0,-865731000.0,-293161000.0,856182000.0,0.0,-3376000.0,72254000.0,0.0,-500000.0,86144000.0,1057411000.0,1451377000.0,86144000.0,52336000.0,19169000.0,15979000.0,19169000.0,0.0,19169000.0,1786000.0,52336000.0,,0.0,,17239000.0,844731000.0,6444000.0,,,,66679000.0,,389113000.0,-500000.0,9857097000.0,78894000.0,-1323589000.0,56965000.0,3579678000.0,-334795000.0,,,,8791730000.0,,0.0,6305000.0,,33141000.0,-16160000.0,52336000.0,408726000.0,-4098814000.0,,10475000.0,565161000.0,2165000.0,1981746000.0,,-105040000.0,,3579678000.0,-12702000.0,106750000.0,,,1057411000.0,-4098814000.0,-318482000.0,0.0,,,,,1416585000.0,4387000.0,437233000.0,1057531000.0,,454081000.0,629000.0,,-796748000.0,513511000.0,390676000.0,52336000.0,218358000.0,,297977000.0,,263495000.0,,,,,,-75288000.0,19169000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9682582000.0,,460150000.0,,0.0,0.0,,,292056000.0,,81869000.0,,,9581470000.0,222608000.0,,174519000.0,,109021000.0,460150000.0,227196000.0,858222000.0,,,,,18989000.0,,,228273000.0,,,174600000.0,,,,,174052000.0,,12256000.0,,,,101112000.0,101112000.0,,,,,,,3480000.0,,128010000.0,,,,101112000.0,57673000.0,173069000.0,-294226000.0,,,-1779000.0,,,,96490000.0,682758000.0,,,,,,,0.0,,,,,,,,,,,,,,,345105000.0,-15000.0,,,,19169000.0,3814724000.0,,,,,8973401000.0,,,211722000.0,,-378810000.0,,37742000.0,340774000.0,-4192529000.0,,,,-7205000.0,,,,,,,,,,,,-385512000.0,,,,,,,2323000.0,-421909000.0,,,,25409000.0,,-38653000.0,519624000.0,330709000.0,37742000.0,222608000.0,,228273000.0,,217095000.0,,,,,,,101112000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9946457000.0,,396987000.0,,0.0,0.0,,,320560000.0,,287304000.0,,,9558474000.0,237985000.0,,150554000.0,,106443000.0,396987000.0,276834000.0,854759000.0,,,,,15377000.0,,,278279000.0,,,174600000.0,,,,,218352000.0,,13679000.0,,,,387983000.0,387983000.0,,,,,,,2063000.0,,121820000.0,,,,387983000.0,50497000.0,-71348000.0,-299697000.0,,,-1621000.0,,,,103647000.0,634972000.0,,,,,,,0.0,,,,,,,,,,,,,,,387483000.0,-4568000.0,,,,101112000.0,4152234000.0,,,,,9285238000.0,,,2140000.0,,-68058000.0,,60561000.0,386785000.0,-4287703000.0,,,,11384000.0,,,,,,,,,,,,-408375000.0,,,,,,,2184000.0,-36685000.0,,,,5082000.0,,-74777000.0,538037000.0,395337000.0,60561000.0,237985000.0,,278279000.0,,265663000.0,,,,,,,387983000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9624468000.0,,71632000.0,,0.0,0.0,,,125679000.0,,-289210000.0,,,9526216000.0,260461000.0,,159993000.0,,111077000.0,71632000.0,293459000.0,837624000.0,,,,,17874000.0,,,294977000.0,,,174600000.0,,,,,231815000.0,,12814000.0,,,,98252000.0,98252000.0,,,,,,,1238000.0,,128951000.0,,,,98252000.0,55384000.0,-91939000.0,-302747000.0,,,-1820000.0,,,,106013000.0,332093000.0,,,,,,,0.0,,,,,,,,,,,,,,,411603000.0,-27895000.0,,,,387983000.0,4152242000.0,,,,,9266430000.0,,,208193000.0,,-325226000.0,,72521000.0,407292000.0,-4384959000.0,,,,24196000.0,,,,,,,,,,,,-417663000.0,,,,,,,3372000.0,-624374000.0,,,,5419000.0,,-301424000.0,571596000.0,427103000.0,72521000.0,260461000.0,,294977000.0,,282652000.0,,,,,,,98252000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9818676000.0,1144204000.0,64364000.0,-374823000.0,0.0,0.0,0.0,,228070000.0,,88384000.0,-1200545000.0,,9630964000.0,247141000.0,174600000.0,133654000.0,1149955000.0,110573000.0,64364000.0,346715000.0,813740000.0,19930000.0,437114000.0,0.0,,19219000.0,-212996000.0,64364000.0,348426000.0,1068111000.0,,174600000.0,,9480796000.0,187712000.0,9818676000.0,283957000.0,,44950000.0,,247141000.0,247141000.0,187712000.0,187712000.0,,1606758000.0,64364000.0,,,0.0,0.0,,129792000.0,,37872000.0,,187712000.0,54032000.0,-222778000.0,-303875000.0,813740000.0,,-1970000.0,54032000.0,0.0,-48156000.0,103304000.0,311505000.0,1593850000.0,103304000.0,104573000.0,187712000.0,424816000.0,187712000.0,0.0,187712000.0,168347000.0,104573000.0,,0.0,,19169000.0,908176000.0,6781000.0,,,,71459000.0,,432493000.0,-48156000.0,9630964000.0,83699000.0,-640393000.0,98252000.0,4342245000.0,-794506000.0,,,,9480796000.0,,0.0,2761000.0,,-22412000.0,-1225415000.0,104573000.0,458999000.0,-4482520000.0,,10614000.0,618720000.0,-8445000.0,2195404000.0,,0.0,,4342245000.0,-7190000.0,966365000.0,,,311505000.0,-4482520000.0,-374823000.0,,,,,,1576684000.0,2735000.0,-142447000.0,1149955000.0,,508573000.0,1962000.0,,-225539000.0,566147000.0,453609000.0,104573000.0,247141000.0,,348426000.0,,302701000.0,,,,,,0.0,187712000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9772017000.0,,58657000.0,,145000000.0,0.0,,,266345000.0,,-34469000.0,,,9619220000.0,264439000.0,,173162000.0,,107146000.0,203657000.0,281781000.0,792280000.0,,,,,24160000.0,,,283254000.0,,,174600000.0,,,,,212613000.0,,17656000.0,,,,152797000.0,152797000.0,,,,,,,0.0,,131306000.0,,,,152797000.0,46730000.0,-94147000.0,-305863000.0,,,-1822000.0,,,,124212000.0,468096000.0,,,,,,,0.0,,,,,,,,,,,,,,,396232000.0,-78572000.0,,,,187712000.0,4197260000.0,,,,,9277895000.0,,,-538000.0,,-5537000.0,,135896000.0,390400000.0,-4574373000.0,,,,-11718000.0,,,,,,,,,,,,-398905000.0,,,,,,,2828000.0,-309513000.0,,,,3709000.0,,-102846000.0,569394000.0,369191000.0,135896000.0,264439000.0,,283254000.0,,264926000.0,,,,,,,152797000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9634758000.0,,58683000.0,,0.0,0.0,,,339360000.0,,-132089000.0,,,9614502000.0,270414000.0,,162232000.0,,106473000.0,58683000.0,326405000.0,808455000.0,,,,,20988000.0,,,328040000.0,,,174600000.0,,,,,263926000.0,,24168000.0,,,,20256000.0,20256000.0,,,,,,,0.0,,127461000.0,,,,20256000.0,41712000.0,-93827000.0,-355770000.0,,,-1369000.0,,,,92763000.0,329097000.0,,,,,,,0.0,,,,,,,,,,,,,,,430399000.0,-61523000.0,,,,152797000.0,4197267000.0,,,,,9279369000.0,,,18964000.0,,-10745000.0,,145455000.0,434513000.0,-4668557000.0,,,,38302000.0,,,,,,,,,,,,-428270000.0,,,,,,,2184000.0,-495105000.0,,,,6779000.0,,-117483000.0,592631000.0,456843000.0,145455000.0,270414000.0,,328040000.0,,302938000.0,,,,,,,20256000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9654815000.0,,55725000.0,,125000000.0,0.0,,,374983000.0,,15442000.0,,,9619147000.0,295482000.0,,164686000.0,,106082000.0,180725000.0,339568000.0,806204000.0,,,,,23573000.0,,,341136000.0,,,174600000.0,,,,,273508000.0,,12946000.0,,,,35668000.0,35668000.0,,,,,,,0.0,,129655000.0,,,,35668000.0,38376000.0,-98112000.0,-355693000.0,,,-6755000.0,,,,99586000.0,476207000.0,,,,,,,0.0,,,,,,,,,,,,,,,454186000.0,-67437000.0,,,,20256000.0,4072286000.0,,,,,9152118000.0,,,-2144000.0,,-459000.0,,174622000.0,447218000.0,-4767104000.0,,,,28074000.0,,,,,,,,,,,,-444395000.0,0.0,,,,,,1933000.0,-358481000.0,,,,15426000.0,,-97052000.0,618872000.0,472035000.0,174622000.0,295482000.0,,341136000.0,,324531000.0,,,,,,,35668000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9778232000.0,1311244000.0,319016000.0,-434610000.0,0.0,0.0,,,280765000.0,,68007000.0,-1371031000.0,,9673947000.0,261578000.0,174600000.0,137709000.0,1317689000.0,106307000.0,319016000.0,363490000.0,809308000.0,22955000.0,426008000.0,0.0,,19456000.0,-440105000.0,319016000.0,365259000.0,1232009000.0,,174600000.0,,9170641000.0,104285000.0,9778232000.0,303003000.0,,14976000.0,,261578000.0,261578000.0,104285000.0,104285000.0,,1732601000.0,319016000.0,,,,610000.0,,125763000.0,,29663000.0,,104285000.0,36858000.0,-154019000.0,-353705000.0,809308000.0,,-1309000.0,36858000.0,-270000000.0,-68548000.0,95468000.0,580594000.0,1744307000.0,95468000.0,219190000.0,104285000.0,16030000.0,104285000.0,0.0,104285000.0,-83109000.0,219190000.0,,0.0,,187712000.0,1053050000.0,610000.0,,,,88177000.0,,471621000.0,-68548000.0,9673947000.0,69746000.0,-471148000.0,35668000.0,4072293000.0,-17237000.0,,,,9170641000.0,,0.0,-252000.0,,-496000.0,-1375605000.0,219190000.0,472176000.0,-4866738000.0,,10006000.0,635502000.0,-31703000.0,2381696000.0,,0.0,,4072293000.0,-11255000.0,1261453000.0,,,580594000.0,-4866738000.0,-434610000.0,-125000000.0,,,,,1746194000.0,3061000.0,-212506000.0,1317689000.0,,514185000.0,3749000.0,,-153767000.0,609330000.0,434532000.0,219190000.0,261578000.0,,365259000.0,,345858000.0,,,,,,,104285000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10064347000.0,,336664000.0,,375000000.0,0.0,,,276330000.0,,202036000.0,,,9758642000.0,275170000.0,,173286000.0,,105128000.0,711664000.0,315873000.0,812415000.0,,,,,23047000.0,,,317349000.0,,,174600000.0,,,,,241335000.0,,3899000.0,,,,305705000.0,305705000.0,,,,,,,711000.0,,128175000.0,,,,305705000.0,37906000.0,-162678000.0,-357335000.0,,,274000.0,,,,90821000.0,986834000.0,,,,,,,0.0,,,,,,,,,,,,,,,438500000.0,-67773000.0,,,,104285000.0,3997309000.0,,,,,9048766000.0,,,1283000.0,,-5952000.0,,275131000.0,423188000.0,-4964848000.0,,,,10651000.0,,,,,,,,,,,,-476861000.0,-13037000.0,,,,,,2814000.0,-76266000.0,,,,9667000.0,,-164650000.0,611786000.0,440980000.0,275131000.0,275170000.0,,317349000.0,,310325000.0,,,,,,,305705000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9997137000.0,,436835000.0,,0.0,0.0,,,330493000.0,,-45928000.0,,,9737013000.0,305769000.0,,172004000.0,,107013000.0,924335000.0,356659000.0,696069000.0,,,,,18321000.0,,,358359000.0,,,174600000.0,,,,,280775000.0,,18859000.0,,,,260124000.0,260124000.0,,,,,,,1378000.0,,125334000.0,,,,260124000.0,38796000.0,-125117000.0,-371710000.0,,,-1167000.0,,,,93208000.0,1230104000.0,,,,,,,0.0,,,,,,,,,,,,,,,462184000.0,-78991000.0,,,,305705000.0,3709810000.0,,,,,8737753000.0,,,0.0,,-4640000.0,,228103000.0,466750000.0,-5064423000.0,,,,28385000.0,,,,,,,,,,,,-491912000.0,-375267000.0,,,,,,2275000.0,-444545000.0,,,,1058000.0,,-193241000.0,634188000.0,523734000.0,228103000.0,305769000.0,,358359000.0,,336850000.0,,,,,,,260124000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9865769000.0,,430892000.0,,0.0,0.0,,,363123000.0,,-202981000.0,,,9808556000.0,345734000.0,,178627000.0,,109432000.0,430892000.0,367305000.0,697040000.0,,,,,22140000.0,,,369050000.0,,,174600000.0,,,,,308957000.0,,13572000.0,,,,57213000.0,57213000.0,,,,,,,1221000.0,,131572000.0,,,,57213000.0,37948000.0,-167764000.0,-369718000.0,,,-15142000.0,,,,118236000.0,776626000.0,,,,,,,0.0,,,,,,,,,,,,,,,484521000.0,-83667000.0,,,,260124000.0,4034814000.0,,,,,9059656000.0,,,-15166000.0,,-9403000.0,,261372000.0,479703000.0,-5166881000.0,,,,38542000.0,,,,,,,,,,,,-494325000.0,-474196000.0,,,,,,2211000.0,-550543000.0,,,,3466000.0,,-152203000.0,663148000.0,515326000.0,261372000.0,345734000.0,,369050000.0,,352949000.0,,,,,,,57213000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10130338000.0,1453576000.0,390749000.0,-487581000.0,0.0,0.0,,,207861000.0,,126657000.0,-1505758000.0,,9946650000.0,297935000.0,174600000.0,145166000.0,1460439000.0,111741000.0,390749000.0,413739000.0,689207000.0,4718000.0,433314000.0,0.0,,20148000.0,-716726000.0,390749000.0,415681000.0,1374496000.0,,174600000.0,,9411910000.0,183688000.0,10130338000.0,352812000.0,,38685000.0,,297935000.0,297935000.0,183688000.0,183688000.0,,1945336000.0,390749000.0,,,,900000.0,,131889000.0,,25541000.0,,183688000.0,38119000.0,-261167000.0,-406995000.0,689207000.0,,-3438000.0,38119000.0,-862500000.0,-95106000.0,122148000.0,688684000.0,1897963000.0,122148000.0,230310000.0,183688000.0,-17615000.0,183688000.0,0.0,183688000.0,79784000.0,230310000.0,,0.0,,104285000.0,1183879000.0,4210000.0,,,,83656000.0,,506261000.0,-95106000.0,9946650000.0,75015000.0,-767529000.0,57213000.0,4384829000.0,-36459000.0,,,,9411910000.0,,0.0,-3732000.0,,-16464000.0,-1148826000.0,230310000.0,528322000.0,-5270963000.0,,9721000.0,669083000.0,-72860000.0,2560549000.0,,,,4384829000.0,-19473000.0,1177807000.0,,37483000.0,688684000.0,-5270963000.0,-487581000.0,0.0,,,,,1891466000.0,2421000.0,-77472000.0,1460439000.0,,516970000.0,11350000.0,,-257435000.0,651427000.0,465296000.0,230310000.0,297935000.0,,415681000.0,,374372000.0,,,,,,,183688000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10083911000.0,,395862000.0,,0.0,0.0,,,340962000.0,,-62846000.0,,,9963052000.0,294542000.0,,182902000.0,,110929000.0,395862000.0,342442000.0,698696000.0,,,,,25028000.0,,,344021000.0,,,174600000.0,,,,,281131000.0,,14383000.0,,,,120859000.0,120859000.0,,,,,,,1048000.0,,135957000.0,,,,120859000.0,34993000.0,-118141000.0,-408334000.0,,,-13068000.0,,,,125066000.0,690404000.0,,,,,,,0.0,,,,,,,,,,,,,,,462645000.0,-92225000.0,,,,183688000.0,4384854000.0,,,,,9363514000.0,,,-20000.0,,-420000.0,,205253000.0,455998000.0,-5376215000.0,8319000.0,,,-3055000.0,,,,,,,,,,,,-553473000.0,,,,,,,3277000.0,-403788000.0,,,,18034000.0,,-118121000.0,645547000.0,459083000.0,205253000.0,294542000.0,,344021000.0,,326688000.0,,,,,,,120859000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10365727000.0,,420778000.0,,0.0,0.0,,,373319000.0,,237528000.0,,,10007461000.0,322923000.0,,182578000.0,,110177000.0,880778000.0,353702000.0,715268000.0,,,,,14992000.0,,,355207000.0,,,174600000.0,,,,,276681000.0,,-4397000.0,,,,358266000.0,358266000.0,,,,,,,1116000.0,,125169000.0,,,,358266000.0,32603000.0,-127281000.0,-409653000.0,,,-16286000.0,,,,125348000.0,1203701000.0,,,,,,,0.0,,,,,,,,,,,,,,,481734000.0,-82143000.0,,,,120859000.0,4204870000.0,,,,,9139087000.0,,,48000.0,,-421000.0,,282374000.0,466500000.0,-5482071000.0,4244000.0,,,18946000.0,,,,,,,,,,,,-609424000.0,,,,,,,1912000.0,-141435000.0,,,,13868000.0,,-132925000.0,664312000.0,506244000.0,282374000.0,322923000.0,,355207000.0,,356565000.0,,,,,,,358266000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10765694000.0,,1425854000.0,,0.0,0.0,,,381283000.0,,336028000.0,,,10071461000.0,380420000.0,,190619000.0,,113320000.0,1425854000.0,356674000.0,726168000.0,,,,,22311000.0,,,358274000.0,,,174600000.0,,,,,279717000.0,,-4017000.0,,,,694233000.0,694233000.0,,,,,,,2389000.0,,135631000.0,,,,694233000.0,31268000.0,-151775000.0,-409610000.0,,,-1954000.0,,,,133377000.0,1806274000.0,,,,,,,0.0,,,,,,,,,,,,,,,495742000.0,-74873000.0,,,,358266000.0,4042374000.0,,,,,8936190000.0,,,4134000.0,,-426000.0,,221970000.0,473983000.0,-5585825000.0,12942000.0,,,43066000.0,,,,,,,,,,,,-662360000.0,-922500000.0,,,,,,1655000.0,-49389000.0,,,,2852000.0,,-155909000.0,686361000.0,537192000.0,221970000.0,380420000.0,,358274000.0,,360111000.0,,,,,,,694233000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10732892000.0,1442217000.0,1431322000.0,-675711000.0,0.0,0.0,,,134158000.0,,-267104000.0,-1630347000.0,,10299516000.0,337201000.0,174600000.0,151879000.0,1448465000.0,120100000.0,1431322000.0,389399000.0,724173000.0,8422000.0,454526000.0,0.0,,20551000.0,-739854000.0,1431322000.0,390963000.0,1423142000.0,,174600000.0,,8940009000.0,456053000.0,10732892000.0,334080000.0,,13273000.0,,337201000.0,337201000.0,433376000.0,433376000.0,,1975679000.0,1431322000.0,,,,8137000.0,,140651000.0,,42500000.0,,456053000.0,40357000.0,-342657000.0,-402750000.0,724173000.0,,-2117000.0,40357000.0,-922500000.0,-75064000.0,130287000.0,1768523000.0,1915681000.0,130287000.0,264441000.0,433376000.0,,433376000.0,0.0,433376000.0,243606000.0,264441000.0,,0.0,,212573000.0,1171609000.0,12690000.0,,,,82882000.0,,520429000.0,-75064000.0,10299516000.0,19242000.0,-745957000.0,694233000.0,4042385000.0,-1701000.0,,,,8940009000.0,,0.0,-4162000.0,,-434000.0,-992219000.0,264441000.0,519200000.0,-5700331000.0,12043000.0,8193000.0,707978000.0,-50535000.0,2668528000.0,,,,4042385000.0,-33425000.0,1229722000.0,,37548000.0,1768523000.0,-5700331000.0,-675711000.0,0.0,,,,,1960550000.0,1349000.0,-397607000.0,1448465000.0,,537408000.0,7746000.0,,-339002000.0,672308000.0,473160000.0,264441000.0,337201000.0,,390963000.0,,379778000.0,,,,,,,433376000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10685520000.0,,1442911000.0,,,,,,341672000.0,,-70027000.0,,,10322490000.0,326819000.0,,192827000.0,,117979000.0,1442911000.0,342997000.0,746254000.0,,,,,31520000.0,,,344436000.0,,,174600000.0,,,,,287819000.0,,19401000.0,,,,363030000.0,363030000.0,,,,,,,8107000.0,,149499000.0,,,,386001000.0,36133000.0,-114900000.0,-403092000.0,,,-11081000.0,,,,130481000.0,1769730000.0,,,,,,,,,,,,,,,,,,,,,,477097000.0,-70851000.0,,,,456053000.0,4042393000.0,,,,,8891003000.0,,,,,-440000.0,,279624000.0,470522000.0,,16910000.0,,,-14054000.0,,,,,,,,,,,,-735806000.0,,,,,,,2333000.0,-413646000.0,,,,967000.0,,-116847000.0,669924000.0,458519000.0,279624000.0,326819000.0,,344436000.0,,327598000.0,,,,,,,363030000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10692962000.0,,1420834000.0,,,,,,379626000.0,,-24609000.0,,,10354543000.0,351336000.0,,190977000.0,,119777000.0,1420834000.0,403802000.0,762247000.0,,,,,29003000.0,,,405292000.0,,,174600000.0,,,,,348300000.0,,63907000.0,,,,338419000.0,338419000.0,,,,,,,8400000.0,,151106000.0,,,,361430000.0,32790000.0,-139765000.0,-403061000.0,,,-1464000.0,,,,129917000.0,1772170000.0,,,,,,,,,,,,,,,,,,,,,,494551000.0,-84601000.0,,,,386001000.0,4042394000.0,,,,,8895806000.0,,,,,-442000.0,,234044000.0,533457000.0,,17278000.0,,,28312000.0,,,,,,,,,,,,-735065000.0,,,,,,,1208000.0,-404235000.0,,,,732000.0,,-139765000.0,685528000.0,519391000.0,234044000.0,351336000.0,,405280000.0,,343445000.0,,,,,,,338419000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10747940000.0,,1417945000.0,,,,,,400141000.0,,93838000.0,,,10315415000.0,409973000.0,,195544000.0,,124516000.0,1417945000.0,378027000.0,619405000.0,,,,,25458000.0,,,379589000.0,,,174600000.0,,,,,322679000.0,,21784000.0,,,,432525000.0,432525000.0,,,,,,,8100000.0,,151945000.0,,,,455112000.0,34717000.0,-106915000.0,-403246000.0,,,-2224000.0,,,,138343000.0,1827918000.0,,,,,,,,,,,,,,,,,,,,,,510824000.0,-84339000.0,,,,361430000.0,4042406000.0,,,,,8895091000.0,,,,,-447000.0,,253719000.0,512199000.0,,17648000.0,,,31420000.0,,,,,,,,,,,,-760284000.0,,,,,,,1139000.0,-399673000.0,,,,6244000.0,,-200285000.0,706368000.0,600426000.0,253719000.0,409973000.0,,379583000.0,,358879000.0,,,,,,,432525000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
