date,trailingNetIncome,annualGoodwill,annualTotalAssets,trailingPretaxIncome,quarterlyAccountsReceivable,annualNetOtherInvestingChanges,quarterlyGoodwill,annualRetainedEarnings,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherNonCurrentLiabilities,annualPurchaseOfInvestment,annualAccountsReceivable,quarterlyLongTermDebt,quarterlyFreeCashFlow,quarterlyCurrentAccruedExpenses,trailingChangeInWorkingCapital,quarterlyCostOfRevenue,annualPretaxIncome,annualNetIncome,annualCashDividendsPaid,quarterlyBasicAverageShares,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,annualFreeCashFlow,trailingSaleOfInvestment,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,annualAccountsPayable,trailingInvestingCashFlow,annualOtherNonCashItems,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualLongTermDebt,trailingPurchaseOfInvestment,annualDepreciationAndAmortization,annualOtherCurrentAssets,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualStockholdersEquity,trailingCashFlowFromContinuingFinancingActivities,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,quarterlyInvestingCashFlow,quarterlyInventory,annualTaxProvision,trailingEndCashPosition,quarterlyPurchaseOfInvestment,annualCashAndCashEquivalents,quarterlyCurrentDebt,annualCurrentAccruedExpenses,annualCurrentLiabilities,trailingOperatingCashFlow,quarterlyInterestExpense,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyInvestmentsAndAdvances,quarterlyCashDividendsPaid,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,quarterlyOperatingExpense,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,annualCashCashEquivalentsAndMarketableSecurities,annualOtherShortTermInvestments,annualOtherIntangibleAssets,annualOtherNonCurrentAssets,annualCommonStockIssuance,annualSaleOfInvestment,annualGainsLossesNotAffectingRetainedEarnings,quarterlyDilutedEPS,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,annualNetPPE,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualEbitda,trailingNetOtherInvestingChanges,annualCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,quarterlyNetOtherInvestingChanges,trailingInterestExpense,annualOtherCurrentLiabilities,trailingChangeInCashSupplementalAsReported,annualBasicAverageShares,annualGrossPPE,annualNetIncomeCommonStockholders,trailingNetIncomeCommonStockholders,annualChangeInCashSupplementalAsReported,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,annualRepaymentOfDebt,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualInterestExpense,quarterlyOtherIntangibleAssets,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,trailingGrossProfit,quarterlySaleOfInvestment,quarterlyCapitalStock,annualTotalNonCurrentAssets,trailingDeferredIncomeTax,annualCapitalExpenditure,annualSellingGeneralAndAdministration,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyStockholdersEquity,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyDilutedAverageShares,quarterlyBeginningCashPosition,annualBasicEPS,quarterlyRepaymentOfDebt,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,annualDilutedAverageShares,trailingTaxProvision,quarterlyNetPPE,annualStockBasedCompensation,quarterlyTaxProvision,annualNetOtherFinancingCharges,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualChangeInInventory,trailingChangeInInventory,trailingNetOtherFinancingCharges,quarterlyEbitda,annualInventory,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyStockBasedCompensation,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualNetIncomeContinuousOperations,annualCapitalStock,annualCostOfRevenue,annualTotalRevenue,annualCurrentDebt,quarterlyBasicEPS,quarterlyPurchaseOfBusiness,annualAccumulatedDepreciation,quarterlyCurrentAssets,annualOperatingExpense,quarterlyRetainedEarnings,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,annualTotalLiabilitiesNetMinorityInterest,quarterlyGrossPPE,trailingFreeCashFlow,quarterlyOperatingCashFlow,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyCashFlowFromContinuingFinancingActivities,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyOtherCurrentLiabilities,quarterlyIncomeTaxPayable,quarterlyChangeInWorkingCapital,trailingOperatingExpense,annualDilutedEPS,quarterlyDeferredIncomeTax,annualChangesInAccountReceivables,trailingCostOfRevenue,quarterlyPretaxIncome,trailingBeginningCashPosition,trailingPurchaseOfBusiness,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingRepaymentOfDebt,trailingCashDividendsPaid,trailingOtherNonCashItems,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,trailingCommonStockIssuance,annualNonCurrentDeferredRevenue,trailingOtherIncomeExpense,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
,,2782335000.0,6844057000.0,,736008000.0,-196000.0,2782335000.0,5170830000.0,22022000.0,0.0,-181065000.0,736008000.0,2770624000.0,225433000.0,429809000.0,,851561000.0,687404000.0,480708000.0,-142433000.0,105325000.0,6844057000.0,4889579000.0,490570000.0,,64881000.0,,82174000.0,-2310349000.0,84237000.0,177051000.0,,48507000.0,,437672000.0,2770624000.0,,196595000.0,635702000.0,852915000.0,3410412000.0,169266000.0,2302793000.0,,169266000.0,-63746000.0,-2144874000.0,278218000.0,230118000.0,,-55431000.0,169266000.0,362900000.0,429809000.0,1130852000.0,,45389000.0,469328000.0,,164788000.0,11000.0,-3190000.0,164788000.0,437672000.0,84237000.0,,,-1812000.0,191485000.0,22219000.0,586988000.0,31967000.0,,218324000.0,-3029000.0,0.76,4541264000.0,31967000.0,1323501000.0,763887000.0,3410412000.0,13726000.0,970523000.0,,1954478000.0,-20724000.0,-57565000.0,-224000.0,,11457000.0,,104964000.0,2839878000.0,480708000.0,,29909000.0,0.0,139357000.0,-250000000.0,22696000.0,,86524000.0,586988000.0,678726000.0,-3029000.0,-79224000.0,,45818000.0,485068000.0,4889579000.0,,-273317000.0,1527380000.0,191485000.0,2302793000.0,169266000.0,,109023000.0,147244000.0,4.49,0.0,177051000.0,635702000.0,107783000.0,,1323501000.0,88868000.0,49875000.0,-22940000.0,,1578502000.0,-668000.0,,,242319000.0,278218000.0,-1516377000.0,-54696000.0,25290000.0,-2102371000.0,,457286000.0,485068000.0,2943086000.0,5323381000.0,362900000.0,0.78,-2082741000.0,-1516377000.0,1954478000.0,1527380000.0,5170830000.0,469328000.0,1130852000.0,,4541264000.0,2839878000.0,,280129000.0,3902000.0,-670000.0,1886136000.0,2380295000.0,-81301000.0,25290000.0,,22219000.0,,241054000.0,1530287000.0,11457000.0,,-2642000.0,,4.38,7374000.0,-93557000.0,,132049000.0,,,,,,,,,,,,,,,,,,
,,,,,731577000.0,,2810504000.0,,22148000.0,0.0,,,2533672000.0,191849000.0,402970000.0,,872150000.0,,,,105740000.0,6851606000.0,4927053000.0,,,68509000.0,,161108000.0,,217211000.0,,,,,486283000.0,,,,,,3240930000.0,,,,191414000.0,-3971000.0,72622000.0,283197000.0,,,-58022000.0,,307450000.0,,,,30317000.0,521774000.0,,163631000.0,,-649000.0,,486283000.0,217211000.0,,,17684000.0,,,,,,,,1.96,4285725000.0,30627000.0,,,,,,,,,8955000.0,-304000.0,,,,,,,,,,,,-5827000.0,,,581631000.0,739353000.0,32003000.0,,,65256000.0,586364000.0,,,,,213040000.0,2565881000.0,191414000.0,,108537000.0,169266000.0,,-250000000.0,189571000.0,654249000.0,,,1340660000.0,,57971000.0,,,,,,,317905000.0,,,-62517000.0,28630000.0,,,,,,,,2.02,-302000.0,,1924553000.0,,5388040000.0,,1044795000.0,,,,,254366000.0,,-35040000.0,-311433000.0,,,28630000.0,,21626000.0,,253070000.0,1611503000.0,0.0,25552000.0,15347000.0,,,24938000.0,,,219079000.0,,,,,,,,,,,,,,,,,,
,,,,,763555000.0,,2811796000.0,,44588000.0,0.0,,,2534222000.0,54694000.0,577960000.0,,890072000.0,,,,106340000.0,6978801000.0,4935352000.0,,,70330000.0,,137737000.0,,137109000.0,,,,,468084000.0,,,,,,3271397000.0,,,,236002000.0,-13074000.0,-78840000.0,272830000.0,,,-41855000.0,,300000000.0,,,,29129000.0,539043000.0,,175663000.0,,-1233000.0,,468084000.0,137109000.0,,,-26390000.0,,,,,,,,1.23,4425768000.0,29160000.0,,,,,,,,,-33755000.0,-566000.0,,,,,,,,,,,,8422000.0,,,565574000.0,716369000.0,20437000.0,,,35003000.0,600563000.0,,,,,258734000.0,2553033000.0,236002000.0,,109818000.0,191414000.0,,0.0,162981000.0,674572000.0,,,1353159000.0,,68636000.0,,,,,,,305832000.0,,,-69949000.0,26574000.0,,,,,,,,1.26,-797000.0,,2043449000.0,,5349539000.0,,1154371000.0,,,,,124643000.0,,-657000.0,1912000.0,,,26574000.0,,22732000.0,,248285000.0,1606441000.0,0.0,,-127803000.0,,,17224000.0,,,206373000.0,,,,,,,,,,,,,,,,,,
,,,,,779220000.0,,2819867000.0,,-83439000.0,0.0,,,2534760000.0,218281000.0,412826000.0,,888675000.0,,,,106558000.0,6919849000.0,4949017000.0,,,66063000.0,,295789000.0,,302095000.0,,,,,490618000.0,,,,,,3108279000.0,,,,152563000.0,-9821000.0,-83765000.0,274819000.0,,,-57651000.0,,187500000.0,,,,25901000.0,376665000.0,,178527000.0,,-607000.0,,490618000.0,302095000.0,,,8126000.0,,,,,,,,2.71,4025852000.0,25566000.0,,,,,,,,,-15246000.0,2616000.0,,,,,,,,,,,,1416000.0,,,557477000.0,700463000.0,22517000.0,,,46043000.0,611485000.0,,,,,186256000.0,2893997000.0,152563000.0,,110175000.0,236002000.0,,-300000000.0,172181000.0,682438000.0,,,1367580000.0,,-121282000.0,,,,,,,266471000.0,,,-63574000.0,30840000.0,,,,,,,,2.79,-11199000.0,,1970832000.0,,5651656000.0,,917573000.0,,,,,281855000.0,,-1353000.0,-282769000.0,,,30840000.0,,33693000.0,,209845000.0,1589138000.0,0.0,,45447000.0,,,-162590000.0,,,174507000.0,,,,,,,,,,,,,,,,,,
,,2846888000.0,6958214000.0,,804583000.0,1363000.0,2846888000.0,5837827000.0,-13839000.0,,-153708000.0,804583000.0,2535309000.0,227637000.0,420129000.0,,917212000.0,841001000.0,842586000.0,-175589000.0,106879000.0,6958214000.0,4980282000.0,692461000.0,,74514000.0,,189298000.0,-135698000.0,186171000.0,215074000.0,,,,471807000.0,2535309000.0,,279416000.0,702261000.0,991731000.0,3165831000.0,138724000.0,3016526000.0,,138724000.0,-15031000.0,-45715000.0,280347000.0,57069000.0,,3820000.0,138724000.0,,420129000.0,775857000.0,,24828000.0,352581000.0,,175581000.0,0.0,-91000.0,175581000.0,471807000.0,186171000.0,,,35855000.0,138724000.0,,545768000.0,29315000.0,,179857000.0,16343000.0,1.66,3941688000.0,29315000.0,1382730000.0,964160000.0,3165831000.0,35275000.0,1230592000.0,,1977932000.0,-127319000.0,-26221000.0,-383000.0,,,,106593000.0,3046440000.0,842586000.0,,-30542000.0,,169266000.0,-550000000.0,-7334000.0,,110175000.0,545768000.0,752338000.0,16343000.0,-41897000.0,,33555000.0,618464000.0,4980282000.0,,-271699000.0,1916792000.0,138724000.0,3016526000.0,138724000.0,,110574000.0,152563000.0,7.78,0.0,215074000.0,702261000.0,109810000.0,,1382730000.0,112835000.0,51744000.0,-2580000.0,,-864140000.0,-3323000.0,,,340384000.0,280347000.0,-1663710000.0,-75659000.0,26791000.0,-19346000.0,,783932000.0,618464000.0,3568109000.0,6476632000.0,,1.71,-7048000.0,-1663710000.0,1977932000.0,1916792000.0,5837827000.0,352581000.0,775857000.0,,3941688000.0,3046440000.0,,303296000.0,-119295000.0,-90269000.0,-271850000.0,2908523000.0,-54982000.0,,,,,280531000.0,1669550000.0,,,12027000.0,,7.56,1133000.0,-66267000.0,,241042000.0,,,,,,,,,,,,,,,,,,
,,,,,838192000.0,,2850082000.0,,-20368000.0,,,,2535859000.0,98457000.0,380775000.0,,923263000.0,,,,106835000.0,7287204000.0,5182826000.0,,,86295000.0,,212547000.0,,212515000.0,,,,,504634000.0,,,,,,3262142000.0,,,,118356000.0,-4850000.0,-70785000.0,303770000.0,,,0.0,,,,,,24304000.0,424344000.0,,180262000.0,,-552000.0,,504634000.0,212515000.0,,,-329000.0,,,,,,,,1.89,3941236000.0,221983000.0,,,,,,,,,-15051000.0,-202000.0,,,,,,,,,,,,-34629000.0,,,535865000.0,774712000.0,9861000.0,,,1558000.0,796988000.0,,,,,118356000.0,3345968000.0,118356000.0,,110648000.0,138724000.0,,0.0,214011000.0,724708000.0,,,1394634000.0,,28873000.0,,,,,,,352019000.0,,,-64528000.0,46172000.0,,,,,,,,1.96,-7613000.0,,2104378000.0,,6239535000.0,,679094000.0,,,,,162985000.0,,-139468000.0,-112508000.0,,,,,,,270078000.0,1697975000.0,,,-191019000.0,,,9022000.0,,,241420000.0,,,,,,,,,,,,,,,,,,
,,,,,904062000.0,,2845244000.0,,-29877000.0,,,,2536408000.0,108496000.0,611641000.0,,943110000.0,,,,106475000.0,7405083000.0,5189213000.0,,,88376000.0,,242994000.0,,243013000.0,,,,,491671000.0,,,,,,3263153000.0,,,,88479000.0,61526000.0,-15855000.0,321874000.0,,,-14071000.0,,173500000.0,,,,24880000.0,435461000.0,,183548000.0,,-4810000.0,,491671000.0,243013000.0,,,-1626000.0,,,,,,,,2.18,4377839000.0,228386000.0,,,,,,,,,-70697000.0,-1515000.0,,,,,,,,,,,,-18598000.0,,,521505000.0,775158000.0,3865000.0,,,-1558000.0,804234000.0,,,,,88479000.0,3027244000.0,88479000.0,,109874000.0,118356000.0,,0.0,211900000.0,758246000.0,,,1410530000.0,,77530000.0,,,,,,,433780000.0,,,-73086000.0,28612000.0,,,,,,,,2.25,1033000.0,,2215870000.0,,6261756000.0,,1114686000.0,,,,,181582000.0,,-368661000.0,-194871000.0,,,,,,,283487000.0,1718268000.0,,,-119251000.0,,,10205000.0,,,320524000.0,,,,,,,,,,,,,,,,,,
,,,,,878037000.0,,2847783000.0,,-7620000.0,,,,2536958000.0,255959000.0,425470000.0,,927177000.0,,,,105080000.0,7433673000.0,5209917000.0,,,91658000.0,,200923000.0,,203334000.0,,,,,476099000.0,,,,,,3259830000.0,,,,80859000.0,-799000.0,-76374000.0,339805000.0,,,-3473000.0,,217500000.0,,,,26770000.0,439011000.0,,191818000.0,,-2726000.0,,476099000.0,203334000.0,,,2034000.0,,,,,,,,1.85,4254181000.0,237851000.0,,,,,,,,,24646000.0,-5087000.0,,,,,,,,,,,,-17489000.0,,,508402000.0,755153000.0,412000.0,,,73342000.0,826175000.0,,,,,80859000.0,3179492000.0,80859000.0,,108162000.0,88479000.0,,0.0,214567000.0,773534000.0,,,1424063000.0,,50632000.0,,,,,,,369983000.0,,,-70191000.0,30769000.0,,,,,,,,1.91,-823000.0,,2223756000.0,,6465121000.0,,994351000.0,,,,,326150000.0,,-100095000.0,-257919000.0,,,,,,,279054000.0,1682330000.0,,,-3044000.0,,,5852000.0,,,251555000.0,,,,,,,,,,,,,,,,,,
,,2842441000.0,7436662000.0,,910120000.0,-7807000.0,2842441000.0,6691236000.0,15786000.0,,-17841000.0,910120000.0,2537507000.0,328231000.0,433940000.0,,970165000.0,1102399000.0,884981000.0,-220764000.0,105018000.0,7436662000.0,5200382000.0,791143000.0,,93764000.0,,226171000.0,-235638000.0,226119000.0,226020000.0,,,,508240000.0,2537507000.0,,360093000.0,784133000.0,1147944000.0,3306208000.0,96645000.0,3002721000.0,,96645000.0,-914000.0,-72624000.0,334589000.0,219764000.0,,-297000.0,96645000.0,312264000.0,433940000.0,1127733000.0,,25782000.0,438179000.0,,192346000.0,-4000.0,-6024000.0,192346000.0,508240000.0,226119000.0,,,12197000.0,96645000.0,,494595000.0,240315000.0,,73342000.0,-39152000.0,2.06,4433941000.0,240315000.0,1430685000.0,1067862000.0,3306208000.0,12276000.0,1564228000.0,,2236280000.0,-1016300000.0,-33816000.0,-1003000.0,,,,106080000.0,3192364000.0,884981000.0,,-42079000.0,,138724000.0,0.0,10677000.0,,101736000.0,494595000.0,823565000.0,-39152000.0,54963000.0,,0.0,840328000.0,5200382000.0,,-276719000.0,1980644000.0,96645000.0,3002721000.0,96645000.0,,108339000.0,80859000.0,8.25,0.0,226020000.0,784133000.0,109495000.0,,1430685000.0,139210000.0,62729000.0,-14112000.0,,-873305000.0,-60039000.0,,,408446000.0,334589000.0,-1761679000.0,-68914000.0,33657000.0,-9813000.0,,882635000.0,840328000.0,3763715000.0,6892303000.0,312264000.0,2.13,-2410000.0,-1761679000.0,2236280000.0,1980644000.0,6691236000.0,438179000.0,1127733000.0,,4433941000.0,3192364000.0,,397145000.0,31708000.0,-408076000.0,-308007000.0,3128588000.0,-275557000.0,,,,,315325000.0,1793730000.0,,,37757000.0,,7.99,6629000.0,-94918000.0,,288900000.0,,,,,,,,,,,,,,,,,,
,,,,,917535000.0,,2849613000.0,,5486000.0,,,,2538057000.0,212158000.0,395416000.0,,961997000.0,,,,103543000.0,7661900000.0,5372082000.0,,,91994000.0,,250812000.0,,250812000.0,,,,,542996000.0,,,,,,3488312000.0,,,,102131000.0,,-78139000.0,336290000.0,,,-9391000.0,,338776000.0,,,,27321000.0,436755000.0,,208987000.0,,-1192000.0,,542996000.0,250812000.0,,,13357000.0,,,,,,,,2.32,4611194000.0,245065000.0,,,,,,,,,-6636000.0,-109000.0,,,,,,,,,,,,-1726000.0,,,482977000.0,849142000.0,-60651000.0,,,0.0,1036125000.0,,,,,102131000.0,3050706000.0,102131000.0,,107083000.0,96645000.0,,,237242000.0,796187000.0,,,1585440000.0,,28175000.0,,,,,,,398302000.0,,,-64743000.0,40395000.0,,,,,,,,2.4,-3896000.0,,2289818000.0,,6939240000.0,,1122882000.0,,,1585440000.0,,276901000.0,,-256830000.0,-193607000.0,,,,,,,306146000.0,1811139000.0,,9238000.0,-114210000.0,,,7910000.0,,,278987000.0,,,,,,,,,,,,,,,,,,
,,,,,949122000.0,,2852801000.0,,124404000.0,,,,2538606000.0,233026000.0,674240000.0,,991358000.0,,,,103959000.0,7887337000.0,5397050000.0,,,94336000.0,,246443000.0,,246120000.0,,,,,517927000.0,,,,,,3485116000.0,,,,226535000.0,,-53534000.0,348304000.0,,,-730000.0,,199788000.0,,,,26177000.0,443857000.0,,218873000.0,,-760000.0,,517927000.0,246120000.0,,,14698000.0,,,,,,,,2.27,4782367000.0,260626000.0,,,,,,,,,-31304000.0,11306000.0,,,,,,,,,,,,-11676000.0,,,469933000.0,852391000.0,-36835000.0,,,0.0,1066814000.0,,,,,226535000.0,3104970000.0,226535000.0,,107335000.0,102131000.0,,,254611000.0,817859000.0,,,1594817000.0,,62127000.0,,,,,,,429083000.0,,,-61424000.0,29003000.0,,,,,,,,2.35,-2686000.0,,2490287000.0,,6917310000.0,,1297251000.0,,,1594817000.0,,294450000.0,,-1911000.0,-116385000.0,,,,,,,334464000.0,1843749000.0,,,-74731000.0,,,-278000.0,,,308570000.0,,,,,,,,,,,,,,,,,,
