,quarterlyLongTermDebt,annualPretaxIncome,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,annualPurchaseOfInvestment,quarterlyTotalAssets,quarterlyOtherCurrentLiabilities,annualNetIncome,annualAccountsReceivable,annualLongTermDebt,quarterlyAccountsReceivable,quarterlyCostOfRevenue,quarterlyTotalNonCurrentAssets,quarterlyCurrentAccruedExpenses,annualGoodwill,annualSaleOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualStockholdersEquity,annualOtherNonCashItems,annualInvestingCashFlow,quarterlyGoodwill,quarterlyNetIncome,annualRetainedEarnings,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,quarterlySellingGeneralAndAdministration,quarterlyNetIncomeContinuousOperations,annualEndCashPosition,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetIncomeCommonStockholders,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingOperatingIncome,trailingTotalRevenue,quarterlyInventory,quarterlyOtherIncomeExpense,trailingOtherIncomeExpense,annualOperatingIncome,annualCurrentLiabilities,quarterlyDilutedEPS,annualNetPPE,quarterlyCashDividendsPaid,quarterlyOperatingExpense,quarterlyPurchaseOfInvestment,annualOtherIncomeExpense,quarterlyEndCashPosition,annualOtherShortTermInvestments,annualAccountsPayable,quarterlyOtherIntangibleAssets,quarterlyInvestingCashFlow,annualCommonStockIssuance,annualOperatingCashFlow,quarterlyCurrentDebt,quarterlyDepreciationAndAmortization,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyInterestExpense,annualChangeInAccountPayable,annualOtherIntangibleAssets,quarterlyNetOtherFinancingCharges,quarterlyTotalLiabilitiesNetMinorityInterest,annualEbitda,quarterlyOtherNonCurrentAssets,quarterlyFreeCashFlow,annualRepurchaseOfCapitalStock,annualOtherNonCurrentLiabilities,annualGainsLossesNotAffectingRetainedEarnings,annualCashAndCashEquivalents,annualCashCashEquivalentsAndMarketableSecurities,annualNetOtherInvestingChanges,trailingPretaxIncome,annualChangesInAccountReceivables,annualInterestExpense,trailingInterestExpense,annualCurrentAssets,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,annualBeginningCashPosition,trailingOperatingExpense,annualGrossPPE,annualOtherNonCurrentAssets,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,annualBasicAverageShares,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualRepaymentOfDebt,quarterlyGrossProfit,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,annualBasicEPS,annualCapitalExpenditure,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,trailingGrossProfit,trailingNetIncomeCommonStockholders,quarterlyDilutedAverageShares,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,quarterlyAccumulatedDepreciation,trailingCostOfRevenue,annualCurrentDebt,quarterlyRepaymentOfDebt,quarterlyTaxProvision,annualCostOfRevenue,annualTotalRevenue,annualOtherCurrentAssets,quarterlyNetPPE,annualCapitalStock,annualTotalNonCurrentAssets,quarterlyStockBasedCompensation,quarterlyEbitda,annualNetOtherFinancingCharges,annualGrossProfit,annualStockBasedCompensation,annualFreeCashFlow,annualInventory,quarterlyOtherNonCashItems,trailingTaxProvision,quarterlyCashFlowFromContinuingFinancingActivities,annualChangeInWorkingCapital,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherShortTermInvestments,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyDeferredIncomeTax,quarterlyBasicEPS,annualPurchaseOfBusiness,trailingNetIncomeContinuousOperations,quarterlyBasicAverageShares,quarterlyRetainedEarnings,trailingSellingGeneralAndAdministration,quarterlyCurrentLiabilities,quarterlyPretaxIncome,annualChangeInInventory,quarterlyGrossPPE,annualOperatingExpense,annualDilutedEPS,quarterlyPurchaseOfBusiness,annualDilutedAverageShares,quarterlyCurrentAssets,trailingNetIncome,quarterlyCapitalExpenditure,annualTotalLiabilitiesNetMinorityInterest,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyOperatingCashFlow,trailingChangeInInventory,annualIncomeTaxPayable,quarterlyCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingBeginningCashPosition,annualResearchAndDevelopment,annualCurrentDeferredRevenue,trailingCashDividendsPaid,quarterlyNonCurrentDeferredRevenue,trailingChangeInCashSupplementalAsReported,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,trailingCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,quarterlyChangesInAccountReceivables,trailingCapitalExpenditure,annualNonCurrentDeferredRevenue,trailingFreeCashFlow,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingSaleOfInvestment,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,quarterlyInvestmentsAndAdvances,quarterlyChangeInAccountPayable,trailingBasicEPS,trailingDeferredIncomeTax,trailingNetOtherInvestingChanges,trailingChangesInAccountReceivables,trailingOtherNonCashItems,trailingPurchaseOfInvestment,trailingEndCashPosition,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingOperatingCashFlow,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingInvestingCashFlow,annualInvestmentsAndAdvances
1199059200,293454000.0,912943000.0,-162301000.0,634774000.0,-52514000.0,4855340000.0,224300000.0,615578000.0,870675000.0,293454000.0,870675000.0,1021882000.0,2785760000.0,504294000.0,996613000.0,21200000.0,6092000.0,928228000.0,1785727000.0,88468000.0,-456616000.0,996613000.0,100820000.0,3935485000.0,4855340000.0,-866617000.0,163479000.0,642395000.0,100820000.0,27325000.0,,100820000.0,27325000.0,27325000.0,,,887465000.0,-19937000.0,,1000859000.0,2141385000.0,,899372000.0,-39164000.0,642395000.0,-19157000.0,-30385000.0,27325000.0,,740797000.0,351144000.0,-87259000.0,71281000.0,874545000.0,671994000.0,45204000.0,928228000.0,19215000.0,,351144000.0,-7019000.0,3069613000.0,1164338000.0,538631000.0,262126000.0,-863139000.0,634774000.0,-523336000.0,27325000.0,27325000.0,-840000.0,,,71630000.0,,2069580000.0,179515000.0,,469170000.0,,2226658000.0,538631000.0,-1327286000.0,2597468000.0,127185537.0,-182892000.0,0.0,615578000.0,27725000.0,21233000.0,550310000.0,,832002000.0,740797000.0,-523336000.0,4.84,-165870000.0,504294000.0,-441845000.0,,,,297365000.0,10629000.0,1785727000.0,224300000.0,-1327286000.0,,671994000.0,,51143000.0,4406965000.0,8005292000.0,179515000.0,899372000.0,550310000.0,2785760000.0,,234811000.0,15533000.0,3598327000.0,,708675000.0,887465000.0,46598000.0,,-222204000.0,-51066000.0,52208000.0,,,615578000.0,6869000.0,,,,,,3935485000.0,,2141385000.0,151963000.0,5117000.0,2226658000.0,2597468000.0,4.7,,130974043.0,2069580000.0,,-48664000.0,3069613000.0,189607000.0,1853884000.0,310790000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206921600,293499000.0,,,633779000.0,,5010837000.0,140562000.0,,,,931448000.0,1001174000.0,2816195000.0,487359000.0,,,-7200000.0,927278000.0,,,,1002066000.0,77946000.0,,,,,651707000.0,77946000.0,,,77946000.0,20125000.0,20125000.0,,,953465000.0,1385000.0,,,,0.64,,-42038000.0,651707000.0,-11500000.0,,20125000.0,,,352414000.0,-59850000.0,,,1054656000.0,41133000.0,,17673000.0,,,-3853000.0,3391225000.0,,553938000.0,-100354000.0,,,,,,,,,,,,184900000.0,,,,,,,,,-220114000.0,,,,27325000.0,483102000.0,,780508000.0,781370000.0,-446473000.0,,,,,,,122096866.0,,6760000.0,1619612000.0,,-1367391000.0,,,,35083000.0,,,,907777000.0,,,,169934000.0,,,,,,7746000.0,,120165000.0,,-176599000.0,,,,5686000.0,,0.65,,,119498294.0,3969284000.0,,2463947000.0,113029000.0,,2275168000.0,,,,,2194642000.0,,-39824000.0,,128801000.0,1781682000.0,-60530000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214784000,294479000.0,,,635659000.0,,5165777000.0,178129000.0,,,,1092306000.0,1256642000.0,2798148000.0,572819000.0,,,25449000.0,930138000.0,,,,1000184000.0,171683000.0,,,,,676984000.0,171683000.0,,,171683000.0,45574000.0,45574000.0,,,920638000.0,-22492000.0,,,,1.45,,-41137000.0,676984000.0,-13069000.0,,45574000.0,,,329810000.0,-45398000.0,,,945001000.0,40689000.0,,18133000.0,,,5359000.0,3500248000.0,,563335000.0,292269000.0,,,,,,,,,,,,203973000.0,,,,,,,,,-117870000.0,,,,20125000.0,443279000.0,,972903000.0,874161000.0,-399632000.0,,,,,,,118684720.0,,-5558000.0,1665529000.0,,-1391241000.0,,,,84489000.0,,,,904819000.0,,,,336608000.0,,,,,,21026000.0,,-251463000.0,,79605000.0,,,,12256000.0,,1.48,,,116220461.0,4099831000.0,,2570110000.0,256172000.0,,2296060000.0,,,,,2367629000.0,,-31061000.0,,295919000.0,2229545000.0,323330000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222732800,297391000.0,,,622620000.0,,5069156000.0,183775000.0,,,,1072964000.0,1308169000.0,2792265000.0,615359000.0,,,-4647000.0,920011000.0,,,,1002802000.0,177081000.0,,,,,681352000.0,177081000.0,,,177081000.0,40927000.0,40927000.0,,,863459000.0,1276000.0,,,,1.5,,-40987000.0,681352000.0,12439000.0,,40927000.0,,,337354000.0,-50381000.0,,,729412000.0,42395000.0,,15200000.0,,,677000.0,3330870000.0,,154655000.0,308871000.0,,,,,,,,,,,,195816000.0,,,,,,,,,-41957000.0,,,,45574000.0,443514000.0,,960489000.0,882313000.0,-438234000.0,,,,,,,118183353.0,,-13209000.0,1738286000.0,,-1392675000.0,,,,89061000.0,,,,884917000.0,,,,321532000.0,,,,,,19979000.0,,-284034000.0,,94249000.0,,,,7802000.0,,1.53,,,115828466.0,4235925000.0,,2410859000.0,266142000.0,,2277592000.0,,,,,2276891000.0,,-20914000.0,,279137000.0,2268658000.0,329785000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230681600,303727000.0,714475000.0,-165111000.0,321045000.0,-62067000.0,4415759000.0,194787000.0,476876000.0,769985000.0,303727000.0,769985000.0,914942000.0,2506554000.0,415338000.0,1006712000.0,0.0,-14715000.0,873375000.0,1605648000.0,12834000.0,-236828000.0,1006712000.0,50166000.0,4245141000.0,4415759000.0,-637910000.0,165511000.0,633537000.0,50166000.0,26212000.0,,50166000.0,26212000.0,26212000.0,,,864200000.0,-39841000.0,,855220000.0,1936736000.0,,860125000.0,-40949000.0,652856000.0,-49937000.0,-59672000.0,26212000.0,0.0,738093000.0,299963000.0,-81199000.0,,876233000.0,530008000.0,41294000.0,873375000.0,14678000.0,16349000.0,299963000.0,4751000.0,2810111000.0,780159000.0,124117000.0,258244000.0,-393540000.0,321045000.0,-410618000.0,26212000.0,26212000.0,11130000.0,,68494000.0,65684000.0,,1909205000.0,151240000.0,,27325000.0,,2256482000.0,124117000.0,-1396357000.0,2643580000.0,116835433.0,-13599000.0,-8772000.0,476876000.0,32169000.0,40927000.0,443900000.0,-136793000.0,784900000.0,738093000.0,-410618000.0,4.08,-117203000.0,415338000.0,-1113000.0,,,,237599000.0,23137000.0,1605648000.0,194787000.0,-1396357000.0,,530008000.0,,28966000.0,4480927000.0,7979727000.0,151240000.0,860125000.0,443900000.0,2506554000.0,,117596000.0,6934000.0,3498800000.0,41114000.0,759030000.0,864200000.0,-35917000.0,,-222578000.0,31222000.0,33967000.0,,0.0,476876000.0,,,,-68688000.0,,,4245141000.0,,1936736000.0,79132000.0,-2472000.0,2256482000.0,2643580000.0,4.0,,119343229.0,1909205000.0,,-25404000.0,2810111000.0,132044000.0,1699842000.0,283648000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238457600,297754000.0,,,321107000.0,,4412356000.0,127151000.0,,,,785640000.0,870071000.0,2504667000.0,373482000.0,,,16033000.0,868245000.0,,,,1009069000.0,37279000.0,,,,,619253000.0,37279000.0,,,37279000.0,42245000.0,42245000.0,,,838816000.0,1106000.0,,,,0.32,,-41643000.0,619253000.0,-15422000.0,,42245000.0,,,299629000.0,-50602000.0,,,780118000.0,42111000.0,,12202000.0,,,-2868000.0,2830397000.0,,132684000.0,-134704000.0,,,,,,,,,,,,143312000.0,,,,,,,,,-22310000.0,,,,26212000.0,444546000.0,,680606000.0,629965000.0,-414814000.0,,,,,,,118029772.0,,274000.0,1581959000.0,,-1365471000.0,,,-6624000.0,13614000.0,,,,848469000.0,,,2352000.0,105206000.0,,,,,,4374000.0,,183049000.0,,-208088000.0,,,,,,0.32,,,115946629.0,4241586000.0,,1962152000.0,50893000.0,,2213940000.0,,,-13018000.0,,1907689000.0,,-22436000.0,,61353000.0,1550677000.0,-112268000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246320000,291025000.0,,,323267000.0,,4502110000.0,172836000.0,,,,908660000.0,1052485000.0,2524339000.0,398943000.0,,,7014000.0,864382000.0,,,,1011284000.0,158023000.0,,,,,653001000.0,158023000.0,,,158023000.0,49259000.0,49259000.0,,,769992000.0,-21382000.0,,,,1.35,,-41547000.0,656052000.0,-22996000.0,,49259000.0,,,300423000.0,-41266000.0,,,509720000.0,43285000.0,,10356000.0,,,1456000.0,2768112000.0,,154681000.0,360232000.0,,,,,,,,,,,,151012000.0,,,,,,,,,-27057000.0,,,,42245000.0,444717000.0,,895342000.0,704747000.0,-368066000.0,,,,,,,117054074.0,,1230000.0,1733998000.0,,-1377089000.0,,,-30637000.0,74100000.0,,,,842303000.0,,,8895000.0,242479000.0,,,,,,-7993000.0,,-341942000.0,,168404000.0,,,,,,1.37,,,115196891.0,4358169000.0,,1903730000.0,232123000.0,,2219392000.0,,,-1040000.0,,1977771000.0,,-18460000.0,,239290000.0,1947827000.0,378692000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254268800,289421000.0,,,320266000.0,,4449450000.0,180833000.0,,,,901199000.0,1067926000.0,2526736000.0,415252000.0,,,-16489000.0,860482000.0,,,,1011015000.0,175208000.0,,,,,654246000.0,175208000.0,,,175208000.0,32770000.0,32770000.0,,,726493000.0,-8136000.0,,,,1.51,,-41444000.0,654246000.0,8121000.0,,32770000.0,,,298430000.0,-14327000.0,,,421558000.0,43034000.0,,8471000.0,,,4040000.0,2746598000.0,,169153000.0,326557000.0,,,,,,,,,,,,162863000.0,,,,,,,,,-226855000.0,,,,49259000.0,445174000.0,,928983000.0,728420000.0,-334150000.0,,,,,,,115697528.0,,247000.0,1702852000.0,,-1397160000.0,,,-91764000.0,83440000.0,,,,832613000.0,,,8904000.0,267119000.0,,,,,,563000.0,,-341031000.0,,112614000.0,,,,,,1.54,,,113447570.0,4492042000.0,,1886116000.0,258648000.0,,2229773000.0,,,-35000.0,,1922714000.0,,-22660000.0,,274737000.0,1996909000.0,349217000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262217600,782670000.0,622817000.0,-162561000.0,372783000.0,-29230000.0,4323855000.0,176538000.0,435848000.0,696055000.0,782670000.0,696055000.0,840598000.0,2553836000.0,430924000.0,1014825000.0,0.0,36559000.0,1439237000.0,1490950000.0,14507000.0,-130399000.0,1014825000.0,65338000.0,4518428000.0,4323855000.0,-682830000.0,170904000.0,631975000.0,65338000.0,69329000.0,,65338000.0,69329000.0,69329000.0,,,738488000.0,-36693000.0,,636961000.0,1393668000.0,,818685000.0,-37927000.0,631975000.0,1067000.0,-14144000.0,69329000.0,,674766000.0,279413000.0,-24204000.0,,859186000.0,34941000.0,42474000.0,1439237000.0,8997000.0,-82607000.0,279413000.0,-5783000.0,2832905000.0,636961000.0,195612000.0,215773000.0,-530363000.0,372783000.0,-317455000.0,69329000.0,69329000.0,0.0,,108190000.0,40026000.0,,1770019000.0,144871000.0,,26212000.0,,2221157000.0,195612000.0,-1402472000.0,2568395000.0,113514399.0,-254141000.0,,435848000.0,-8605000.0,32770000.0,445400000.0,-494989000.0,758238000.0,674766000.0,-317455000.0,3.84,-91328000.0,430924000.0,43117000.0,,,,186969000.0,3848000.0,1490950000.0,176538000.0,-1402472000.0,,34941000.0,-365964000.0,15815000.0,3831080000.0,7094249000.0,144871000.0,818685000.0,445400000.0,2553836000.0,3120000.0,132624000.0,-3155000.0,3263169000.0,23271000.0,767858000.0,738488000.0,17563000.0,,-182906000.0,146673000.0,73743000.0,,,435848000.0,,,,-15440000.0,,,4518428000.0,,1393668000.0,81153000.0,145867000.0,2221157000.0,2626208000.0,3.78,-1347000.0,115422933.0,1770019000.0,,-27772000.0,2832905000.0,126263000.0,1598836000.0,243545000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269993600,783082000.0,,,388948000.0,,4509146000.0,140900000.0,,,,797816000.0,873514000.0,2558748000.0,391471000.0,,,21844000.0,1456258000.0,,,,1014911000.0,32603000.0,,,,,614781000.0,32603000.0,,,32603000.0,91173000.0,91173000.0,,,787316000.0,-6798000.0,,,,0.3,,-39368000.0,614781000.0,-17635000.0,,91173000.0,,,273377000.0,-42538000.0,,,257654000.0,39850000.0,,11570000.0,,,-2837000.0,3014000000.0,,215593000.0,-141241000.0,,,,,,,,,,,,152951000.0,,,,,,,,,-25771000.0,,,,69329000.0,446206000.0,,691968000.0,705309000.0,-306984000.0,,,,,,,110247174.0,,0.0,1495146000.0,,-1410582000.0,,,,26855000.0,,,,807722000.0,,,10512000.0,110878000.0,,,,,,2747000.0,,175546000.0,,-206444000.0,,,,,,0.3,,,107959598.0,4511663000.0,,1557742000.0,59458000.0,,2218304000.0,,,0.0,,1950398000.0,,-25423000.0,,77187000.0,1565482000.0,-115818000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277856000,699815000.0,,,391044000.0,,4740286000.0,403671000.0,,,,986327000.0,1171171000.0,2600364000.0,205119000.0,,,-42772000.0,1375519000.0,,,,1011949000.0,181706000.0,,,,,696340000.0,181706000.0,,,181706000.0,48401000.0,48401000.0,,,793828000.0,9555000.0,,,,1.64,,-39415000.0,696340000.0,-41410000.0,,48401000.0,,,276429000.0,-111912000.0,,,208756000.0,39562000.0,,26340000.0,,,-165517000.0,3209060000.0,,235514000.0,330244000.0,,,,,,,,,,,,190418000.0,,,,,,,,,,,,,91173000.0,447214000.0,,971893000.0,881141000.0,-323983000.0,,,,,,,109832652.0,,26532000.0,1531226000.0,,-1477575000.0,,,,77542000.0,,,,827513000.0,,,8977000.0,285588000.0,,,,,,-21772000.0,,-289581000.0,,138589000.0,,,,,,1.67,,,107686335.0,4653954000.0,,1833541000.0,259248000.0,,2305088000.0,,,-49061000.0,,2139922000.0,,-22030000.0,,275553000.0,2143064000.0,352274000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285804800,705472000.0,,,421870000.0,,5180683000.0,462888000.0,,,,1069890000.0,1200674000.0,2855581000.0,233771000.0,,,16547000.0,1412446000.0,,,,1085703000.0,175258000.0,,,,,703672000.0,175258000.0,,,175258000.0,64948000.0,64948000.0,,,858988000.0,-2232000.0,,,,1.6,,-38903000.0,703672000.0,-12381000.0,,64948000.0,,,339188000.0,-252598000.0,,,360870000.0,43035000.0,,11310000.0,,,178585000.0,3537547000.0,,267131000.0,212491000.0,,,,,,,,,,,,209838000.0,,,,,,,,,,,,,48401000.0,447484000.0,,971585000.0,927616000.0,-292164000.0,,,,,,,108397737.0,,-1109000.0,1643136000.0,,-1512770000.0,,,-3931000.0,80121000.0,,,,912880000.0,,,9009000.0,266689000.0,,,,,,20861000.0,,37093000.0,,1479000.0,,,,,,1.63,,,106454042.0,4790309000.0,,2125101000.0,255379000.0,,2425650000.0,,,-215279000.0,,2325102000.0,,-28663000.0,,267913000.0,2172259000.0,241154000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293753600,648326000.0,677784000.0,-156424000.0,551633000.0,-74961000.0,5169235000.0,0.0,462485000.0,916661000.0,648326000.0,916661000.0,1049987000.0,2955513000.0,695277000.0,1102458000.0,,-6363000.0,1495855000.0,1609440000.0,-13682000.0,-489949000.0,1102458000.0,72918000.0,4824489000.0,5169235000.0,-223568000.0,175311000.0,720360000.0,72918000.0,58585000.0,,72918000.0,58585000.0,58585000.0,,,917701000.0,-3411000.0,,749153000.0,2063940000.0,,952118000.0,-38738000.0,717949000.0,-3535000.0,-3703000.0,58585000.0,,909649000.0,320504000.0,-82901000.0,,706590000.0,396467000.0,52864000.0,1495855000.0,21376000.0,155116000.0,320504000.0,-17118000.0,3559795000.0,748379000.0,332100000.0,179934000.0,-375677000.0,551633000.0,-278321000.0,58585000.0,58585000.0,0.0,,-111113000.0,70595000.0,,2213722000.0,193427000.0,,69329000.0,,2426175000.0,332100000.0,-1474057000.0,2728122000.0,107021624.0,-122119000.0,,462485000.0,20070000.0,64948000.0,448099000.0,-159422000.0,845632000.0,909649000.0,-278321000.0,4.28,-125162000.0,695277000.0,-10744000.0,,,,215299000.0,0.0,1609440000.0,0.0,-1474057000.0,,396467000.0,-44064000.0,30780000.0,4295346000.0,7776424000.0,193427000.0,952118000.0,448099000.0,2955513000.0,13778000.0,177938000.0,-6887000.0,3481078000.0,42276000.0,581428000.0,917701000.0,-15518000.0,,-146626000.0,-45108000.0,21268000.0,,,462485000.0,,,,-298161000.0,,,4824489000.0,,2063940000.0,103698000.0,-82060000.0,2426175000.0,2731925000.0,4.21,-33821000.0,108785517.0,2213722000.0,,-49046000.0,3559795000.0,127683000.0,1895619000.0,228980000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301529600,650881000.0,,,561379000.0,,5443653000.0,0.0,,,,1012150000.0,1058178000.0,2977253000.0,434555000.0,,,-4638000.0,1508599000.0,,,,1112291000.0,68316000.0,,,,,692295000.0,68316000.0,,,68316000.0,53947000.0,53947000.0,,,1064103000.0,-48000.0,,,,0.63,,-39004000.0,692295000.0,-8274000.0,,53947000.0,,,322117000.0,-29000000.0,,,688410000.0,43726000.0,,10675000.0,,,4851000.0,3835761000.0,,345479000.0,-180117000.0,,,,,,,,,,,,208160000.0,,,,,,,,,-90817000.0,,,,58585000.0,310440000.0,,797408000.0,954217000.0,-257548000.0,,,,,,,107362669.0,,0.0,1607892000.0,,-1496513000.0,,,-4302000.0,26397000.0,,,,946419000.0,,,11093000.0,105388000.0,,,,,,-10126000.0,,181344000.0,,-276747000.0,,,,,,0.64,,,104991014.0,497381000.0,,2327162000.0,94713000.0,,2442932000.0,,,0.0,,2466400000.0,,-26951000.0,,105113000.0,1855586000.0,-153166000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309392000,644255000.0,,,556112000.0,,5633769000.0,0.0,,,,1183825000.0,1331996000.0,2995587000.0,441489000.0,,,17616000.0,1497145000.0,,,,1113721000.0,179115000.0,,,,,755555000.0,179115000.0,,,179115000.0,71563000.0,71563000.0,,,1067011000.0,57000.0,,,,1.66,,-38845000.0,754857000.0,-12189000.0,,71563000.0,,,319751000.0,-56391000.0,,,580637000.0,44208000.0,,11747000.0,,,3306000.0,3886957000.0,,350692000.0,219354000.0,,,,,,,,,,,,187291000.0,,,,,,,,,-41917000.0,,,,53947000.0,301054000.0,,1022755000.0,1019310000.0,-245156000.0,,,,,,,106876461.0,,26951000.0,1746812000.0,,-1531849000.0,,,-29128000.0,77901000.0,,,,958306000.0,,,10340000.0,268763000.0,,,,,,252264000.0,,-179927000.0,,31608000.0,,,,,,1.69,,,104676477.0,637434000.0,,2389812000.0,257016000.0,,2490155000.0,,,-2612000.0,,2638182000.0,,-41978000.0,,267898000.0,2354751000.0,261332000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317340800,641257000.0,,,547026000.0,,5490139000.0,0.0,,,,1173581000.0,1446621000.0,2980746000.0,452817000.0,,,-25537000.0,1485483000.0,,,,1106654000.0,179877000.0,,,,,760179000.0,179877000.0,,,179877000.0,46026000.0,46026000.0,,,966756000.0,-6632000.0,,,,1.71,,-37802000.0,761779000.0,-45945000.0,,46026000.0,,,316476000.0,-95549000.0,,,527583000.0,48136000.0,,10452000.0,,,1669000.0,3840212000.0,,353837000.0,309843000.0,,,,,,,,,,,,195940000.0,,,,,,,,,-196008000.0,,,,71563000.0,282638000.0,,1038299000.0,996734000.0,-317859000.0,,,,,,,104123272.0,,-22369000.0,1635302000.0,,-1527666000.0,,,-235000.0,80399000.0,,,,939486000.0,,,10342000.0,270728000.0,,,,,,176746000.0,,-270912000.0,,102326000.0,,,,,,1.74,,,102151164.0,779509000.0,,2354729000.0,260276000.0,,2467152000.0,,,-27235000.0,,2509393000.0,,-27954000.0,,276520000.0,2484920000.0,337797000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325289600,639231000.0,741548000.0,-153512000.0,612913000.0,-92374000.0,5229252000.0,0.0,441860000.0,989873000.0,639231000.0,989873000.0,1184342000.0,2967659000.0,471761000.0,1108008000.0,,-13330000.0,1549672000.0,1516919000.0,-13105000.0,-277769000.0,1108008000.0,14552000.0,756372000.0,5229252000.0,-475209000.0,180904000.0,753957000.0,14552000.0,32696000.0,,14552000.0,32696000.0,32696000.0,,,926809000.0,5283000.0,,783748000.0,2162661000.0,0.14,956530000.0,-37861000.0,753957000.0,-25966000.0,-3414000.0,32696000.0,,965149000.0,305873000.0,-96829000.0,,735812000.0,354136000.0,44834000.0,1549672000.0,9623000.0,64053000.0,305873000.0,18763000.0,3712333000.0,784045000.0,368898000.0,232931000.0,-367372000.0,612913000.0,-367878000.0,32696000.0,32696000.0,12842000.0,,-93697000.0,42497000.0,,2261593000.0,163008000.0,,58585000.0,,2472950000.0,368898000.0,-1516420000.0,2960814000.0,103471323.0,-38630000.0,,441860000.0,16913000.0,46026000.0,267727000.0,-49881000.0,886100000.0,965149000.0,-367878000.0,4.22,-153801000.0,471761000.0,-25889000.0,,,104230372.0,299688000.0,644000.0,1516919000.0,0.0,-1516420000.0,,354136000.0,-16216000.0,114991000.0,5021137000.0,8765699000.0,163008000.0,956530000.0,267727000.0,2967659000.0,16401000.0,139166000.0,28589000.0,3744562000.0,48176000.0,582011000.0,926809000.0,-431989000.0,,-205714000.0,-8292000.0,134521000.0,,,441860000.0,,,0.14,-44436000.0,,102066634.0,756372000.0,,2162661000.0,129543000.0,-19222000.0,2472950000.0,2960814000.0,4.14,-14589000.0,105671973.0,2261593000.0,,-56918000.0,3712333000.0,132143000.0,2070442000.0,289849000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
