date,annualOtherCurrentAssets,trailingTotalRevenue,quarterlyOtherNonCashItems,quarterlySellingGeneralAndAdministration,trailingChangeInAccountPayable,annualCurrentDeferredRevenue,annualCostOfRevenue,trailingResearchAndDevelopment,annualTotalRevenue,quarterlyCashDividendsPaid,annualEndCashPosition,quarterlyCurrentLiabilities,annualDilutedEPS,annualOperatingIncome,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,trailingCostOfRevenue,annualCurrentDebt,trailingTaxProvision,quarterlyInvestingCashFlow,annualFreeCashFlow,quarterlyEndCashPosition,quarterlyRetainedEarnings,annualCommonStockIssuance,annualNetOtherFinancingCharges,quarterlyDepreciationAndAmortization,trailingEndCashPosition,annualBasicAverageShares,quarterlyEbitda,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualResearchAndDevelopment,annualAccountsPayable,annualChangeInAccountPayable,quarterlyStockBasedCompensation,quarterlyFreeCashFlow,quarterlyDilutedAverageShares,annualNetIncomeContinuousOperations,trailingNetOtherInvestingChanges,annualChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyTotalRevenue,annualBasicEPS,annualRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,annualInvestmentsAndAdvances,quarterlyChangeInWorkingCapital,quarterlyTotalNonCurrentAssets,trailingNetIncome,annualOperatingExpense,quarterlyCurrentAssets,trailingPretaxIncome,quarterlyGrossPPE,trailingFreeCashFlow,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalLiabilitiesNetMinorityInterest,annualGainsLossesNotAffectingRetainedEarnings,annualNetOtherInvestingChanges,trailingSellingGeneralAndAdministration,annualCashAndCashEquivalents,annualLongTermDebt,annualBeginningCashPosition,quarterlyLongTermDebt,annualAccountsReceivable,annualCurrentAssets,quarterlyChangeInInventory,annualNetIncome,quarterlyOtherCurrentAssets,annualCashDividendsPaid,annualSaleOfInvestment,quarterlyAccountsReceivable,annualNetIncomeCommonStockholders,annualOtherNonCurrentAssets,quarterlyOtherNonCurrentLiabilities,annualSellingGeneralAndAdministration,annualOtherNonCashItems,quarterlyStockholdersEquity,annualDepreciationAndAmortization,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCurrentAccruedExpenses,quarterlyInvestmentsAndAdvances,quarterlyCostOfRevenue,annualStockholdersEquity,quarterlyBasicEPS,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,annualDilutedAverageShares,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyGrossProfit,annualTotalAssets,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyGoodwill,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,trailingNetIncomeCommonStockholders,annualRetainedEarnings,annualCurrentAccruedExpenses,quarterlyCashCashEquivalentsAndMarketableSecurities,annualCapitalStock,quarterlyCashAndCashEquivalents,quarterlyCurrentDeferredRevenue,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyRepaymentOfDebt,quarterlyOperatingExpense,trailingOtherIncomeExpense,quarterlyPretaxIncome,quarterlyBasicAverageShares,trailingCashFlowFromContinuingFinancingActivities,quarterlyOtherIntangibleAssets,annualInventory,quarterlyTaxProvision,quarterlyNetPPE,annualOtherIntangibleAssets,annualOtherIncomeExpense,trailingChangeInInventory,quarterlyCapitalStock,annualTotalNonCurrentAssets,annualNetPPE,annualGrossProfit,annualOperatingCashFlow,annualCurrentLiabilities,quarterlyCurrentDebt,quarterlyInterestExpense,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualEbitda,quarterlyCommonStockIssuance,annualOtherNonCurrentLiabilities,quarterlyResearchAndDevelopment,quarterlyNetOtherFinancingCharges,trailingPurchaseOfBusiness,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualNonCurrentDeferredTaxesLiabilities,annualChangeInInventory,quarterlyOtherNonCurrentAssets,quarterlyOperatingCashFlow,quarterlyAccumulatedDepreciation,quarterlyCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfInvestment,trailingCapitalExpenditure,quarterlyOtherCurrentLiabilities,trailingBeginningCashPosition,quarterlyIncomeTaxPayable,trailingOperatingExpense,trailingChangesInAccountReceivables,trailingCashDividendsPaid,annualPretaxIncome,annualChangesInAccountReceivables,quarterlyTotalAssets,annualInterestExpense,annualAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,annualGoodwill,quarterlyDilutedEPS,quarterlyChangesInAccountReceivables,annualIncomeTaxPayable,trailingChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,annualGrossPPE,quarterlyChangeInCashSupplementalAsReported,trailingInvestingCashFlow,quarterlyBeginningCashPosition,trailingChangeInWorkingCapital,trailingRepaymentOfDebt,quarterlyAccountsPayable,annualStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,trailingGrossProfit,annualInvestingCashFlow,annualOtherCurrentLiabilities,annualChangeInCashSupplementalAsReported,annualRepaymentOfDebt,trailingDeferredIncomeTax,annualCapitalExpenditure,quarterlyNonCurrentDeferredRevenue,annualNonCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyPurchaseOfInvestment,trailingSaleOfInvestment,trailingBasicEPS,annualOtherShortTermInvestments,trailingOtherNonCashItems,trailingPurchaseOfInvestment,quarterlyOtherShortTermInvestments,trailingNetOtherFinancingCharges,trailingDilutedEPS,trailingDilutedAverageShares,trailingInterestExpense,trailingCommonStockIssuance
2010-12-31,550000.0,,-65000.0,6598000.0,,,177034000.0,,255071000.0,0.0,77253000.0,29508000.0,1.12,49770000.0,9416000.0,,,1482000.0,,-377000.0,31473000.0,77253000.0,147542000.0,,4230000.0,2225000.0,,27964348.0,16226000,11649000.0,3190000.0,9755000.0,,1005000.0,8153000.0,,33277000.0,,-5690000.0,,13817000,69800000,1.19,-937000.0,733000.0,,-3078000.0,98972000.0,,28267000.0,129652000.0,,81343000.0,,41157000.0,41157000.0,-549000.0,0.0,,77253000.0,3432000.0,46432000.0,3432000.0,32050000.0,129652000.0,-633000.0,33277000.0,550000.0,-3091000.0,,32050000.0,33277000.0,420000.0,2575000.0,25077000.0,-225000.0,187467000.0,8559000.0,11649000.0,13960000.0,,48526000.0,187467000.0,,,,29620665.0,107000.0,15720000.0,21274000.0,228624000.0,16854000.0,1125000.0,28515000.0,9416000.0,9416000.0,,147542000.0,13960000.0,77253000.0,1917000.0,77253000.0,,5642000.0,,-480000.0,7457000.0,,13974000.0,,,26649000.0,15720000.0,4558000.0,43388000.0,26649000.0,162000.0,,1917000.0,98972000.0,43388000.0,78037000.0,39030000.0,29508000.0,1482000.0,27000.0,-4661000.0,,58780000.0,,2575000.0,859000.0,2012000.0,,77253000.0,0.0,5642000.0,-1863000.0,420000.0,9699000.0,-37955000.0,-1546000.0,2549000.0,,,0.0,,0.0,,,,50131000.0,-2744000.0,228624000.0,90000.0,-37955000.0,-549000.0,28515000.0,,-2906000.0,0.0,,,-669000.0,,81343000.0,11806000.0,,65447000.0,,,9755000.0,3992000.0,3184000.0,,,-11049000.0,0.0,30821000.0,-1458000.0,,-7557000.0,,,,,,,,,,,,,,,
2011-03-31,,,1029000.0,6606000.0,,,,,,-4311000.0,,28962000.0,,,8912000.0,,,,,-1786000.0,,82052000.0,156454000.0,,,2232000.0,,,13298000,,,,,1029000.0,7885000.0,30092000.0,,,,,13298000,73008000,,,-655000.0,,-2108000.0,99223000.0,,,140359000.0,,83952000.0,,,39922000.0,,,,,,,10960000.0,,,-2576000.0,,3554000.0,,,36312000.0,,,2707000.0,,,199660000.0,,10960000.0,13592000.0,,52228000.0,,0.31,,,,78000.0,18441000.0,20780000.0,,,0.0,28515000.0,8912000.0,8912000.0,,,,82052000.0,,82052000.0,,4980000.0,,-385000.0,7482000.0,,13376000.0,30092000.0,,25657000.0,,4464000.0,44627000.0,,,,1923000.0,,,,,,1553000.0,18000.0,,,,,,876000.0,498000.0,,,,,,54596000.0,9671000.0,-39325000.0,-1786000.0,-3219000.0,,,0.0,,2912000.0,,,,,,239582000.0,,,50000.0,,0.3,-3787000.0,,,,,,,4799000.0,,77253000.0,,,10905000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,,905000.0,6969000.0,,,,,,1000.0,,26924000.0,,,9572000.0,,,,,-1399000.0,,89742000.0,166027000.0,,,2260000.0,,,14059000,,,,,905000.0,6019000.0,30232000.0,,,,,14059000,74687000,,,-321000.0,,-5181000.0,98502000.0,,,151460000.0,,84946000.0,,,37483000.0,,,,,,,5772000.0,,,-397000.0,,4304000.0,,,38527000.0,,,0.0,,,212479000.0,,10559000.0,16133000.0,,52926000.0,,0.34,,,,293000.0,18887000.0,21761000.0,,,25000.0,28515000.0,9572000.0,9572000.0,,,,89742000.0,,89742000.0,,4787000.0,,-405000.0,7702000.0,,14352000.0,30232000.0,,24668000.0,,4780000.0,44894000.0,,,,1929000.0,,,,,,1565000.0,22000.0,,,,,,733000.0,784000.0,,,,,,53608000.0,7446000.0,-40052000.0,-1427000.0,1607000.0,,,0.0,,163000.0,,,,,,249962000.0,,,266000.0,,0.32,-1996000.0,,,,,,,7690000.0,,82052000.0,,,9063000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,,,906000.0,6794000.0,,,,,,0.0,,25252000.0,,,10785000.0,,,,,-1661000.0,,104872000.0,176812000.0,,,2380000.0,,,15175000,,,,,906000.0,15302000.0,30311000.0,,,,,15175000,74439000,,,260000.0,,2441000.0,97116000.0,,,162886000.0,,85776000.0,,,36005000.0,,,,,,,2428000.0,,,321000.0,,3168000.0,,,36415000.0,,,3340000.0,,,223997000.0,,10753000.0,16062000.0,,51822000.0,,0.38,,,,63000.0,18431000.0,22617000.0,,,0.0,28515000.0,10785000.0,10785000.0,,,,104872000.0,,104872000.0,,4985000.0,,-392000.0,7442000.0,,15238000.0,30311000.0,,23695000.0,,4453000.0,44484000.0,,,,1931000.0,,,,,,1467000.0,32000.0,,,,,,648000.0,110000.0,,,0.0,,,52632000.0,16963000.0,-41292000.0,-1661000.0,4000.0,,,0.0,,579000.0,,,,,,260002000.0,,,-411000.0,,0.36,1513000.0,,,,,0.0,,15130000.0,,89742000.0,,,7144000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,398000.0,,9439000.0,6517000.0,,40000.0,205866000.0,,291867000.0,-1000.0,114781000.0,30913000.0,1.28,56225000.0,9496000.0,,,1387000.0,,-1763000.0,38265000.0,114781000.0,181070000.0,,2894000.0,2419000.0,,28574623.0,16203000,8795000.0,2890000.0,11526000.0,,852000.0,9059000.0,,38765000.0,,-7835000.0,,13693000,69733000,1.36,-109000.0,1023000.0,,-2987000.0,95977000.0,,29776000.0,175740000.0,,86867000.0,,39708000.0,39708000.0,-938000.0,0.0,,114781000.0,23000.0,77253000.0,23000.0,34433000.0,175740000.0,-357000.0,38765000.0,398000.0,-4311000.0,,34433000.0,38765000.0,474000.0,2788000.0,26886000.0,38708000.0,232009000.0,9291000.0,8795000.0,12723000.0,,48890000.0,232009000.0,,,,30244460.0,86000.0,18637000.0,20843000.0,271717000.0,17973000.0,0.0,28515000.0,9496000.0,9496000.0,,181070000.0,12723000.0,114781000.0,1944000.0,114781000.0,40000.0,5984000.0,,-2375000.0,7150000.0,,13772000.0,,,22706000.0,18637000.0,4276000.0,44282000.0,22706000.0,413000.0,,1944000.0,95977000.0,44282000.0,86001000.0,44902000.0,30913000.0,1387000.0,12000.0,0.0,,66113000.0,,2788000.0,633000.0,1502000.0,,114781000.0,0.0,5984000.0,-3009000.0,474000.0,10822000.0,-42585000.0,-1763000.0,976000.0,,,0.0,,,,,,56738000.0,-2697000.0,271717000.0,84000.0,-42585000.0,-938000.0,28515000.0,,1573000.0,,,,307000.0,-1000.0,86867000.0,9909000.0,,104872000.0,,,11526000.0,3692000.0,-632000.0,,,-6609000.0,0.0,37528000.0,-3557000.0,,-6637000.0,,,,,,,,,,,,,,,
2012-03-31,,,9064000.0,6707000.0,,,,,,-5237000.0,,26061000.0,,,9268000.0,,,,,-1401000.0,,121291000.0,190338000.0,,,2420000.0,,,16095000,,,,,974000.0,11254000.0,30334000.0,,,,,13675000,76203000,,,-354000.0,,209000.0,95275000.0,,,182846000.0,,88643000.0,,,34671000.0,,,,,,,8610000.0,,,-1315000.0,,3521000.0,,,37977000.0,,,2842000.0,,,243450000.0,,8610000.0,9334000.0,,55045000.0,,0.32,,,,13000.0,20057000.0,21158000.0,,,0.0,28515000.0,9268000.0,9268000.0,,,,121291000.0,,121291000.0,,5679000.0,,-351000.0,7483000.0,,13688000.0,30334000.0,,21715000.0,,4420000.0,44569000.0,,,,1951000.0,,,,,,1096000.0,3000.0,,,,,,776000.0,453000.0,,,,,,50706000.0,12655000.0,-44074000.0,-1401000.0,-4784000.0,,,0.0,,638000.0,,,,,,278121000.0,,,-563000.0,,0.31,-3249000.0,,,,,-964000.0,,6510000.0,,114781000.0,,,13140000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,,,10176000.0,6812000.0,,,,,,0.0,,29968000.0,,,9972000.0,,,,,-1807000.0,,138060000.0,200311000.0,,,2386000.0,,,17211000,,,,,972000.0,16761000.0,30273000.0,,,,,14825000,79014000,,,-474000.0,,5472000.0,94052000.0,,,198259000.0,,89434000.0,,,38131000.0,,,,,,,89000.0,,,-222000.0,,3257000.0,,,36847000.0,,,2889000.0,,,254180000.0,,8163000.0,11568000.0,,56430000.0,,0.34,,,,-1000.0,20095000.0,22584000.0,,,-10000.0,28515000.0,9972000.0,9972000.0,,,,138060000.0,,138060000.0,,5185000.0,,-344000.0,7759000.0,,14824000.0,30273000.0,,20735000.0,,4852000.0,44329000.0,,,,1953000.0,,,,,,696000.0,3000.0,,,,,,947000.0,729000.0,,,,,,49723000.0,18568000.0,-45105000.0,-1807000.0,125000.0,,,0.0,,2587000.0,,,,,,292311000.0,,,-1359000.0,,0.33,465000.0,,,,,0.0,,16769000.0,,121291000.0,,,12397000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,,,987000.0,6261000.0,,,,,,0.0,,28334000.0,,,10873000.0,,,,,-4296000.0,,147182000.0,211184000.0,,,2407000.0,,,18635000,,,,,987000.0,8842000.0,30416724.0,,,,,16240000,75116000,,,-327000.0,,-808000.0,96204000.0,,,207452000.0,,94046000.0,,,36374000.0,,,,,,,,,,-175000.0,,580000.0,,,36931000.0,,,3187000.0,,,267282000.0,,8040000.0,11218000.0,,51718000.0,,0.37,,,,-14000.0,20311000.0,23398000.0,,,0.0,28515000.0,10873000.0,10873000.0,,,,147182000.0,,147182000.0,,4853000.0,,-682000.0,7158000.0,,16225000.0,29000657.0,,19747000.0,,5352000.0,47468000.0,,,,1957000.0,,,,,,0.0,3000.0,,,,,,897000.0,486000.0,,,,,,474000.0,13138000.0,-46578000.0,-4296000.0,239000.0,,,0.0,,2081000.0,,,,,,303656000.0,,,-1037000.0,,0.36,25000.0,,,,,0.0,,9122000.0,,138060000.0,,,11906000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,4480000.0,,973000.0,6560000.0,,,220854000.0,,310393000.0,-6466000.0,144737000.0,30234000.0,1.32,59777000.0,9892000.0,,,0.0,,-6500000.0,39777000.0,144737000.0,214609000.0,,2862000.0,2428000.0,,29454171.0,15037000,9299000.0,3422000.0,14276000.0,5775000.0,1283000.0,2920000.0,30391000.0,40005000.0,,-134000.0,,15037000,80060000,1.358212,-1699000.0,1063000.0,,-5007000.0,100636000.0,,29762000.0,211909000.0,,100829000.0,,39533000.0,39533000.0,-759000.0,0.0,,144737000.0,9299000.0,114781000.0,9299000.0,41999000.0,211909000.0,-267000.0,40005000.0,4480000.0,-11703000.0,,41999000.0,40005000.0,47911000.0,9299000.0,26340000.0,3906000.0,273012000.0,9641000.0,9299000.0,11820000.0,,57661000.0,273012000.0,0.335844,,,30353000.0,70000.0,20693000.0,22399000.0,312545000.0,19839000.0,0.0,28515000.0,9892000.0,9892000.0,,214609000.0,11820000.0,144737000.0,1964000.0,144737000.0,,5868000.0,,-9000.0,7362000.0,,15107000.0,29454171.0,,18858000.0,20693000.0,5215000.0,52725000.0,18858000.0,67000.0,,1964000.0,100636000.0,52725000.0,89539000.0,53781000.0,30234000.0,0.0,2000.0,0.0,,69418000.0,,9299000.0,802000.0,1194000.0,,144737000.0,,5868000.0,-1979000.0,47911000.0,9420000.0,-48104000.0,-6500000.0,-5423000.0,,,0.0,,,,,,59844000.0,-7642000.0,312545000.0,10000.0,-48104000.0,-759000.0,28515000.0,0.33,-4883000.0,,,,-92000.0,-735000.0,100829000.0,-2445000.0,,147182000.0,,,14276000.0,4216000.0,-9843000.0,,,-14004000.0,0.0,29956000.0,-1386000.0,,-14004000.0,,,,,,,,,,,,,,,
2013-03-31,,,1076000.0,7529000.0,,,,,,0.0,,26366000.0,,,10888000.0,,,,,-3433000.0,,149090000.0,225543000.0,,,2621000.0,,,18485000,,,,,1076000.0,920000.0,30621733.0,,,,,15865000,84651000,,,-623000.0,,-9657000.0,101127000.0,,,221936000.0,,103795000.0,,,34992000.0,,,,,,,,,,-3260000.0,,447000.0,,,45678000.0,,,3310000.0,,,288071000.0,,8626000.0,11977000.0,,60419000.0,,0.37,-3715000.0,,,-53000.0,23805000.0,24232000.0,,,0.0,28515000.0,10888000.0,10888000.0,,,,149090000.0,,149090000.0,,5316000.0,,-89000.0,8367000.0,,15863000.0,29316452.0,,17894000.0,,4975000.0,54181000.0,,,,1977000.0,,,,,,,1000.0,,,,,,838000.0,1491000.0,,,,,,537000.0,4353000.0,-49614000.0,-3433000.0,3472000.0,,,0.0,,123000.0,,,,,,323063000.0,,,-1271000.0,,0.36,-3983000.0,,,,,-27000.0,,4353000.0,,144737000.0,,,12201000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,,,905000.0,7322000.0,,,,,,0.0,,25469000.0,,,11582000.0,,,,,-1954000.0,,171220000.0,237079000.0,,,2610000.0,,,16616000,,,,,905000.0,17477000.0,30785000.0,,,,,16616000,83296000,,,-160000.0,,4479000.0,100649000.0,,,238801000.0,,105797000.0,,,34058000.0,,,,,,,8589000.0,,,-843000.0,,3188000.0,,,39679000.0,,,8589000.0,,,305392000.0,,8589000.0,11460000.0,,58411000.0,,0.387977,-1382000.0,,,66000.0,24714000.0,24885000.0,,,0.0,28515000.0,11582000.0,11582000.0,,,,171220000.0,,171220000.0,,5282000.0,,0.0,8269000.0,,16682000.0,29852278.0,,17084000.0,,5100000.0,54512000.0,,,,1990000.0,,,,,,,2000.0,,,,,,947000.0,1673000.0,,,,,,46137000.0,19431000.0,-51285000.0,-1954000.0,4635000.0,,,0.0,,460000.0,,,,,,339450000.0,,,-1026000.0,,0.38,6127000.0,,,,,-29000.0,,22130000.0,,149090000.0,,,10315000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,,,906000.0,6670000.0,,,,,,0.0,,25363000.0,,,11657000.0,,,,,-1435000.0,,190179000.0,248736000.0,,,2607000.0,,,19669000,,,,,906000.0,14613000.0,30923610.0,,,,,16976000,87593000,,,856000.0,,56000.0,99943000.0,,,258462000.0,,107849000.0,,,35524000.0,,,,,,,,,,138000.0,,321000.0,,,40510000.0,,,3776000.0,,,322881000.0,,10161000.0,12177000.0,,63071000.0,,0.39,-250000.0,,,21000.0,24748000.0,24522000.0,,,40000.0,28515000.0,11657000.0,11657000.0,,,,190179000.0,,190179000.0,235000.0,6385000.0,,0.0,7546000.0,,17060000.0,29708370.0,,16104000.0,,5403000.0,54784000.0,,,,2004000.0,,,,,,,2000.0,,,,,,876000.0,2551000.0,,,,,,540000.0,16088000.0,-53065000.0,-1475000.0,4175000.0,,,0.0,,,,,,,,358405000.0,,,-276000.0,,0.38,-434000.0,,,,,-30000.0,,18959000.0,,171220000.0,,,9338000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,445000.0,,930000.0,6676000.0,,,239752000.0,,337173000.0,0.0,208747000.0,35753000.0,1.45,65602000.0,10747000.0,,,,,-1555000.0,47275000.0,208747000.0,251627000.0,,9397000.0,2636000.0,,29623952.0,18868000,9761000.0,3622000.0,12395000.0,-2770000.0,930000.0,14265000.0,,44874000.0,,-3250000.0,,16145000,81633000,1.51,-1925000.0,-388000.0,,1872000.0,99098000.0,,31819000.0,277774000.0,,109687000.0,,45514000.0,45514000.0,198000.0,0.0,,208747000.0,3877000.0,144737000.0,3877000.0,39386000.0,277774000.0,23000.0,44874000.0,445000.0,0.0,,39386000.0,44874000.0,541000.0,3877000.0,28197000.0,3817000.0,331358000.0,10474000.0,9761000.0,10732000.0,,57851000.0,331358000.0,,2577000.0,,30847135.0,-12000.0,24824000.0,23782000.0,376872000.0,20944000.0,0.0,28515000.0,10747000.0,10747000.0,,251627000.0,10732000.0,208747000.0,2016000.0,208747000.0,,5884000.0,,0.0,7637000.0,,16213000.0,,,15126000.0,24824000.0,5466000.0,54916000.0,15126000.0,-37000.0,,2016000.0,99098000.0,54916000.0,97421000.0,55692000.0,35753000.0,,19000.0,,,76316000.0,,3877000.0,961000.0,3682000.0,,208747000.0,,5884000.0,-3942000.0,541000.0,15820000.0,-54771000.0,-1555000.0,4183000.0,,,0.0,,,,,,65818000.0,2958000.0,376872000.0,24000.0,-54771000.0,198000.0,28515000.0,,1248000.0,,,,-315000.0,-1839000.0,109687000.0,18568000.0,,190179000.0,,,12395000.0,3817000.0,16465000.0,,,-8377000.0,0.0,64010000.0,-89000.0,,-8417000.0,,,,,,,,,,,,,,,
2014-03-31,,,988000.0,9087000.0,,,,,,-7856000.0,,28339000.0,,,8894000.0,,,,,-6665000.0,,207330000.0,260521000.0,,,2631000.0,,,16004000,,,,,988000.0,9075000.0,31079004.0,,,,,13355000,85995000,,,55000.0,,-2364000.0,97568000.0,,,284882000.0,,110798000.0,,,38247000.0,,,,,,,3977000.0,,,-50000.0,,5866000.0,,,43812000.0,,,3977000.0,,,344203000.0,,9908000.0,12605000.0,,62780000.0,,0.3,400000.0,,,-28000.0,24860000.0,23215000.0,,,-5500000.0,28515000.0,8894000.0,8894000.0,,,,207330000.0,,207330000.0,,5931000.0,,-89000.0,9860000.0,,13372000.0,30146705.0,,14158000.0,,4478000.0,54394000.0,,,,2025000.0,,,,,,,1000.0,,,,,,773000.0,1689000.0,,,,,,501000.0,10240000.0,-56404000.0,-1165000.0,-4962000.0,,,0.0,,225000.0,,,,,,382450000.0,,,178000.0,,0.29,-4387000.0,,,,,-33000.0,,-1417000.0,,208747000.0,,,13236000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,,1360000.0,14707000.0,,,,,,0.0,,82453000.0,,,9732000.0,,,,,-563487000.0,,59714000.0,270253000.0,,,7233000.0,,,23839000,,,,,1360000.0,14983000.0,31149779.0,,,,,16509000,132230000,,,20000.0,,-1021000.0,693653000.0,,,199271000.0,,188693000.0,,,536704000.0,,,,,,,365000000.0,,,-206000.0,,3205000.0,,,74459000.0,,,5806000.0,,,356220000.0,,454251000.0,18122000.0,,99895000.0,,0.32,2862000.0,,,84000.0,57034000.0,32335000.0,,,-561107000.0,385646000.0,9732000.0,9732000.0,,,,59714000.0,,59714000.0,500000.0,83445000.0,,0.0,15826000.0,,15291000.0,30280366.0,,174224000.0,,5559000.0,129897000.0,,,,2033000.0,,,,,,35000000.0,1315000.0,,,,,,1119000.0,-2760000.0,,,,,,3886000.0,17363000.0,-58796000.0,-2380000.0,398560000.0,,,0.0,,1418000.0,,,,,,892924000.0,,,0.0,,0.31,-5010000.0,,,,,-234000.0,,-147616000.0,,207330000.0,,,21799000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,,1101000.0,17758000.0,,,,,,0.0,,80373000.0,,,15178000.0,,,,,-2480000.0,,25404000.0,285431000.0,,,10326000.0,,,35587000,,,,,1101000.0,19158000.0,31246278.0,,,,,25284000,160490000,,,-3863000.0,,-1492000.0,685005000.0,,,163795000.0,,189795000.0,,,472163000.0,,,,,,,306250000.0,,,-1442000.0,,3167000.0,,,72607000.0,,,6033000.0,,,376637000.0,,391790000.0,17951000.0,,116003000.0,,0.5,419000.0,,,-26000.0,58189000.0,44487000.0,,,0.0,385646000.0,15178000.0,15178000.0,,,,25404000.0,,25404000.0,0.0,79507000.0,,-58750000.0,19203000.0,,23209000.0,30463188.0,,167291000.0,,8031000.0,128237000.0,,,,2047000.0,,,,,,35000000.0,2052000.0,,,,,,1445000.0,2104000.0,,,0.0,,,3831000.0,21638000.0,-61558000.0,-2480000.0,-52919000.0,,,0.0,,,,,,,,848800000.0,,,-1742000.0,,0.49,758000.0,,,,,0.0,,-34310000.0,,59714000.0,,,20648000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,9410000.0,,1108000.0,15667000.0,,,397211000.0,,541383000.0,0.0,50287000.0,95522000.0,1.69,82143000.0,19022000.0,,,35000000.0,,68208000.0,71983000.0,50287000.0,295202000.0,,3470000.0,10334000.0,,30845586.0,26995000,373851000.0,4810000.0,24352000.0,7747000.0,1108000.0,28766000.0,31387000.0,52826000.0,,8209000.0,,26995000,162668000,1.712595,-1068000.0,-7471000.0,,13086000.0,679969000.0,,62029000.0,181302000.0,,195299000.0,,469373000.0,469373000.0,-2651000.0,0.0,,50287000.0,297500000.0,208747000.0,297500000.0,71982000.0,181302000.0,8396000.0,52826000.0,9410000.0,-7856000.0,,71982000.0,52826000.0,4341000.0,5950000.0,57219000.0,493000.0,391898000.0,30524000.0,373851000.0,15614000.0,,118533000.0,391898000.0,0.616685,4066000.0,,31172000.0,-1815000.0,49623000.0,44135000.0,861271000.0,24226000.0,0.0,383646000.0,19022000.0,19022000.0,,295202000.0,15614000.0,50287000.0,2058000.0,50287000.0,,70401000.0,,-84300000.0,17140000.0,,25180000.0,30845586.0,,160394000.0,49623000.0,6158000.0,131588000.0,160394000.0,-5091000.0,,2058000.0,679969000.0,131588000.0,144172000.0,85350000.0,95522000.0,35000000.0,1777000.0,-491057000.0,,112667000.0,,5950000.0,1473000.0,3594000.0,,50287000.0,75550000.0,70401000.0,6698000.0,4341000.0,36109000.0,-63711000.0,-7343000.0,-79009000.0,,,60522000.0,,2168000.0,,,,77052000.0,-8395000.0,861271000.0,5145000.0,-63711000.0,-2651000.0,383646000.0,0.61,244000.0,2168000.0,,,-11259000.0,-801000.0,195299000.0,24883000.0,,25404000.0,,,24352000.0,4557000.0,261670000.0,,,-504424000.0,60522000.0,-158460000.0,-143050000.0,,-13367000.0,,,,,,,,,,,,,,,
2015-03-31,,,107000.0,16644000.0,,,,,,-9251000.0,,78120000.0,,,15172000.0,,,,,-6755000.0,,56613000.0,310374000.0,,,10026000.0,,,35064000,,,,,1174000.0,19843000.0,31458000.0,,,,,25038000,144862000,,,4000.0,,119000.0,675715000.0,,,179127000.0,,196974000.0,,,443618000.0,,,,,,,288750000.0,,,-1286000.0,,7975000.0,,,64088000.0,,,6047000.0,,,411224000.0,,365498000.0,16555000.0,,101732000.0,,0.488523,-7010000.0,,,-1953000.0,50451000.0,43130000.0,,,0.0,383906000.0,15172000.0,15172000.0,,,,56613000.0,,56613000.0,,70701000.0,,-8750000.0,18092000.0,,23085000.0,31056901.0,,154135000.0,,7913000.0,133494000.0,,,,2071000.0,,,,,,35000000.0,1881000.0,,,,,,1448000.0,2488000.0,,,,,,4180000.0,26598000.0,-63480000.0,-6755000.0,-12338000.0,,,43120000.0,,1789000.0,,,,,,854842000.0,,,-5334000.0,,0.48,7125000.0,,,,,0.0,,6326000.0,,50287000.0,,,20041000.0,,,,,,,,,,,,,,,,,,,,,,,,,
