date,trailingInvestingCashFlow,quarterlyOperatingCashFlow,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualPretaxIncome,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,trailingPurchaseOfBusiness,annualLongTermDebt,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualDilutedEPS,quarterlyOtherNonCurrentLiabilities,quarterlyResearchAndDevelopment,quarterlyCommonStockIssuance,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyGoodwill,annualCurrentLiabilities,trailingChangeInInventory,annualStockholdersEquity,annualStockBasedCompensation,annualBasicAverageShares,annualGoodwill,trailingStockBasedCompensation,annualTotalAssets,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,annualRetainedEarnings,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyOtherIncomeExpense,annualPurchaseOfInvestment,quarterlyLongTermDebt,annualAccountsPayable,trailingOtherIncomeExpense,annualOperatingCashFlow,trailingOperatingIncome,quarterlyOperatingExpense,annualOperatingIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTotalRevenue,annualOtherIntangibleAssets,annualCommonStockIssuance,quarterlyOtherIntangibleAssets,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,quarterlyDepreciationAndAmortization,annualEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,trailingNetOtherInvestingChanges,quarterlyCashAndCashEquivalents,annualNetPPE,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualCashAndCashEquivalents,annualGrossPPE,annualDilutedAverageShares,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualNetOtherInvestingChanges,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,quarterlyChangesInAccountReceivables,annualInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,quarterlyNetOtherFinancingCharges,quarterlyTotalAssets,quarterlyBasicEPS,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,annualGainsLossesNotAffectingRetainedEarnings,quarterlyBasicAverageShares,trailingDeferredIncomeTax,quarterlySaleOfInvestment,annualDeferredIncomeTax,trailingOperatingExpense,annualCapitalExpenditure,quarterlyRepurchaseOfCapitalStock,annualInterestExpense,quarterlyGrossPPE,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyAccountsPayable,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,annualSellingGeneralAndAdministration,annualChangesInAccountReceivables,annualAccumulatedDepreciation,annualCurrentAssets,annualOtherNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetIncomeContinuousOperations,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,trailingNetIncomeCommonStockholders,annualNetIncomeCommonStockholders,quarterlyStockBasedCompensation,trailingNetOtherFinancingCharges,annualCurrentAccruedExpenses,quarterlyEbitda,annualOtherCurrentLiabilities,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualNetOtherFinancingCharges,annualTaxProvision,trailingRepurchaseOfCapitalStock,quarterlyChangeInInventory,quarterlyGrossProfit,annualChangeInCashSupplementalAsReported,annualRepaymentOfDebt,annualTotalRevenue,trailingGrossProfit,annualResearchAndDevelopment,annualCostOfRevenue,quarterlyOtherNonCashItems,annualCapitalStock,quarterlyDilutedEPS,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyPretaxIncome,trailingCostOfRevenue,annualFreeCashFlow,quarterlyPurchaseOfBusiness,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyRepaymentOfDebt,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyDilutedAverageShares,trailingTaxProvision,quarterlyNetPPE,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualInventory,annualChangeInWorkingCapital,annualGrossProfit,annualTotalNonCurrentAssets,annualOtherCurrentAssets,quarterlyOtherShortTermInvestments,annualBasicEPS,quarterlyTotalRevenue,quarterlyCapitalExpenditure,quarterlyOperatingIncome,annualChangeInInventory,trailingNetIncome,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualCashDividendsPaid,annualBeginningCashPosition,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,trailingOtherNonCashItems,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,trailingSellingGeneralAndAdministration,quarterlyChangeInAccountPayable,annualNonCurrentDeferredRevenue,annualChangeInAccountPayable,trailingInterestExpense,trailingDilutedAverageShares,trailingBasicEPS,trailingCommonStockIssuance,annualIncomeTaxPayable,trailingChangeInAccountPayable,trailingDepreciationAndAmortization,trailingBasicAverageShares,trailingResearchAndDevelopment,annualOtherShortTermInvestments,trailingSaleOfInvestment,quarterlyIncomeTaxPayable,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingRepaymentOfDebt,trailingPurchaseOfInvestment,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
,,309000000.0,,-276000000,-276000000,,,,,,,252000000.0,-1272000000.0,,1949000000.0,,,,,459000000.0,,,,,,,,,1341000000.0,127000000.0,1577000000.0,,,1100000000.0,,379000000.0,2437000000.0,,,37000000.0,,5326000000.0,,,,,317000000.0,,,,,,,-142000000.0,,,,,,1126000000.0,,,1126000000.0,,2398000000.0,770000000.0,,,,1068000000.0,,,,,31768000000.0,,388000000.0,,918000000.0,-276000000,,4000000.0,34736000000.0,-0.41,-1143000000.0,14076000000.0,,675000000.0,,10000000.0,,,,0.0,,51939000000.0,122000000.0,,1854000000.0,-179000000.0,-103000000.0,,,,,,,-228000000.0,,,,,,,,,-410000000,,20660000000.0,0.0,1126000000.0,-1442000000.0,,,,-22000000.0,-93000000.0,,,,,,,51000000.0,,-0.41,2968000000.0,171000000.0,-420000000.0,,,,,3561000000.0,,-144000000.0,17220000000.0,675000000.0,,29291000000.0,10515000000.0,,,,,,,,1484000000,-1452000000.0,-410000000,,,,,,-22648000000.0,,,,-138000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,408000000.0,,-386000000,-386000000,,,,,,,235000000.0,446000000.0,,1963000000.0,,,,,459000000.0,,,,,,,,,1195000000.0,119000000.0,1464000000.0,,,1045000000.0,,336000000.0,2531000000.0,,,-18000000.0,,7321000000.0,,,,,342000000.0,,,,,,,-143000000.0,,,,,,2497000000.0,,,1572000000.0,,1126000000.0,770000000.0,,,,1035000000.0,,,,,31640000000.0,,146000000.0,,1015000000.0,-386000000,,-12000000.0,35770000000.0,-0.57,-460000000.0,15552000000.0,,677000000.0,,21000000.0,,,,0.0,,52516000000.0,102000000.0,,1507000000.0,-6000000.0,-112000000.0,,,,,,,-172000000.0,,,,,,,,,-316000000,,20218000000.0,1000000.0,1572000000.0,-1771000000.0,,,,43000000.0,26000000.0,,,,,,,62000000.0,,-0.57,4130000000.0,168000000.0,-392000000.0,,,,,3052000000.0,,-6000000.0,16691000000.0,677000000.0,,29121000000.0,12500000000.0,,,,,,925000000.0,,1490000000,-868000000.0,-316000000,,,,,,-23395000000.0,,,,1807000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,496000000.0,,-749000000,-749000000,,,,,,,286000000.0,108000000.0,,1965000000.0,,,,,457000000.0,,,,,,,,,991000000.0,138000000.0,1300000000.0,,,1012000000.0,,324000000.0,2542000000.0,,,-410000000.0,,7323000000.0,,,,,744000000.0,,,,,,95000000.0,-142000000.0,,,,,,2380000000.0,,,1680000000.0,,1572000000.0,770000000.0,,,,1035000000.0,,0.0,,,30816000000.0,,204000000.0,,217000000.0,-749000000,,3000000.0,34674000000.0,-1.11,-132000000.0,15339000000.0,,677000000.0,,255000000.0,,,,0.0,,51633000000.0,163000000.0,,1246000000.0,-405000000.0,29000000.0,,,,,,,-175000000.0,,,,,,,,,-660000000,,19335000000.0,126000000.0,1680000000.0,-247000000.0,,,,9000000.0,84000000.0,,,,,,,459000000.0,,-1.11,3858000000.0,125000000.0,-1145000000.0,,,,,2848000000.0,0.0,-396000000.0,15800000000.0,677000000.0,,27920000000.0,12491000000.0,,,,,,700000000.0,,1384000000,-628000000.0,-660000000,,,,,,-23713000000.0,,,,-139000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,352000000.0,-3202000000.0,-793000000,-793000000,-2958000000.0,1002000000.0,2441000000.0,,,7276000000.0,150000000.0,-459000000.0,-3.26,1601000000.0,,,1064000000.0,,115000000.0,1729000000.0,,18553000000.0,,677000000.0,115000000.0,,32311000000.0,912000000.0,133000000.0,1317000000.0,462000000.0,,1003000000.0,14974000000.0,313000000.0,2441000000.0,,912000000.0,-96000000.0,-925000000.0,7276000000.0,1313000000.0,,1565000000.0,,665000000.0,-2204000000.0,12029000000.0,,,,,-33000000.0,1221000000.0,,1221000000.0,,-2204000000.0,1221000000.0,-487000000.0,,1221000000.0,27061000000.0,1680000000.0,770000000.0,1221000000.0,50321000000.0,677000000.0,1000000.0,1601000000.0,0.0,,197000000.0,29721000000.0,,79000000.0,1003000000.0,1542000000.0,-793000000,,0.0,32311000000.0,-1.17,-176000000.0,13758000000.0,-135000000.0,678000000.0,,716000000.0,-806000000.0,,-3476000000.0,0.0,332000000.0,50321000000.0,144000000.0,0.0,1313000000.0,-216000000.0,74000000.0,,590000000.0,817000000.0,-23260000000.0,2590000000.0,1542000000.0,-135000000.0,,,,,-2204000000.0,,,133000000.0,-818000000,150000000.0,18553000000.0,70000000.0,1221000000.0,258000000.0,-5000000.0,-754000000.0,,6000000.0,-153000000.0,-1177000000.0,-1069000000.0,5522000000.0,,,5658000000.0,492000000.0,770000000.0,-1.17,2590000000.0,126000000.0,-1001000000.0,,-1911000000.0,0.0,,1729000000.0,-1035000000.0,-208000000.0,14974000000.0,678000000.0,,27061000000.0,12029000000.0,313000000.0,-112000000.0,-136000000.0,29721000000.0,144000000.0,,-3.26,1164000000,-528000000.0,-818000000,36000000.0,,-2204000000.0,13758000000.0,1000000.0,-23260000000.0,-460000000.0,2398000000.0,2068000000.0,-1068000000.0,,0.0,-2204000000.0,,,,,,,,,,,,,,,,,,,,,,,
,,74000000.0,,-407000000,-407000000,,,,,,,211000000.0,851000000.0,,1614000000.0,,1232000000.0,,,115000000.0,,,,,,,,,779000000.0,79000000.0,1104000000.0,,,959000000.0,,306000000.0,2368000000.0,,,-47000000.0,,7280000000.0,,,,,219000000.0,,,,,,,-34000000.0,,,,,,2072000000.0,,,2072000000.0,,1221000000.0,937000000.0,,,,1000000.0,,,,,29600000000.0,,133000000.0,,1789000000.0,-407000000,,0.0,32868000000.0,-0.56,-380000000.0,13517000000.0,,730000000.0,,14000000.0,,,,,,49500000000.0,111000000.0,,1084000000.0,-320000000.0,19000000.0,,,,,,,-150000000.0,,,,,,,,,-551000000,,19351000000.0,19000000.0,2072000000.0,-421000000.0,,,,7000000.0,-332000000.0,,,,,,,68000000.0,,-0.56,3268000000.0,151000000.0,-683000000.0,,,,,1526000000.0,,-276000000.0,14533000000.0,730000000.0,,26737000000.0,11991000000.0,,,,,,,,772000000,-454000000.0,-551000000,,,,,,-22763000000.0,,,,1198000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,178000000.0,,-170000000,-170000000,,,,,,,229000000.0,512000000.0,,1597000000.0,,4000000.0,,,115000000.0,,,,,,,,,822000000.0,114000000.0,1094000000.0,,,944000000.0,,272000000.0,2392000000.0,,,331000000.0,,7280000000.0,,,,,348000000.0,,,,,,,-43000000.0,,,,,,2584000000.0,,,2584000000.0,,2072000000.0,937000000.0,,,,1000000.0,,,,,28773000000.0,,-45000000.0,,2057000000.0,-170000000,,0.0,32527000000.0,-0.200472,-121000000.0,13374000000.0,,848000000.0,,23000000.0,,,,,,47316000000.0,76000000.0,,953000000.0,-72000000.0,-112000000.0,,,,,,,-140000000.0,,,,,,,,,-483000000,,19153000000.0,741000000.0,2584000000.0,376000000.0,,,,23000000.0,-135000000.0,,,,,,,139000000.0,,-0.200472,3754000000.0,132000000.0,-238000000.0,,,,,1382000000.0,,-68000000.0,14320000000.0,848000000.0,,25657000000.0,11992000000.0,,,,,,,,959000000,-299000000.0,-483000000,,,,,,-21659000000.0,,,,-39000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,366000000.0,,-192000000,-192000000,,,,,,,256000000.0,-631000000.0,,1607000000.0,,0.0,,,115000000.0,,,,,,,,,783000000.0,121000000.0,1158000000.0,,,931000000.0,,221000000.0,2399000000.0,,,59000000.0,,7277000000.0,,,,,204000000.0,,,,,,,-42000000.0,,,,,,1953000000.0,,,1953000000.0,,2584000000.0,937000000.0,,,,1000000.0,,0.0,,,29268000000.0,,52000000.0,,2246000000.0,-192000000,,0.0,32310000000.0,-0.226682,136000000.0,13388000000.0,,847000000.0,,10000000.0,,,,,,47751000000.0,85000000.0,,964000000.0,-112000000.0,78000000.0,,,,,,,-137000000.0,,,,,,,,,-262000000,,18922000000.0,79000000.0,1953000000.0,-954000000.0,,,,51000000.0,-58000000.0,,,,,,,4000000.0,,-0.23,3042000000.0,105000000.0,-290000000.0,,,-813000000.0,,1408000000.0,-1000000.0,-98000000.0,14086000000.0,847000000.0,,25976000000.0,11980000000.0,,,,,,,,1100000000,-230000000.0,-262000000,,,,,,-21775000000.0,,,,-43000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,455000000.0,-874000000.0,-1371000000,-1371000000,-1235000000.0,55000000.0,2438000000.0,,,6589000000.0,253000000.0,537000000.0,-2.526564,1697000000.0,,0.0,151000000.0,,115000000.0,2240000000.0,,17541000000.0,48000000.0,847000000.0,115000000.0,,31094000000.0,877000000.0,129000000.0,1145000000.0,1074000000.0,,931000000.0,12672000000.0,227000000.0,2438000000.0,,877000000.0,154000000.0,0.0,6589000000.0,1078000000.0,,1073000000.0,,156000000.0,-1397000000.0,11313000000.0,,,1236000000.0,,-43000000.0,2490000000.0,,2490000000.0,,-1397000000.0,2490000000.0,497000000.0,,2490000000.0,25718000000.0,1953000000.0,937000000.0,2490000000.0,47932000000.0,847000000.0,686000000.0,1697000000.0,0.0,,1218000000.0,27429000000.0,,-90000000.0,931000000.0,665000000.0,-1371000000,,1000000.0,31094000000.0,-1.618654,193000000.0,13553000000.0,-83000000.0,847000000.0,,8000000.0,811000000.0,,-1245000000.0,,379000000.0,47932000000.0,71000000.0,0.0,1078000000.0,1315000000.0,7000000.0,,484000000.0,50000000.0,-22214000000.0,3665000000.0,665000000.0,-83000000.0,,,,,-2140000000.0,11000000.0,,129000000.0,-101000000,253000000.0,17541000000.0,379000000.0,2490000000.0,125000000.0,1000000.0,905000000.0,,-6000000.0,55000000.0,1269000000.0,-1000000.0,4031000000.0,,,4501000000.0,-60000000.0,937000000.0,-1.62,3665000000.0,96000000.0,-24000000.0,,-172000000.0,0.0,,2240000000.0,0.0,1347000000.0,12672000000.0,847000000.0,,25718000000.0,11313000000.0,227000000.0,-8000000.0,-470000000.0,27429000000.0,71000000.0,,-2.526564,1200000000,-262000000.0,-101000000,75000000.0,,-2140000000.0,13553000000.0,686000000.0,-22214000000.0,-162000000.0,1221000000.0,927000000.0,-42000000.0,,-902000000.0,-2140000000.0,,,,,,,,,,,,,,,,,,,,,,,
,,596000000.0,,-50000000,-4957000000,,,,,,,326000000.0,2000000.0,,1745000000.0,,0.0,,,115000000.0,,,,,,,,,751000000.0,70000000.0,830000000.0,,,906000000.0,,145000000.0,800000000.0,,,66000000.0,,5723000000.0,,,,,162000000.0,,,,,,,-42000000.0,,,,,,2490000000.0,,,2490000000.0,,2488000000.0,937000000.0,,,,1541000000.0,,,,,20794000000.0,,-1000000.0,,3240000000.0,-4957000000,,-1000000.0,24537000000.0,-5.831765,313000000.0,11953000000.0,,850000000.0,,12000000.0,,,,-7000000.0,,37225000000.0,134000000.0,,1081000000.0,14000000.0,-12000000.0,,,,,,,-48000000.0,,,,,,14000000.0,,,-4000000,,12584000000.0,1000000.0,2490000000.0,-459000000.0,,,,-10000000.0,158000000.0,,,,,,,36000000.0,,-5.84,3743000000.0,109000000.0,-16000000.0,,,-180000000.0,,3099000000.0,,34000000.0,7673000000.0,850000000.0,,16533000000.0,8854000000.0,,,,,,,,988000000,-283000000.0,-4000000,,,,,,-20692000000.0,,,,-50000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,468000000.0,,-153000000,-139000000,,,,,,,206000000.0,124000000.0,,1649000000.0,,0.0,,,115000000.0,,,,,,,,,767000000.0,92000000.0,917000000.0,,,821000000.0,,140000000.0,839000000.0,,,57000000.0,,6715000000.0,,,,,159000000.0,,,,,,,-43000000.0,,,,,,2614000000.0,,,2614000000.0,,2490000000.0,937000000.0,,,,548000000.0,,,,,19817000000.0,,-14000000.0,,544000000.0,-139000000,,0.0,24241000000.0,-0.163529,-24000000.0,11836000000.0,,850000000.0,,37000000.0,,,,-3000000.0,,39575000000.0,160000000.0,,1158000000.0,24000000.0,-49000000.0,,,,,,,-54000000.0,,,,,,12000000.0,,,-83000000,,12405000000.0,1720000000.0,2614000000.0,-387000000.0,,,,5000000.0,76000000.0,,,,,,,22000000.0,,-0.163529,4424000000.0,93000000.0,-112000000.0,,,-1648000000.0,,2082000000.0,,41000000.0,7491000000.0,850000000.0,,18337000000.0,9754000000.0,,,,,,,,993000000,-492000000.0,-83000000,,,,,,-21238000000.0,,,,-46000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,564000000.0,,-599000000,-599000000,,,,,,,188000000.0,-819000000.0,,1531000000.0,,0.0,,,115000000.0,,,,,,,,,945000000.0,99000000.0,993000000.0,,,836000000.0,,132000000.0,844000000.0,,,-165000000.0,,6488000000.0,,,,,427000000.0,,,,,,,-43000000.0,,,,,,1795000000.0,,,1795000000.0,,2614000000.0,937000000.0,,,,0.0,,,,,19257000000.0,,-177000000.0,,661000000.0,-599000000,,-46000000.0,22947000000.0,-0.704706,34000000.0,11172000000.0,,850000000.0,,0.0,,,,0.0,,39314000000.0,62000000.0,,1313000000.0,6000000.0,62000000.0,,,,,,,-54000000.0,,,,,,12000000.0,,,-258000000,,11775000000.0,10000000.0,1795000000.0,-520000000.0,,,,9000000.0,169000000.0,,,,,,,208000000.0,,-0.704706,3690000000.0,97000000.0,-458000000.0,,,0.0,,1762000000.0,-1809000000.0,141000000.0,6849000000.0,850000000.0,,17645000000.0,9410000000.0,,,,,,,,1162000000,-530000000.0,-258000000,,,,,,-21669000000.0,,,,-864000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,501000000.0,-2057000000.0,-28000000,-28000000,-454000000.0,0.0,833000000.0,,,5494000000.0,288000000.0,-1232000000.0,-6.732941,1430000000.0,,0.0,206000000.0,,115000000.0,1968000000.0,,11708000000.0,50000000.0,850000000.0,115000000.0,,22012000000.0,1082000000.0,108000000.0,937000000.0,-2003000000.0,,847000000.0,6779000000.0,126000000.0,833000000.0,,1082000000.0,76000000.0,0.0,5494000000.0,1395000000.0,,2129000000.0,,166000000.0,-218000000.0,8336000000.0,,,0.0,,-42000000.0,563000000.0,,563000000.0,,-218000000.0,563000000.0,34000000.0,,563000000.0,17665000000.0,1795000000.0,937000000.0,563000000.0,39229000000.0,850000000.0,,1430000000.0,,,1757000000.0,19446000000.0,,-142000000.0,847000000.0,819000000.0,-28000000,,0.0,22012000000.0,-0.032941,-168000000.0,10304000000.0,-62000000.0,850000000.0,,15000000.0,-61000000.0,,-1974000000.0,-1000000.0,377000000.0,39229000000.0,36000000.0,-11000000.0,1395000000.0,-105000000.0,-28000000.0,,400000000.0,-334000000.0,-21564000000.0,2566000000.0,819000000.0,-62000000.0,,,,,-5723000000.0,12000000.0,,108000000.0,127000000,288000000.0,11708000000.0,26000000.0,563000000.0,-691000000.0,,376000000.0,,6000000.0,293000000.0,-1925000000.0,-2810000000.0,4373000000.0,,,3677000000.0,-60000000.0,937000000.0,-0.032941,2566000000.0,101000000.0,132000000.0,,155000000.0,-63000000.0,,1968000000.0,-1000000000.0,160000000.0,6779000000.0,850000000.0,,17665000000.0,8336000000.0,126000000.0,-27000000.0,696000000.0,19446000000.0,36000000.0,,-6.732941,1230000000,-669000000.0,127000000,10000000.0,,-5723000000.0,10304000000.0,,-21564000000.0,-170000000.0,2488000000.0,914000000.0,-1043000000.0,,-1891000000.0,-830000000.0,,,,,,,,,,,,,,,,,,,,,,,
,,649000000.0,,356000000,356000000,,,,,,,361000000.0,1050000000.0,,,,,,,98000000.0,,,,,,,,,1100000000.0,,937000000.0,,,806000000.0,,110000000.0,221000000.0,,,283000000.0,,5495000000.0,,,,,212000000.0,,,,,,,-42000000.0,,,,,,1613000000.0,,,1613000000.0,,563000000.0,937000000.0,,,,,,,,,18732000000.0,,-130000000.0,,897000000.0,356000000,,2000000.0,21634000000.0,0.417351,-13000000.0,9600000000.0,,853000000.0,,,,,,-9000000.0,,38803000000.0,66000000.0,,1335000000.0,-31000000.0,-58000000.0,,,,,,,-58000000.0,,,,,,14000000.0,,,286000000,,12034000000.0,1106000000.0,1613000000.0,449000000.0,,,,-9000000.0,498000000.0,,,,,,,-48000000.0,,0.417351,2902000000.0,100000000.0,524000000.0,,,-4000000.0,,1909000000.0,,168000000.0,7093000000.0,853000000.0,,16931000000.0,7691000000.0,,,,,,,,1435000000,-662000000.0,286000000,,,,,,-21872000000.0,,,,-49000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,767000000.0,,96000000,96000000,,,,,,,408000000.0,54000000.0,,,,,,,98000000.0,,,,,,,,,1176000000.0,,943000000.0,,,788000000.0,,117000000.0,237000000.0,,,76000000.0,,5497000000.0,,,,,223000000.0,,,,,,,-43000000.0,,,,,,1667000000.0,,,1667000000.0,,1613000000.0,937000000.0,,,,,,,,,18784000000.0,,-126000000.0,,1017000000.0,96000000,,16000000.0,21871000000.0,96.0,129000000.0,9739000000.0,,854000000.0,,,,,,-2000000.0,,39217000000.0,92000000.0,,1428000000.0,25000000.0,-82000000.0,,,,,,,-41000000.0,,,,,,14000000.0,,,129000000,,12132000000.0,-45000000.0,1667000000.0,-681000000.0,,,,-8000000.0,352000000.0,,,,,,,129000000.0,,0.11,3087000000.0,105000000.0,140000000.0,,,-21000000.0,,2044000000.0,,44000000.0,7146000000.0,855000000.0,,16881000000.0,7695000000.0,,,,,,,,1295000000,-638000000.0,129000000,,,,,,-22336000000.0,,,,-29000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,963000000.0,,254000000,254000000,,,,,,,408000000.0,-103000000.0,,,,,,,97000000.0,,,,,,,,,1335000000.0,,993000000.0,,,757000000.0,,110000000.0,215000000.0,,,64000000.0,,5498000000.0,,,,,124000000.0,,,,,,,-43000000.0,,,,,,1564000000.0,,,1564000000.0,,1667000000.0,937000000.0,,,,,,,,,18713000000.0,,-133000000.0,,960000000.0,254000000,,4000000.0,21778000000.0,0.303103,194000000.0,9734000000.0,,838000000.0,,,,,,-338000000.0,,39257000000.0,31000000.0,,1479000000.0,68000000.0,74000000.0,,,,,,,-21000000.0,,,,,,16000000.0,,,351000000,,12044000000.0,64000000.0,1564000000.0,-689000000.0,,,,6000000.0,475000000.0,,,,,,,-54000000.0,,0.3,3065000000.0,101000000.0,357000000.0,,,0.0,,2142000000.0,,103000000.0,7357000000.0,849000000.0,,16899000000.0,7592000000.0,,,,,,,,1468000000,-769000000.0,351000000,,,,,,-22358000000.0,,,,-377000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,855000000.0,-1470000000.0,390000000,390000000,1427000000.0,,199000000.0,,,5499000000.0,177000000.0,-102000000.0,1.3,,,,100000000.0,,97000000.0,1832000000.0,,12128000000.0,53000000.0,819000000.0,97000000.0,,21321000000.0,1079000000.0,,985000000.0,-859000000.0,,745000000.0,7706000000.0,96000000.0,199000000.0,,1079000000.0,32000000.0,,5499000000.0,1320000000.0,,3234000000.0,,273000000.0,1198000000.0,7361000000.0,,,0.0,,-41000000.0,1462000000.0,,1462000000.0,,1198000000.0,1462000000.0,455000000.0,,1462000000.0,16804000000.0,1564000000.0,937000000.0,1462000000.0,38634000000.0,847000000.0,,,,,1251000000.0,18400000000.0,,256000000.0,745000000.0,754000000.0,390000000,,1000000.0,21321000000.0,0.47619,171000000.0,9193000000.0,63000000.0,819000000.0,,,52000000.0,,-2753000000.0,-364000000.0,280000000.0,38634000000.0,257000000.0,-713000000.0,1320000000.0,-10000000.0,89000000.0,,394000000.0,-133000000.0,-21830000000.0,2921000000.0,754000000.0,63000000.0,,,,,1096000000.0,9000000.0,,,432000000,177000000.0,12128000000.0,126000000.0,1462000000.0,-549000000.0,23000000.0,331000000.0,,10000000.0,705000000.0,899000000.0,0.0,5888000000.0,,,3858000000.0,73000000.0,937000000.0,0.47,2921000000.0,88000000.0,406000000.0,,481000000.0,0.0,,1832000000.0,0.0,16000000.0,7706000000.0,829000000.0,,16804000000.0,7361000000.0,96000000.0,23000000.0,2030000000.0,18400000000.0,257000000.0,,1.338217,1690000000,-684000000.0,432000000,-1000000.0,,1096000000.0,9193000000.0,,-21830000000.0,-169000000.0,563000000.0,832000000.0,-404000000.0,,-25000000.0,1096000000.0,,,,,,,,,,,,,,,,,,,,,,,
,,515000000.0,,174000000,174000000,,,,,,,323000000.0,-120000000.0,,,,,,,97000000.0,,,,,,,,,1086000000.0,,895000000.0,,,719000000.0,,83000000.0,192000000.0,,,52000000.0,,5501000000.0,,,,,190000000.0,,,,,,,-41000000.0,,,,,,1019000000.0,,,1019000000.0,,1462000000.0,937000000.0,,,,,,,,,18634000000.0,,-73000000.0,,1104000000.0,174000000,,-1000000.0,21410000000.0,0.212195,-100000000.0,9202000000.0,,820000000.0,,,,,,-30000000.0,,34383000000.0,160000000.0,,1310000000.0,-31000000.0,-157000000.0,,,,,,,59000000.0,,,,,,14000000.0,,,24000000,,12208000000.0,39000000.0,1342000000.0,-564000000.0,,,,4000000.0,214000000.0,,,,,,,-105000000.0,,0.21,2776000000.0,94000000.0,27000000.0,,,0.0,,1858000000.0,,-147000000.0,7808000000.0,820000000.0,,16714000000.0,7344000000.0,,,,,,,,1109000000,-615000000.0,24000000,,,,,,-17669000000.0,,,,-72000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,797000000.0,,161000000,161000000,,,,,,,305000000.0,-46000000.0,,,,,,,95000000.0,,,,,,,,,1144000000.0,,968000000.0,,,684000000.0,,72000000.0,184000000.0,,,7000000.0,,4902000000.0,,,,,179000000.0,,,,,,,-41000000.0,,,,,,961000000.0,,,961000000.0,,1342000000.0,937000000.0,,,,600000000.0,,,,,18594000000.0,,-22000000.0,,1085000000.0,161000000,,-1000000.0,21282000000.0,0.200249,150000000.0,9181000000.0,,804000000.0,,,,,,-236000000.0,,33990000000.0,101000000.0,,1401000000.0,-2000000.0,26000000.0,,,,,,,50000000.0,,,,,,18000000.0,,,250000000,,12101000000.0,45000000.0,1296000000.0,-565000000.0,,,,-1000000.0,429000000.0,,,,,,,-8000000.0,,0.2,2688000000.0,87000000.0,193000000.0,,,0.0,,2471000000.0,,32000000.0,7928000000.0,814000000.0,,16730000000.0,6710000000.0,,,,,,,,1397000000,-647000000.0,250000000,,,,,,-17260000000.0,,,,-278000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
