date,annualOtherNonCurrentAssets,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyIncomeTaxPayable,quarterlyGrossPPE,annualOperatingExpense,trailingSellingGeneralAndAdministration,quarterlySaleOfInvestment,annualAccumulatedDepreciation,annualCapitalExpenditure,annualDeferredIncomeTax,annualSellingGeneralAndAdministration,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,annualCurrentAssets,trailingInterestExpense,trailingCapitalExpenditure,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,trailingOperatingExpense,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,quarterlyAccountsPayable,annualChangeInCashSupplementalAsReported,annualNetOtherFinancingCharges,quarterlyNetOtherInvestingChanges,annualCurrentAccruedExpenses,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualTaxProvision,trailingNetIncomeCommonStockholders,quarterlyStockBasedCompensation,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyStockholdersEquity,quarterlyEbitda,annualRepaymentOfDebt,annualInterestExpense,quarterlyBasicAverageShares,annualTotalRevenue,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualGrossProfit,quarterlyPretaxIncome,trailingFreeCashFlow,annualTotalNonCurrentAssets,quarterlyPurchaseOfBusiness,annualFreeCashFlow,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCashItems,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,trailingCostOfRevenue,quarterlyOtherShortTermInvestments,annualOtherCurrentAssets,quarterlyRepaymentOfDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyNetPPE,annualChangeInInventory,trailingNetIncome,quarterlyTotalRevenue,quarterlyCapitalExpenditure,trailingTaxProvision,annualBeginningCashPosition,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyDilutedEPS,annualCashDividendsPaid,annualPurchaseOfBusiness,trailingOtherNonCashItems,quarterlyAccumulatedDepreciation,annualNetIncomeContinuousOperations,annualNetIncome,annualCurrentDebt,annualCostOfRevenue,annualBasicAverageShares,annualNonCurrentDeferredTaxesLiabilities,annualSaleOfInvestment,annualIncomeTaxPayable,quarterlyOtherNonCurrentAssets,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,quarterlyOperatingCashFlow,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,annualBasicEPS,annualStockholdersEquity,trailingCashDividendsPaid,quarterlyCommonStockIssuance,annualOtherNonCashItems,annualNonCurrentDeferredRevenue,quarterlyDilutedAverageShares,annualRetainedEarnings,quarterlyInventory,quarterlyOtherIncomeExpense,annualStockBasedCompensation,annualGoodwill,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualTotalAssets,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,quarterlyGoodwill,annualCurrentLiabilities,annualInventory,quarterlyNonCurrentDeferredTaxesLiabilities,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyBasicEPS,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,annualCapitalStock,trailingChangeInWorkingCapital,quarterlyOperatingExpense,annualOtherIntangibleAssets,quarterlyOtherIntangibleAssets,annualCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,annualNetPPE,annualCommonStockIssuance,trailingGrossProfit,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,quarterlyDepreciationAndAmortization,annualAccountsPayable,annualEbitda,annualDilutedEPS,quarterlyBeginningCashPosition,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingNetOtherInvestingChanges,annualDilutedAverageShares,quarterlyCapitalStock,annualEndCashPosition,annualOperatingIncome,trailingTotalRevenue,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,trailingChangeInCashSupplementalAsReported,trailingPretaxIncome,annualGrossPPE,annualCashAndCashEquivalents,quarterlyCurrentDebt,trailingCashFlowFromContinuingFinancingActivities,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyPurchaseOfInvestment,quarterlyFreeCashFlow,annualPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,trailingOtherIncomeExpense,annualInvestmentsAndAdvances,trailingOperatingIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualOtherNonCurrentLiabilities,quarterlyNetOtherFinancingCharges,trailingChangeInInventory,quarterlyCurrentDeferredRevenue,trailingPurchaseOfBusiness,annualResearchAndDevelopment,annualCurrentDeferredRevenue,trailingStockBasedCompensation,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,trailingRepaymentOfDebt,trailingBasicAverageShares,trailingSaleOfInvestment,trailingDepreciationAndAmortization,quarterlyChangeInAccountPayable,trailingBasicEPS,annualOtherShortTermInvestments,trailingDeferredIncomeTax,annualPurchaseOfInvestment,quarterlyChangeInInventory,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,trailingNetOtherFinancingCharges,trailingDilutedEPS,trailingDilutedAverageShares,trailingResearchAndDevelopment,trailingCommonStockIssuance,trailingChangeInAccountPayable
2011-12-31,1672200000.0,-369700000.0,449700000.0,262200000.0,35737600000.0,2160800000.0,,,-12903100000.0,-2729800000.0,188400000.0,2393700000.0,,2285300000.0,4403000000.0,,,0.0,-3363100000.0,48200000.0,3000000.0,,,,-160800000.0,961300000.0,-51300000.0,101900000.0,-32600000.0,218200000.0,2335700000.0,-898800000.0,2509100000.0,,20900000.0,5503100000.0,0.0,14390200000.0,2478100000.0,-624000000.0,492800000.0,,27006000000.0,,2713600000.0,10686600000.0,1983700000.0,,28586900000.0,,4420300000.0,3509200000.0,4403000000.0,18599700000.0,-31900000.0,661200000.0,40000000.0,,,0.0,,15090500000.0,607100000.0,36707500000.0,22834500000.0,-52200000.0,,6822700000.0,-938400000.0,,2387000000.0,-917000000.0,,-2609700000.0,-186400000.0,,-12903100000.0,5503100000.0,5503100000.0,366600000.0,16319400000.0,1021400000.0,1344100000.0,0.0,262200000.0,1672200000.0,,1376600000.0,-2570900000.0,1376600000.0,1784600000.0,12133800000.0,1612600000.0,-53100000.0,0.0,5.387801,14390200000.0,,,-78700000.0,,,36707500000.0,116800000.0,-214000000.0,86200000.0,2653200000.0,218200000.0,1334700000.0,4109100000.0,32989900000.0,-4533000000.0,1415000000.0,2653200000.0,3509200000.0,116800000.0,1344100000.0,1334700000.0,,,12133800000.0,1427000000.0,16600000.0,,428300000.0,,,2335700000.0,-20800000.0,22834500000.0,,,449700000.0,-715400000.0,15090500000.0,35800000.0,7150100000.0,367500000.0,961300000.0,8505000000.0,5.27,2388800000.0,2335700000.0,2335700000.0,,1044900000.0,16600000.0,2335700000.0,8525800000.0,,28586900000.0,,,,35737600000.0,2335700000.0,366600000.0,,-166100000.0,126900000.0,,846200000.0,8012200000.0,18599700000.0,,1427000000.0,,32989900000.0,1376600000.0,1612600000.0,31100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-31,,-812600000.0,799200000.0,491800000.0,36623600000.0,,,,,,,,,1964600000.0,,,,0.0,,1900000.0,22600000.0,,,,,708300000.0,,,-18700000.0,,2289100000.0,-597400000.0,,,26500000.0,,,14660500000.0,1976400000.0,,,1016244880.0,,,2517500000.0,,1847500000.0,,,,,3646400000.0,4254800000.0,,-48900000.0,592500000.0,,,,,,15027300000.0,580800000.0,37262500000.0,23304500000.0,,,6546600000.0,-588400000.0,,,-1131400000.0,1.23,,,,-13319100000.0,,,,,,,,,1689800000.0,,1266700000.0,,1266700000.0,1633500000.0,,1575400000.0,-46600000.0,0.0,,,,,,,1030000000.0,,111700000.0,11800000.0,,,156400000.0,,4029100000.0,,,,2719100000.0,,,1396200000.0,,,1.246452,12055700000.0,1366000000.0,,,552900000.0,,,,,,,,,-712300000.0,,,,364700000.0,,,,2335700000.0,2289100000.0,2289100000.0,,,16600000.0,,,,29079400000.0,,,,,,724200000.0,,,128900000.0,,1045100000.0,,18673700000.0,,,,33334200000.0,1266700000.0,,41900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,,-770600000.0,284800000.0,222300000.0,36322900000.0,,,,,,,,,2155000000.0,,,,0.0,,-285000000.0,12800000.0,,,,,823400000.0,,,-26800000.0,,2484600000.0,-685600000.0,,,21200000.0,,,14035100000.0,2139900000.0,,,1008431316.0,,,2715900000.0,,2009900000.0,,,,,3622300000.0,4500100000.0,,21200000.0,617300000.0,,,,,,15675000000.0,662900000.0,37900800000.0,23067800000.0,,,6915900000.0,-712000000.0,,,-493700000.0,1.32,,,,-13255100000.0,,,,,,,,,1672700000.0,,1347000000.0,,1347000000.0,1483100000.0,,1548100000.0,195500000.0,0.0,,,,,,,1023900000.0,,111700000.0,-15100000.0,,,183900000.0,,4200000000.0,,,,2680700000.0,,,1406500000.0,,,1.335738,12720400000.0,1411100000.0,,,560900000.0,,,,,,,,,-709300000.0,,,,365900000.0,,,,2289100000.0,2484600000.0,2484600000.0,,,16600000.0,,,,28832300000.0,,,,,,852900000.0,,,130000000.0,,771100000.0,,19297300000.0,,,,33332400000.0,1347000000.0,,17700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-30,,-651000000.0,609500000.0,123600000.0,37320200000.0,,,,,,,,,2287100000.0,,,,0.0,,33700000.0,84300000.0,,,,,833600000.0,,,-18300000.0,,2178500000.0,-723700000.0,,,22500000.0,,,13884100000.0,2281700000.0,,,1003976633.0,,,2854600000.0,,2153600000.0,,,,,4151300000.0,4207900000.0,,32000000.0,621000000.0,,,,,,15789100000.0,698600000.0,37882500000.0,23751700000.0,,,7152000000.0,-753200000.0,,,-1618100000.0,1.43,,,,-13568500000.0,,,,,,,,,1660400000.0,,1455000000.0,,1455000000.0,1999400000.0,,1557100000.0,-306100000.0,0.0,,,,,,,1015400000.0,,109100000.0,-5500000.0,,,158100000.0,,4297400000.0,,,,2744200000.0,,,1480000000.0,,,1.449237,12752000000.0,1460300000.0,,,567500000.0,,,,,,,,,-703800000.0,,,,371900000.0,,,,2484600000.0,2178500000.0,2178500000.0,,,16600000.0,,,,29616600000.0,,,,,,512100000.0,,,128100000.0,,1246200000.0,,19940400000.0,,,,33824500000.0,1455000000.0,,32700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,1602700000.0,-380900000.0,796400000.0,298700000.0,38491100000.0,2455200000.0,,,-13813900000.0,-3049200000.0,134500000.0,2455200000.0,,2103800000.0,4922100000.0,,,0.0,-2615100000.0,126300000.0,14800000.0,,,,-29400000.0,1141900000.0,400000.0,128700000.0,-290500000.0,1591800000.0,2336100000.0,-1160600000.0,2614200000.0,,23200000.0,5464800000.0,0.0,15293600000.0,2197600000.0,-962800000.0,516600000.0,1002700000.0,27567000000.0,,2728300000.0,10816300000.0,2068000000.0,,30464400000.0,,3916900000.0,3403100000.0,4922100000.0,20092900000.0,-104300000.0,624500000.0,-123100000.0,,,0.0,,16689800000.0,671900000.0,39278000000.0,24677200000.0,-27200000.0,,6952100000.0,-995600000.0,,2335700000.0,-606600000.0,1.38,-2896600000.0,-158500000.0,,-13813900000.0,5464800000.0,5464800000.0,,16750700000.0,1002700000.0,1531100000.0,,298700000.0,1602700000.0,,1396100000.0,-3167300000.0,1396100000.0,1850100000.0,13632500000.0,1526200000.0,157600000.0,0.0,5.450085,15293600000.0,,,-100000000.0,,1010700000.0,39278000000.0,121700000.0,88700000.0,93400000.0,2804000000.0,1591800000.0,1375300000.0,4223800000.0,35386500000.0,-3849800000.0,1488500000.0,2804000000.0,3403100000.0,121700000.0,1531100000.0,1375300000.0,,1.392341,13632500000.0,1380500000.0,16600000.0,,624500000.0,,,2336100000.0,206400000.0,24677200000.0,,,796400000.0,-771200000.0,16689800000.0,124100000.0,6966100000.0,386000000.0,1141900000.0,8595600000.0,5.36,2178500000.0,2336100000.0,2336100000.0,,1020200000.0,16600000.0,2336100000.0,8361100000.0,,30464400000.0,,,,38491100000.0,2336100000.0,,,-354300000.0,129600000.0,,854500000.0,8079000000.0,20092900000.0,,1380500000.0,,35386500000.0,1396100000.0,1526200000.0,36400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-31,,-339400000.0,393800000.0,523900000.0,38095800000.0,,,,,,,,,1887600000.0,,,,0.0,,-87000000.0,22800000.0,,,,,831600000.0,,,64200000.0,,1869300000.0,-524500000.0,,,22800000.0,,,15228200000.0,1944900000.0,,,1002548921.0,,,2484100000.0,,1816800000.0,,,,,3017100000.0,4191200000.0,,67000000.0,596500000.0,,,,,,15878500000.0,546600000.0,39776400000.0,24290100000.0,,,6605300000.0,-634200000.0,,,-1568900000.0,1.26,,,,-13805700000.0,,,,,,,,,1562600000.0,,1270200000.0,,1270200000.0,1686900000.0,,1442200000.0,-466800000.0,0.0,,,,,,,1010800000.0,,105200000.0,53300000.0,,,1289000000.0,1230000000.0,4121200000.0,,,,2789500000.0,,,1638400000.0,,,1.266971,12797900000.0,1290400000.0,,,596500000.0,,,,,,,,,-772200000.0,,,,391100000.0,,,,2336100000.0,1869300000.0,1869300000.0,,,16600000.0,,,,29932600000.0,,,,,,,,,128100000.0,,1052700000.0,,18895600000.0,,,,34123800000.0,1270200000.0,,52200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-30,,-432600000.0,29200000.0,281700000.0,38176300000.0,,,,,,,,,2158200000.0,,,,0.0,,-292400000.0,-28100000.0,,,,,805200000.0,,,39200000.0,,2278400000.0,-556100000.0,,,23400000.0,,,15170700000.0,2189700000.0,,,999645751.0,,,2765200000.0,,2059900000.0,,,,,2805000000.0,4632100000.0,,19500000.0,607000000.0,,,,,,16477700000.0,663400000.0,40402400000.0,24280400000.0,,,7083800000.0,-599400000.0,,,-525000000.0,1.38,,,,-13895900000.0,,,,,,,,,1522500000.0,,1396500000.0,,1396500000.0,1509800000.0,,1497100000.0,409100000.0,0.0,,,,,,,1008700000.0,,107800000.0,28400000.0,,,1340000000.0,1301900000.0,4318600000.0,,,,2778600000.0,,,1610800000.0,,,1.396995,13369800000.0,1239800000.0,,,607000000.0,,,,,,,,,-771100000.0,,,,390900000.0,,,,1869300000.0,2278400000.0,2278400000.0,,,16600000.0,,,,29821300000.0,,,,,,,,,129800000.0,,910400000.0,,19282700000.0,,,,34453400000.0,1396500000.0,,14100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-09-30,,-501100000.0,516600000.0,321400000.0,39487300000.0,,,,,,,,,2356300000.0,,,,0.0,,100400000.0,18700000.0,,,,,858300000.0,,,24400000.0,,2544300000.0,-585600000.0,,,22700000.0,,,15164900000.0,2403100000.0,,,995030164.0,,,2910600000.0,,2272600000.0,,,,,3822300000.0,4734100000.0,,-8000000.0,554300000.0,,,,,,16564100000.0,750400000.0,40354600000.0,25081500000.0,,,7323400000.0,-687100000.0,,,-1301600000.0,1.52,,,,-14405800000.0,,,,,,,,,1619400000.0,,1522200000.0,,1522200000.0,2050500000.0,,1556000000.0,265900000.0,0.0,,,,,,,1004200000.0,,113100000.0,43400000.0,,,1456300000.0,1285300000.0,4412800000.0,,,,2853800000.0,,,1520300000.0,,,1.529803,13487800000.0,1262500000.0,,,554300000.0,,,,,,,,,-767500000.0,,,,394500000.0,,,,2278400000.0,2544300000.0,2544300000.0,,,16600000.0,,,,30817200000.0,,,,,,,,,130500000.0,,1363400000.0,,20386400000.0,,,,35551300000.0,1522200000.0,,9600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-31,1747100000.0,-504700000.0,427600000.0,215500000.0,40355600000.0,2385600000.0,,,-14608300000.0,-2824700000.0,25200000.0,2385600000.0,,2115000000.0,5050100000.0,,,0.0,-1777800000.0,87600000.0,11800000.0,,,,56200000.0,1086000000.0,462600000.0,80800000.0,-236000000.0,1485400000.0,2798700000.0,-1007600000.0,2618600000.0,,20200000.0,5585900000.0,0.0,16009700000.0,2188700000.0,-695400000.0,521900000.0,990400000.0,28105700000.0,,2742800000.0,10902700000.0,2055200000.0,,31576200000.0,,4296000000.0,3170000000.0,5050100000.0,20616600000.0,-51700000.0,627800000.0,-191400000.0,,,0.0,,17446600000.0,658200000.0,41751200000.0,25747300000.0,-44400000.0,,7093200000.0,-904000000.0,,2336100000.0,-647500000.0,1.4,-3114600000.0,-181000000.0,,-14608300000.0,5585900000.0,5585900000.0,,17203000000.0,990400000.0,1647700000.0,,215500000.0,1747100000.0,,1397000000.0,-2673800000.0,1397000000.0,1873500000.0,14129800000.0,1669100000.0,254400000.0,0.0,5.640044,16009700000.0,,,26800000.0,,999300000.0,41751200000.0,123700000.0,69000000.0,89100000.0,2872700000.0,1485400000.0,1319800000.0,4350400000.0,36626300000.0,-4043000000.0,1585100000.0,2872700000.0,3170000000.0,123700000.0,1647700000.0,1319800000.0,,1.410541,14129800000.0,1209100000.0,16600000.0,,627800000.0,,,2798700000.0,194100000.0,25747300000.0,,,427600000.0,-803800000.0,17446600000.0,-60700000.0,7120700000.0,408600000.0,1086000000.0,8726400000.0,5.55,2544300000.0,2798700000.0,2798700000.0,,1006000000.0,16600000.0,2798700000.0,8517100000.0,,31576200000.0,,,,40355600000.0,2798700000.0,,,-108200000.0,133500000.0,,969500000.0,8204500000.0,20616600000.0,,1209100000.0,,36626300000.0,1397000000.0,1669100000.0,4900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,,-439500000.0,444300000.0,427800000.0,40503300000.0,,,,,,,,,1895700000.0,,,,0.0,,236100000.0,-24000000.0,,,,,828100000.0,,,-118100000.0,,2743800000.0,-608200000.0,,,25300000.0,,,16147700000.0,1918800000.0,,,988417241.0,,,2516100000.0,,1783300000.0,,,,,3101200000.0,4836300000.0,,54700000.0,620400000.0,,,,,-235100000.0,17120200000.0,578500000.0,42154700000.0,25650000000.0,,,6700300000.0,-568800000.0,,,-1355100000.0,1.21,,,,-14853300000.0,,,,,,,,,1767500000.0,,1204800000.0,,1204800000.0,1907300000.0,,1706600000.0,-54900000.0,0.0,,,,,,,995900000.0,,106200000.0,19700000.0,,,1350500000.0,1229700000.0,4184200000.0,,,,2891500000.0,,,1588200000.0,,,1.218918,13825400000.0,1223800000.0,,,620400000.0,,,,,,,,,-801700000.0,,,,410400000.0,,,,2798700000.0,2743800000.0,2743800000.0,,,16600000.0,,,,31532800000.0,,,,,,101400000.0,,,135500000.0,,1338500000.0,,20221400000.0,,,,36369100000.0,1204800000.0,,34800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,,-703500000.0,551900000.0,111000000.0,41007100000.0,,,,,,,,,2155100000.0,,,,0.0,,-334000000.0,-14800000.0,,,,,965100000.0,,,-104700000.0,,3670600000.0,-615100000.0,,,26500000.0,,,16154900000.0,2209400000.0,,,981929291.0,,,2784300000.0,,2071500000.0,,,,,3391700000.0,5913700000.0,,9000000.0,629200000.0,,,,,,18234000000.0,684400000.0,42741500000.0,25877300000.0,,,7181700000.0,-589600000.0,,,51000000.0,1.4,,,,-15129800000.0,,,,,,,,,1855700000.0,,1387100000.0,,1387100000.0,1487000000.0,,1768300000.0,926800000.0,0.0,,,,,,,993200000.0,,110700000.0,46900000.0,,,1381100000.0,1294500000.0,4397400000.0,,,,2902300000.0,,,1574300000.0,,,1.412627,14891400000.0,1231600000.0,,,629200000.0,,,,,,,,,-800600000.0,,,,413200000.0,,,,2743800000.0,3670600000.0,3670600000.0,,,16600000.0,,,,31866900000.0,,,,,,539200000.0,,,137900000.0,,897400000.0,,21625700000.0,,,,37780600000.0,1387100000.0,,13000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,,-944400000.0,-596300000.0,115300000.0,39804600000.0,,,,,,,,,2105400000.0,,,,0.0,,141800000.0,-104000000.0,,,,,847300000.0,,,-195600000.0,,2825800000.0,-782600000.0,,,23300000.0,,,13625900000.0,2070400000.0,,,973203623.0,,,2681200000.0,,1921100000.0,,,,,4179600000.0,5210400000.0,,290000000.0,575800000.0,,,407500000.0,,,18215300000.0,852700000.0,42201800000.0,24985300000.0,,,6987100000.0,-658900000.0,,,-1542400000.0,1.09,,,,-14819300000.0,,,,,,,,,1907500000.0,,1068400000.0,,1068400000.0,1832900000.0,,2175200000.0,-844800000.0,0.0,,,,,,,983800000.0,,105000000.0,-40500000.0,,,1408500000.0,1226700000.0,4305900000.0,,,,2811200000.0,,,1523200000.0,,,1.097818,14516900000.0,1106400000.0,,,575800000.0,,,,,,,,,-793000000.0,,,,413400000.0,,,,3670600000.0,3233300000.0,2825800000.0,,,16600000.0,,,,30810400000.0,,,,,,613300000.0,,,149300000.0,,1174000000.0,,22394900000.0,,,,36020800000.0,1068400000.0,,7800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-31,1798600000.0,-1111200000.0,-1519700000.0,166800000.0,39126100000.0,2487900000.0,,,-14568600000.0,-2583400000.0,-90700000.0,2487900000.0,,1811600000.0,4185500000.0,,,0.0,-3198600000.0,-107500000.0,52100000.0,,,,27000000.0,860100000.0,-720800000.0,58100000.0,377500000.0,1391000000.0,2077900000.0,-299000000.0,2614200000.0,,37700000.0,4757800000.0,0.0,12853400000.0,1743900000.0,-548100000.0,570500000.0,962900000.0,27441300000.0,,2474100000.0,10455700000.0,1596100000.0,,30095900000.0,,4146900000.0,2747900000.0,4185500000.0,21428000000.0,15800000.0,662500000.0,-63600000.0,,,0.0,,18680100000.0,498600000.0,43294500000.0,24557500000.0,-4900000.0,,6572200000.0,-766100000.0,,2798700000.0,-1771800000.0,1.13,-3216100000.0,-170500000.0,,-14568600000.0,4757800000.0,4757800000.0,,16985600000.0,962900000.0,1624500000.0,,166800000.0,1798600000.0,,1097500000.0,-2304900000.0,1097500000.0,1503100000.0,14989700000.0,2065900000.0,-747900000.0,0.0,4.941115,12853400000.0,,,369500000.0,,971500000.0,43294500000.0,110000000.0,-71100000.0,112800000.0,2735300000.0,1391000000.0,1214400000.0,4098100000.0,34281400000.0,-4618300000.0,1644500000.0,2735300000.0,2747900000.0,110000000.0,1624500000.0,1214400000.0,,1.139786,14989700000.0,1004500000.0,16600000.0,,662500000.0,,,2077900000.0,-45000000.0,24557500000.0,,,-1519700000.0,-820800000.0,18680100000.0,-74700000.0,6730300000.0,407500000.0,860100000.0,7942500000.0,4.82,2825800000.0,2077900000.0,2077900000.0,,986300000.0,16600000.0,2077900000.0,7967800000.0,,30095900000.0,,,,39126100000.0,2077900000.0,,,-40900000.0,147800000.0,,737000000.0,7372000000.0,21428000000.0,,1004500000.0,,34281400000.0,1097500000.0,2065900000.0,2500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,,-606400000.0,-2482000000.0,372100000.0,37551000000.0,,,,,,,,,1618200000.0,,,,0.0,,226500000.0,12500000.0,,,,,702000000.0,,,-4200000.0,,1634800000.0,-349200000.0,,,20000000.0,,,11403300000.0,1401400000.0,,,958514890.0,,,2201000000.0,,1254100000.0,,,,,2751900000.0,3592800000.0,,242900000.0,582800000.0,,,,,-289800000.0,18000400000.0,442600000.0,43290000000.0,23301700000.0,,,5958900000.0,-392600000.0,,,-1593300000.0,0.84,,,,-14249300000.0,,,,,,,,,1767100000.0,,811500000.0,,811500000.0,1699500000.0,,1997600000.0,-443100000.0,0.0,,,,,,,965500000.0,,98800000.0,-219100000.0,,,1360800000.0,1091800000.0,3757900000.0,,,,2593500000.0,,,1711000000.0,,,0.846622,14291800000.0,900500000.0,,,582800000.0,,,,,,,,,-816300000.0,,,,386100000.0,,,,2077900000.0,1634800000.0,1634800000.0,,,16600000.0,,,,28562800000.0,,,,,,,,,147300000.0,,1306900000.0,,20752300000.0,,,,32155600000.0,811500000.0,,20600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-30,,-1555400000.0,-2110000000.0,62400000.0,38391900000.0,,,,,,,,,1898000000.0,,,,0.0,,-130800000.0,2800000.0,,,,,840100000.0,,,18400000.0,,3998500000.0,-346500000.0,,,27700000.0,,,10560900000.0,1861600000.0,,,941810237.0,,,2490400000.0,,1712400000.0,,,,,2760800000.0,5972200000.0,,19200000.0,592400000.0,,,,,-501400000.0,21626200000.0,510000000.0,43681600000.0,23691200000.0,,,6497700000.0,-415900000.0,,,1087600000.0,1.26,,,,-14700700000.0,,,,,,,,,1796700000.0,,1202400000.0,,1202400000.0,1513500000.0,,2112400000.0,2363700000.0,0.0,,,,,,,957600000.0,,102300000.0,-38100000.0,,,1509700000.0,1178600000.0,4007300000.0,,,,2627500000.0,,,1612200000.0,,,1.27669,17901600000.0,860300000.0,,,592400000.0,,,,,,,,,-811000000.0,,,,392200000.0,,,,1634800000.0,3998500000.0,3998500000.0,,,16600000.0,,,,28975700000.0,,,,,,,,,149200000.0,,1097600000.0,,24387000000.0,,,,34947900000.0,1202400000.0,,-14700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30,,-2392300000.0,-2607500000.0,178700000.0,37865700000.0,,,,,,,,,2007300000.0,,,,0.0,,194400000.0,-100000.0,,,,,802600000.0,,,-44000000.0,,2452500000.0,-418500000.0,,,29000000.0,,,8309800000.0,2039300000.0,,,918229823.0,,,2591300000.0,,1878400000.0,,,,,2956500000.0,4492600000.0,,27200000.0,584000000.0,,,,,-6200000.0,21693200000.0,569200000.0,44202000000.0,23239400000.0,,,6615100000.0,-412700000.0,,,-2978600000.0,1.4,,,,-14626300000.0,,,,,,,,,1799200000.0,,1309200000.0,,1309200000.0,1947400000.0,,2071700000.0,-1546000000.0,0.0,,,,,,,934800000.0,,99300000.0,28800000.0,,,1648200000.0,1136200000.0,4023800000.0,,,,2581600000.0,,,1631000000.0,,,1.425787,17990500000.0,846700000.0,,,584000000.0,,,,,,,,,-789100000.0,,,,387700000.0,,,,3998500000.0,2452500000.0,2452500000.0,,,16600000.0,,,,28466900000.0,,,,,,,,,160900000.0,,1534700000.0,,24649700000.0,,,,32959500000.0,1309200000.0,,1700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
