date,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingCostOfRevenue,annualCurrentDebt,trailingTotalRevenue,annualTotalRevenue,annualCostOfRevenue,annualOtherCurrentAssets,annualDilutedAverageShares,annualChangeInAccountPayable,quarterlyPurchaseOfInvestment,quarterlyCashDividendsPaid,trailingOperatingIncome,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccountsPayable,quarterlyStockBasedCompensation,annualCommonStockIssuance,annualOtherShortTermInvestments,annualFreeCashFlow,quarterlyEndCashPosition,quarterlyInvestingCashFlow,trailingTaxProvision,quarterlyEbitda,quarterlyDepreciationAndAmortization,annualNetOtherFinancingCharges,trailingEndCashPosition,quarterlyChangeInWorkingCapital,quarterlyNonCurrentDeferredRevenue,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,annualInvestmentsAndAdvances,quarterlyDeferredIncomeTax,trailingNetOtherInvestingChanges,annualChangeInWorkingCapital,quarterlyRetainedEarnings,annualOtherNonCurrentAssets,annualNetIncomeContinuousOperations,annualOperatingExpense,quarterlyDilutedEPS,quarterlyOtherShortTermInvestments,trailingSellingGeneralAndAdministration,annualGainsLossesNotAffectingRetainedEarnings,trailingOperatingExpense,trailingNetIncomeContinuousOperations,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,quarterlyOperatingIncome,annualDilutedEPS,trailingNetIncome,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyGrossPPE,trailingPretaxIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,trailingFreeCashFlow,annualNetIncome,quarterlyOtherCurrentAssets,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,annualBasicAverageShares,annualAccountsReceivable,annualBeginningCashPosition,annualLongTermDebt,quarterlyLongTermDebt,annualCurrentAssets,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,annualSellingGeneralAndAdministration,quarterlyAccountsReceivable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualSaleOfInvestment,trailingRepurchaseOfCapitalStock,annualStockholdersEquity,annualOtherNonCashItems,quarterlyGrossProfit,quarterlyInvestmentsAndAdvances,quarterlyNetIncomeContinuousOperations,annualCurrentAccruedExpenses,trailingNetIncomeCommonStockholders,quarterlyNetIncome,quarterlyStockholdersEquity,annualRetainedEarnings,annualTotalAssets,quarterlySellingGeneralAndAdministration,quarterlyGoodwill,annualTaxProvision,quarterlyNetOtherInvestingChanges,annualDepreciationAndAmortization,quarterlyRepaymentOfDebt,annualInventory,quarterlyAccumulatedDepreciation,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyNetPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,annualCapitalStock,quarterlyInventory,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyTaxProvision,trailingOtherIncomeExpense,quarterlyOperatingExpense,annualNetPPE,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,annualGrossProfit,quarterlyCurrentDebt,annualCurrentLiabilities,annualStockBasedCompensation,quarterlyInterestExpense,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,trailingCashFlowFromContinuingFinancingActivities,quarterlyBasicEPS,quarterlyNetOtherFinancingCharges,quarterlyBasicAverageShares,annualNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,quarterlyPretaxIncome,annualEbitda,quarterlyCommonStockIssuance,annualOtherNonCurrentLiabilities,trailingOtherNonCashItems,quarterlyOperatingCashFlow,quarterlyCapitalExpenditure,annualCashCashEquivalentsAndMarketableSecurities,quarterlyPurchaseOfBusiness,annualChangeInInventory,trailingCashDividendsPaid,annualPretaxIncome,annualInterestExpense,annualChangesInAccountReceivables,annualNonCurrentDeferredRevenue,quarterlyTotalAssets,trailingBeginningCashPosition,quarterlyOtherCurrentLiabilities,annualPurchaseOfInvestment,trailingCapitalExpenditure,annualGrossPPE,quarterlySaleOfInvestment,annualDeferredIncomeTax,trailingChangeInCashSupplementalAsReported,quarterlyTotalNonCurrentAssets,trailingInvestingCashFlow,quarterlyChangeInCashSupplementalAsReported,annualAccumulatedDepreciation,annualGoodwill,quarterlyRepurchaseOfCapitalStock,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyCapitalStock,quarterlyAccountsPayable,annualRepaymentOfDebt,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualOperatingIncome,trailingGrossProfit,annualOtherCurrentLiabilities,trailingDeferredIncomeTax,annualChangeInCashSupplementalAsReported,quarterlyDilutedAverageShares,annualCapitalExpenditure,annualBasicEPS,annualInvestingCashFlow,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyIncomeTaxPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyChangesInAccountReceivables,trailingNetOtherFinancingCharges,annualIncomeTaxPayable,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,trailingSaleOfInvestment,trailingDilutedEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,trailingInterestExpense,trailingDepreciationAndAmortization,trailingChangeInInventory,quarterlyChangeInInventory,trailingBasicEPS
2008-03-31,,13933000.0,,,,,,,,,,-53177000.0,,4219000.0,,,,,,,51023000.0,-126683000.0,,162614000.0,95856000.0,,,-72853000.0,,,5312576000.0,,,,,2040864000.0,,,,0.13,,,,,,-96369000.0,,,66758000.0,,,1159920000.0,2615264000.0,5956433000.0,,,817339000.0,,,148727000.0,,492215000.0,,,,,1529672000.0,,,662889000.0,,,437275000.0,2697312000.0,,,,,154450000.0,,14485000.0,,,13933000.0,3747019000.0,,,92576000.0,3900360000.0,,33581000.0,,,,-2267613000.0,,2090000.0,3688820000.0,51023000.0,,384836000.0,675425000.0,6835000.0,,87692000.0,,,51023000.0,,,2227523000.0,,,43458000.0,,,,0.13,3637000.0,108644000.0,,310905000.0,110523000.0,,21320000.0,,59277000.0,,,32295000.0,-128664000.0,,,,,,,,,9060005000.0,,190212000.0,,,,183000.0,,,7900085000.0,,16135000.0,,,,,,109441000.0,197529000.0,,-74448000.0,,34888000.0,,,,,,109898000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-30,,140755000.0,,,,,,,,,,-53799000.0,,-3209000.0,,,,,,,151210000.0,74316000.0,,335388000.0,96919000.0,,,-9755000.0,,,5218303000.0,,,,,2129554000.0,,,,1.27,,,,,,31764000.0,,,238469000.0,,,1139479000.0,1934191000.0,6047065000.0,,,1021551000.0,,,0.0,,415096000.0,,,,,2183584000.0,,,776325000.0,,,523303000.0,3284112000.0,,,,,245226000.0,,141225000.0,,,140755000.0,3915769000.0,,,84781000.0,3895267000.0,,-36000.0,,,,-2325181000.0,,81329000.0,3721884000.0,151210000.0,,383500000.0,685432000.0,63492000.0,,6757000.0,,,151210000.0,,,1539581000.0,,,38193000.0,,,,1.28,-37911000.0,109922000.0,,377852000.0,-123256000.0,,204717000.0,,2645000.0,,,149127000.0,-117363000.0,,,,,,,,,9134482000.0,,178775000.0,,,,395000.0,,,7995003000.0,,100187000.0,,,,,,109834000.0,215835000.0,,-26565000.0,,51023000.0,,,,,,111117000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-30,,59050000.0,,,,,,,,,,-53840000.0,,10954000.0,,,,,,,90969000.0,-129981000.0,,227019000.0,98716000.0,,,-25049000.0,,,5184012000.0,,,,,2134748000.0,,,,0.53,36992000.0,,,,,47962000.0,,,128303000.0,,,1125545000.0,1902823000.0,6121159000.0,,,1013349000.0,,,0.0,,428284000.0,,,,,2168807000.0,,,812503000.0,,,519195000.0,3281189000.0,,,,,200846000.0,,59816000.0,,,59050000.0,3942698000.0,,,76364000.0,3899517000.0,,-36765000.0,,,,-2401074000.0,,-4000.0,3720085000.0,127961000.0,,372081000.0,684098000.0,21038000.0,,72543000.0,,,90969000.0,,,1508253000.0,,,44579000.0,,,,0.54,4504000.0,110114000.0,,381973000.0,-74449000.0,,80854000.0,,20969000.0,,,144189000.0,-96227000.0,,,,,,,,,9127120000.0,,176974000.0,,,,,,,8001575000.0,,-60241000.0,,,,,,110146000.0,217596000.0,,-26539000.0,,151210000.0,,,,,,111270000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-31,10194000.0,-217853000.0,,1394185000.0,,3651438000.0,2901726000.0,0.0,109774000.0,,-860000.0,-53967000.0,,256669000.0,3727958000.0,147104000.0,,79674000.0,36734000.0,81989000.0,10194000.0,-6692000.0,,165804000.0,97569000.0,-27014000.0,,5876000.0,,,5391024000.0,,,,-101781000.0,1862913000.0,107662000.0,-1666000.0,247946000.0,,36734000.0,,-185282000.0,,,98632000.0,-1911000.0,10194000.0,68235000.0,-0.04,,893890000.0,1663066000.0,6635873000.0,,5391024000.0,799199000.0,,-4115000.0,0.0,-214783000.0,625334000.0,109774000.0,356977000.0,34888000.0,2153588000.0,2153588000.0,893890000.0,121777000.0,650009000.0,-4115000.0,342584000.0,356977000.0,3727958000.0,,,3522736000.0,268633000.0,149190000.0,,-217192000.0,121777000.0,,-217853000.0,3522736000.0,1862913000.0,8914169000.0,88863000.0,3083013000.0,76724000.0,1309000.0,389060000.0,,364311000.0,-2480061000.0,,-499026000.0,4155812000.0,46928000.0,110270000.0,364311000.0,949036000.0,-14641000.0,,80955000.0,4155812000.0,435185000.0,10194000.0,8020279000.0,749712000.0,1394185000.0,1663066000.0,,46583000.0,673792000.0,673792000.0,,,2756000.0,,949036000.0,107662000.0,-183657000.0,,-231833000.0,890826000.0,-3217000.0,625334000.0,,109574000.0,-10942000.0,46928000.0,,-7630000.0,,75058000.0,172813000.0,,,8914169000.0,,0.0,-1201000.0,,6635873000.0,,-22385000.0,,8020279000.0,,-80775000.0,-2480061000.0,3083013000.0,,,,110270000.0,147104000.0,,-185282000.0,-415047000.0,90969000.0,501766000.0,,0.0,,-24694000.0,,-353196000.0,-0.04,-189040000.0,-270839000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-31,,-32780000.0,,,,,,,,,,-54069000.0,,-1604000.0,,,5791000.0,,,,47446000.0,14608000.0,,97709000.0,,,,36311000.0,,,5382234000.0,,2619000.0,,,1775587000.0,,,,-0.3,11530000.0,,,,,79460000.0,,,-6332000.0,,,882141000.0,1272060000.0,6649867000.0,,,600294000.0,,,0.0,,619386000.0,,,,,2536211000.0,,,522687000.0,,,339197000.0,4110174000.0,,,,,77607000.0,28011000.0,-32255000.0,,,-32780000.0,3453330000.0,,,79717000.0,3082467000.0,,323000.0,,-432558000.0,,-2560199000.0,,-1075000.0,4089668000.0,58976000.0,,361820000.0,954577000.0,-13270000.0,,83939000.0,,,47446000.0,,,978689000.0,,,43919000.0,672871000.0,,,-0.3,-3042000.0,110598000.0,,80406000.0,-82454000.0,,-45525000.0,,6800000.0,,,105098000.0,-25638000.0,,0.0,,,,,,,8835564000.0,,154432000.0,,,,25203000.0,,,7953423000.0,,37252000.0,,,,,,110556000.0,,,-183501000.0,,10194000.0,,,,,,110598000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-06-30,,22212000.0,,,,,,,,,,-54683000.0,,5276000.0,,,8219000.0,,,,43711000.0,-64797000.0,,69266000.0,,,,-72161000.0,,,4844653000.0,,3052000.0,,,1743097000.0,,,,0.2,6755000.0,,,,,29841000.0,,,65030000.0,,,927055000.0,748564000.0,6672394000.0,,,721859000.0,,,0.0,,617651000.0,,,,,2521190000.0,,,576025000.0,,,394938000.0,4096089000.0,,,,,145834000.0,30614000.0,15561000.0,,,22212000.0,4003219000.0,,,79353000.0,3091524000.0,,328000.0,,-521079000.0,,-2644146000.0,,3549000.0,4028248000.0,50466000.0,,363583000.0,957248000.0,9632000.0,,80804000.0,,,43711000.0,,,472717000.0,,,44073000.0,683092000.0,,,0.2,141000.0,113477000.0,,87339000.0,-3242000.0,,25193000.0,,571437000.0,,,64304000.0,-34463000.0,,-36980000.0,,,,,,,8847872000.0,,130103000.0,,,,5387000.0,,,7920817000.0,,-3735000.0,,,,,,124989000.0,,,-181374000.0,,47446000.0,,,,,,113829000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-09-30,,54232000.0,,,,,,,,,,-31296000.0,,1678000.0,,,7860000.0,,,,46547000.0,-27216000.0,,185136000.0,,,,87695000.0,,,4677640000.0,,-32148000.0,,,1797036000.0,,,,0.43,6803000.0,,,,,151356000.0,,,67140000.0,,,885491000.0,675833000.0,6678317000.0,,,778192000.0,,,0.0,,599039000.0,,,,,2506170000.0,,,623712000.0,,,392922000.0,4001807000.0,,,,,154480000.0,31424000.0,47924000.0,,,54232000.0,4085528000.0,,,79558000.0,3093979000.0,,25000.0,,-141036000.0,,-2713057000.0,,2756000.0,3965260000.0,53350000.0,,331695000.0,896598000.0,-5983000.0,,87340000.0,,,46547000.0,,,346778000.0,,,43952000.0,681087000.0,,,0.43,811000.0,125361000.0,,105927000.0,-155368000.0,,41941000.0,,8892000.0,,,185420000.0,-34064000.0,,0.0,,,,,,,8763168000.0,,187171000.0,,,,0.0,,,7877677000.0,,2836000.0,,,,,,125401000.0,,,-179674000.0,,43711000.0,,,,,,125859000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-12-31,22265000.0,-13349000.0,,621893000.0,,2690490000.0,2244528000.0,15072000.0,119430000.0,,,-31420000.0,,10741000.0,3625238000.0,121324000.0,1250000.0,606546000.0,4111000.0,343306000.0,22265000.0,-2597000.0,,98943000.0,,-310031000.0,,38430000.0,,0.0,4480928000.0,33283000.0,-17296000.0,,90275000.0,1752240000.0,105086000.0,18648000.0,297510000.0,,4111000.0,,-194358000.0,,,82649000.0,-400000.0,22265000.0,16928000.0,0.25,,743289000.0,856695000.0,6653261000.0,,4481933000.0,590144000.0,,30314000.0,15072000.0,-171468000.0,265495000.0,118891000.0,276746000.0,10194000.0,2116120000.0,2116120000.0,744293000.0,113109000.0,522103000.0,30314000.0,321608000.0,254753000.0,3624233000.0,33282000.0,,4052022000.0,16091000.0,68041000.0,33283000.0,-12582000.0,113109000.0,,-13349000.0,4052022000.0,1752240000.0,8533955000.0,82979000.0,3093979000.0,-37869000.0,-1076000.0,,-115014000.0,325033000.0,-2778590000.0,,729000.0,3874671000.0,26376000.0,125912000.0,325033000.0,887268000.0,-28248000.0,,51113000.0,3874671000.0,453035000.0,22265000.0,7789662000.0,445962000.0,621893000.0,856695000.0,23120000.0,43319000.0,682643000.0,682643000.0,,,750000.0,,888272000.0,105085000.0,-119898000.0,-36980000.0,-40830000.0,550653000.0,19417000.0,620846000.0,,98213000.0,-15564000.0,26376000.0,0.0,39289000.0,,-19221000.0,175262000.0,,,8532950000.0,,369000.0,,,6653261000.0,2692000.0,-43773000.0,,7789661000.0,,-24282000.0,-2778590000.0,3093979000.0,,,,125912000.0,121324000.0,-900996000.0,-194358000.0,5307000.0,46547000.0,148452000.0,,113478000.0,,12071000.0,,-109729000.0,0.25,-80002000.0,-360962000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-31,,-38747000.0,,,,,,,,,-3643000.0,-31600000.0,,55296000.0,,,5277000.0,,,,35940000.0,28687000.0,,59294000.0,,,,,,,4411882000.0,,-32369000.0,,,1681624000.0,,,,-0.31,4109000.0,,,,,-13320000.0,,,-36770000.0,,,766072000.0,909222000.0,6627203000.0,,,493264000.0,,,14839000.0,,537835000.0,,,,,2101147000.0,,,492370000.0,,,300648000.0,3502660000.0,,,,,894000.0,33298000.0,-44474000.0,,,-38747000.0,4063000000.0,,,86495000.0,3093979000.0,,-51000.0,,-75093000.0,,-2834162000.0,,1378000.0,3793041000.0,40049000.0,,307601000.0,863678000.0,-34212000.0,,37664000.0,,,35940000.0,,,625344000.0,,,43783000.0,681872000.0,,,-0.31,400000.0,126692000.0,,106620000.0,-21451000.0,,-78686000.0,,11249000.0,,,6439000.0,-19759000.0,,,,,,,,,8474882000.0,,154904000.0,,,,22000.0,,,7708810000.0,,13675000.0,,,,,,127693000.0,,,-191049000.0,,22265000.0,,,,,,126692000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-30,,-23992000.0,,,,,,,,,-103000.0,-32000000.0,,-44129000.0,,,5247000.0,,,,42173000.0,-20696000.0,,97737000.0,,,,,,,4450940000.0,,-22386000.0,,,1625620000.0,,,,-0.19,3910000.0,,,,,-10182000.0,,,41210000.0,,,867303000.0,1074129000.0,6632580000.0,,,736152000.0,,,14864000.0,,538929000.0,,,,,2001180000.0,,,613817000.0,,,398613000.0,3376811000.0,,,,,122335000.0,34078000.0,-22515000.0,,,-23992000.0,4044104000.0,,,83376000.0,3093979000.0,,-254000.0,,-95000.0,,-2915565000.0,,-41233000.0,3717015000.0,46083000.0,,311340000.0,836702000.0,-21231000.0,,81125000.0,,,42173000.0,,,745300000.0,,,44204000.0,681059000.0,,,-0.19,250000.0,128168000.0,,101610000.0,14712000.0,,-43746000.0,,24065000.0,,,12217000.0,-22399000.0,,,,,,,,,8495044000.0,,160560000.0,,,,0.0,,,7627741000.0,,6233000.0,,,,,,128270000.0,,,-187458000.0,,35940000.0,,,,,,128168000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,,13246000.0,,,,,,,,,,-32096000.0,,-47601000.0,,,4674000.0,,,,82496000.0,-50174000.0,,147654000.0,,,,-9232000.0,,,4490743000.0,,3695000.0,,,1606754000.0,,,,0.1,3910000.0,,,,,89225000.0,,,49956000.0,,,932144000.0,671256000.0,6656252000.0,,,743204000.0,,,14582000.0,,537041000.0,,,,,2432521000.0,,,616457000.0,,,404934000.0,3819487000.0,,,,,126747000.0,33808000.0,10591000.0,,,13246000.0,4038854000.0,,,77560000.0,3093979000.0,,646000.0,,-118806000.0,,-2987287000.0,,2113000.0,3668965000.0,86406000.0,,316244000.0,849925000.0,-6048000.0,,76791000.0,,,82496000.0,,,325249000.0,,,,693779000.0,,,0.1,-4192000.0,128602000.0,,106922000.0,-18674000.0,,4543000.0,,6420000.0,,,109171000.0,-19946000.0,,-35404000.0,,,,,,,8529597000.0,,207545000.0,,,,0.0,,,7597453000.0,,40323000.0,,,,,,128391000.0,,,-183829000.0,,42173000.0,,,,,,128910000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,47541000.0,-46997000.0,,290746000.0,,2558862000.0,2258136000.0,13207000.0,128050000.0,,,-32096000.0,,58045000.0,3807239000.0,102315000.0,5439000.0,41734000.0,0.0,116382000.0,47541000.0,-46193000.0,,117654000.0,,-3282000.0,,26585000.0,,,4372911000.0,37386000.0,-624000.0,,19938000.0,1512863000.0,106776000.0,-102543000.0,367537000.0,,0.0,,-177339000.0,,,50659000.0,273000.0,47541000.0,-31473000.0,-0.75,,772106000.0,565672000.0,6692814000.0,,4372911000.0,586243000.0,,-96490000.0,13207000.0,-127792000.0,83399000.0,128050000.0,325303000.0,22265000.0,2427516000.0,2427516000.0,772106000.0,123654000.0,535493000.0,-96490000.0,367537000.0,325303000.0,3807239000.0,3653000.0,,3964980000.0,21611000.0,50750000.0,37386000.0,-46145000.0,123654000.0,,-46997000.0,3964980000.0,1512863000.0,8337891000.0,120106000.0,3097016000.0,-89663000.0,-68000.0,,-325210000.0,319845000.0,-3059900000.0,,3355000.0,3632914000.0,47541000.0,128570000.0,319845000.0,849448000.0,-28172000.0,,82223000.0,3632914000.0,202706000.0,47541000.0,7565785000.0,300726000.0,290746000.0,565672000.0,20637000.0,,691693000.0,691693000.0,,,260000.0,,849448000.0,106776000.0,-63641000.0,-70534000.0,-74317000.0,371490000.0,0.0,83399000.0,,74879000.0,-24220000.0,47541000.0,-35130000.0,6708000.0,,-192206000.0,181603000.0,,,8337891000.0,,116000.0,,,6692814000.0,3631000.0,-51684000.0,,7565785000.0,,-34955000.0,-3059900000.0,3097016000.0,,,,128570000.0,102315000.0,-519204000.0,-177339000.0,55345000.0,82496000.0,-66811000.0,,116000.0,,25276000.0,,-86324000.0,-0.75,-88376000.0,-89054000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,,-54733000.0,,,,,,,,,,-32265000.0,,461000.0,,,3676000.0,,,,63164000.0,-10931000.0,,30784000.0,,,,68374000.0,,,4393174000.0,,-50563000.0,,,1425668000.0,,,,-0.42,0.0,,,,,19843000.0,,,-82060000.0,,,765250000.0,618282000.0,6729220000.0,,,487200000.0,,,13281000.0,,534418000.0,,,,,2427596000.0,,,494306000.0,,,278126000.0,3774892000.0,,,,,-7106000.0,37271000.0,-64622000.0,,,-54733000.0,3905617000.0,,,77516000.0,3097016000.0,,400000.0,,-3059000.0,,-3136390000.0,,-27382000.0,3592830000.0,63164000.0,,329187000.0,812878000.0,-37430000.0,,74954000.0,,,63164000.0,,,305238000.0,,,42250000.0,701046000.0,,,-0.42,25000.0,129078000.0,,105378000.0,-17496000.0,,-102052000.0,,191000.0,,,44050000.0,-24207000.0,,,,,,,,,8298791000.0,,193342000.0,,,,,,,7533541000.0,,15623000.0,,,,,,129107000.0,,,-173672000.0,,47541000.0,,,,,,129078000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-30,,-8139000.0,,,,,,,,,,-32305000.0,,25129000.0,,,5173000.0,,,,106744000.0,-20216000.0,,115605000.0,,,,-105965000.0,,,4504345000.0,,-41468000.0,,,1385208000.0,,,,-0.06,0.0,,,,,-64339000.0,,,23488000.0,,,892353000.0,420960000.0,6739908000.0,,,701971000.0,,,0.0,,535136000.0,,,,,2785843000.0,,,601131000.0,,,389782000.0,4083385000.0,,,,,100840000.0,37251000.0,-7102000.0,,,-8139000.0,3881265000.0,,,75893000.0,3097016000.0,,964000.0,,-734680000.0,,-3197163000.0,,-20000.0,3542745000.0,106744000.0,,329265000.0,762406000.0,-40341000.0,,77352000.0,,,106744000.0,,,105230000.0,,,70911000.0,694509000.0,,,-0.06,-37050000.0,129446000.0,,121736000.0,100830000.0,,-47443000.0,,4745000.0,,,-37034000.0,-27305000.0,,,,,,,,,8385610000.0,,162001000.0,,,,,,,7493257000.0,,43580000.0,,,,,,129224000.0,,,-167729000.0,,63164000.0,,,,,,129446000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,,19959000.0,,,,,,,,,,-32308000.0,,-40451000.0,,,4142000.0,,,,152379000.0,40059000.0,,193871000.0,,,,5733000.0,,,4505782000.0,,33462000.0,,,1372822000.0,,,,0.15,0.0,,,,,88890000.0,,,65211000.0,,,1002066000.0,364304000.0,6665937000.0,,,760752000.0,,,26883000.0,,524485000.0,,,,,2816223000.0,,,644972000.0,,,430039000.0,4141478000.0,,,,,115780000.0,28917000.0,22412000.0,,,19959000.0,3876099000.0,,,67859000.0,3086716000.0,,320000.0,,-213000.0,,-3222469000.0,,37712000.0,3443468000.0,152379000.0,,317777000.0,800770000.0,29833000.0,,50569000.0,,,152379000.0,,,5215000.0,,,50678000.0,698703000.0,,,0.15,23387000.0,129493000.0,,122011000.0,-109134000.0,,52245000.0,,0.0,,,114710000.0,-25820000.0,,,,,,,,,8381881000.0,,224236000.0,,,,,,,7379815000.0,,45635000.0,,,,,,129233000.0,,,-164943000.0,,106744000.0,,,,,,129768000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-31,155839000.0,-27865000.0,,134762000.0,,2564550000.0,2280681000.0,0.0,129381000.0,,,-1294000.0,,43975000.0,4031444000.0,103931000.0,5463000.0,4936000.0,,70131000.0,155839000.0,-28391000.0,,130796000.0,,-3917000.0,,19952000.0,,,4437697000.0,29004000.0,-35170000.0,,-11906000.0,1334476000.0,134813000.0,-75255000.0,252979000.0,,,,-216844000.0,,,25737000.0,1550000.0,155839000.0,-32493000.0,-0.55,,863100000.0,406253000.0,6705546000.0,,4436006000.0,614627000.0,,-70778000.0,0.0,-98172000.0,84179000.0,129381000.0,313202000.0,47541000.0,2680677000.0,2680677000.0,861409000.0,107428000.0,540272000.0,-70778000.0,289993000.0,321391000.0,4031444000.0,0.0,,3791617000.0,-41785000.0,74355000.0,29004000.0,-25943000.0,107428000.0,,-27865000.0,3791617000.0,1334476000.0,8227623000.0,68726000.0,3086716000.0,-78483000.0,-134000.0,,280377000.0,327657000.0,-3287367000.0,,29350000.0,3418179000.0,155839000.0,129245000.0,327657000.0,732528000.0,-30545000.0,,106848000.0,3418179000.0,169043000.0,155839000.0,7366214000.0,283869000.0,134762000.0,404562000.0,18454000.0,,697502000.0,697502000.0,,,-9432000.0,,732528000.0,134813000.0,-15466000.0,-10531000.0,-56488000.0,425165000.0,0.0,618239000.0,,47317000.0,-21580000.0,155839000.0,-10531000.0,-6927000.0,,-153738000.0,217184000.0,,,8229314000.0,,0.0,,,6705546000.0,,-93739000.0,,7366214000.0,,3460000.0,-3287367000.0,3086716000.0,,,,129245000.0,103931000.0,-743075000.0,-216844000.0,32556000.0,152379000.0,30890000.0,,165869000.0,,108298000.0,,-98912000.0,-0.55,-19479000.0,-41266000.0,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-31,,-52053000.0,,,,,,,,,,-1295000.0,,-53776000.0,,,1877000.0,,,,191172000.0,3760000.0,,41986000.0,,,,45828000.0,,,4470432000.0,,-30966000.0,,,1281080000.0,,,,-0.4,,,,,,10296000.0,,,-52805000.0,,,918649000.0,481093000.0,6698952000.0,,,535882000.0,,,0.0,,615421000.0,,,,,2669752000.0,,,513924000.0,,,318176000.0,3989339000.0,,,,,21958000.0,29172000.0,-57050000.0,,,-52053000.0,3745607000.0,,,64912000.0,3086716000.0,,31000.0,,-90000.0,,-3349258000.0,,9624000.0,3349694000.0,191172000.0,,341333000.0,704166000.0,-38397000.0,,74763000.0,,,191172000.0,,,144706000.0,,,52266000.0,695852000.0,,,-0.4,331000.0,129593000.0,,135956000.0,2429000.0,,-95447000.0,,0.0,,,29144000.0,-18848000.0,,,,,,,,,8216039000.0,,211286000.0,,,,,,,7297390000.0,,35333000.0,,,,,,129389000.0,,,-212821000.0,,155839000.0,,,,,,129593000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-30,,-18283000.0,,,,,,,,,,-1295000.0,,-17261000.0,,,1724000.0,,,,158301000.0,601000.0,,103069000.0,,,,-65861000.0,,,4437139000.0,,-20647000.0,,,1261501000.0,,,,-0.14,,,,,,-46941000.0,,,11061000.0,,,951235000.0,616467000.0,6697685000.0,,,694136000.0,,,0.0,,604948000.0,,,,,2528387000.0,,,588197000.0,,,390131000.0,3820672000.0,,,,,105939000.0,28506000.0,-16985000.0,,,-18283000.0,3742936000.0,,,93974000.0,3086716000.0,,18000.0,,-15000.0,,-3419174000.0,,7892000.0,3278511000.0,158301000.0,,334606000.0,687337000.0,-17749000.0,,94878000.0,,,158301000.0,,,285152000.0,,,53687000.0,694972000.0,,,-0.14,2000.0,129676000.0,,140135000.0,-1267000.0,,-34734000.0,,0.0,,,-32205000.0,-14736000.0,,,,,,,,,8180075000.0,,159481000.0,,,,,,,7228840000.0,,-32871000.0,,,,,,129393000.0,,,-208782000.0,,191172000.0,,,,,,129676000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
