date,quarterlyFreeCashFlow,annualNetOtherInvestingChanges,quarterlyGoodwill,quarterlyCostOfRevenue,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentAssets,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,trailingNetIncome,annualGoodwill,quarterlyTotalAssets,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,annualRetainedEarnings,annualNetIncome,trailingPretaxIncome,annualGainsLossesNotAffectingRetainedEarnings,quarterlyLongTermDebt,annualPurchaseOfInvestment,trailingOperatingIncome,annualCostOfRevenue,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualOperatingIncome,annualLongTermDebt,quarterlyNetIncomeContinuousOperations,annualPretaxIncome,quarterlyBasicEPS,annualCashDividendsPaid,annualEndCashPosition,annualCurrentDebt,quarterlyNetIncomeCommonStockholders,annualFreeCashFlow,quarterlyDepreciationAndAmortization,annualNonCurrentDeferredRevenue,trailingTaxProvision,quarterlyPurchaseOfInvestment,quarterlyOtherNonCurrentLiabilities,annualAccountsPayable,annualOtherNonCashItems,quarterlyCurrentDebt,quarterlyInterestExpense,annualCashAndCashEquivalents,annualDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,annualStockholdersEquity,quarterlyEndCashPosition,annualInvestmentsAndAdvances,quarterlyInvestingCashFlow,quarterlyGrossProfit,annualTaxProvision,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyNetIncome,quarterlyInvestmentsAndAdvances,annualCurrentAccruedExpenses,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyOtherNonCurrentAssets,quarterlyCurrentDeferredRevenue,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyDilutedAverageShares,annualCurrentAssets,annualChangeInAccountPayable,annualAccountsReceivable,quarterlyOperatingExpense,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualBasicEPS,annualCommonStockIssuance,annualSaleOfInvestment,annualRepurchaseOfCapitalStock,annualOtherIntangibleAssets,annualCurrentLiabilities,annualNetPPE,annualEbitda,annualOtherNonCurrentAssets,annualOperatingCashFlow,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,annualOtherNonCurrentLiabilities,annualOtherCurrentLiabilities,quarterlyChangesInAccountReceivables,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherInvestingChanges,quarterlyDilutedEPS,annualChangeInCashSupplementalAsReported,trailingGrossProfit,annualRepaymentOfDebt,quarterlyCashAndCashEquivalents,trailingOtherIncomeExpense,quarterlySaleOfInvestment,annualBeginningCashPosition,trailingInterestExpense,quarterlyOtherIntangibleAssets,quarterlyRepaymentOfDebt,annualDilutedAverageShares,annualSellingGeneralAndAdministration,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyOtherCurrentAssets,annualDilutedEPS,annualTotalNonCurrentAssets,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualOtherIncomeExpense,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCommonStockIssuance,quarterlyCapitalExpenditure,quarterlyOperatingIncome,annualPurchaseOfBusiness,quarterlyTotalRevenue,trailingNetIncomeContinuousOperations,annualNetOtherFinancingCharges,quarterlyNonCurrentDeferredRevenue,annualStockBasedCompensation,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,quarterlyBasicAverageShares,annualCashFlowFromContinuingFinancingActivities,annualInvestingCashFlow,annualBasicAverageShares,trailingSellingGeneralAndAdministration,quarterlyAccumulatedDepreciation,annualCapitalExpenditure,annualCurrentDeferredRevenue,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualNetIncomeContinuousOperations,quarterlyOtherNonCashItems,annualTotalRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOperatingCashFlow,annualDeferredIncomeTax,annualCapitalStock,annualInterestExpense,annualChangesInAccountReceivables,quarterlyCurrentLiabilities,quarterlyGrossPPE,trailingCostOfRevenue,quarterlyCurrentAssets,annualInventory,annualAccumulatedDepreciation,quarterlyDeferredIncomeTax,quarterlyPretaxIncome,quarterlyNetPPE,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyStockBasedCompensation,trailingOperatingExpense,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherShortTermInvestments,trailingInvestingCashFlow,trailingChangeInAccountPayable,trailingOtherNonCashItems,trailingCashDividendsPaid,quarterlyIncomeTaxPayable,trailingChangeInWorkingCapital,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualChangeInInventory,trailingOperatingCashFlow,trailingPurchaseOfBusiness,trailingNetOtherFinancingCharges,annualIncomeTaxPayable,trailingDeferredIncomeTax,trailingResearchAndDevelopment,quarterlyChangeInAccountPayable,trailingSaleOfInvestment,trailingCashFlowFromContinuingFinancingActivities,trailingDilutedEPS,trailingFreeCashFlow,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyPurchaseOfBusiness,trailingEndCashPosition,trailingChangeInCashSupplementalAsReported,trailingCapitalExpenditure,trailingStockBasedCompensation,trailingRepurchaseOfCapitalStock,trailingDepreciationAndAmortization,trailingChangeInInventory,trailingBeginningCashPosition,quarterlyChangeInInventory,trailingBasicEPS
1970-01-01 00:00:01.167523200,-104100000.0,19700000.0,,-599400000.0,1954900000.0,2504800000.0,605100000.0,,,,4077100000.0,4077100000.0,3191600000.0,206900000.0,-52600000.0,,-191400000.0,1031700000.0,-806500000.0,,1113900000.0,336100000.0,,739800000.0,705900000.0,1031700000.0,-11600000.0,-87800000.0,,,230700000.0,119100000.0,-11600000.0,-232300000.0,43400000.0,333000000.0,,-214900000.0,475600000.0,90000000.0,361400000.0,119100000.0,-4300000.0,230700000.0,157500000.0,-171100000.0,885500000.0,230700000.0,,6000000.0,1389700000.0,35200000.0,,179500000.0,-11600000.0,,605100000.0,3191600000.0,114600000.0,145800000.0,,1954900000.0,,1572300000.0,,,-1165700000.0,,783200000.0,-0.3475,,935900000.0,,,1236700000.0,2359000000.0,123000000.0,145800000.0,449800000.0,,885500000.0,-52600000.0,475600000.0,422500000.0,11600000.0,1013900000.0,-200000.0,,157100000.0,,,230700000.0,,386700000.0,73600000.0,,,,151756000.0,1143100000.0,90000000.0,-191400000.0,336100000.0,-0.3475,2504800000.0,152300000.0,42500000.0,-26300000.0,3265100000.0,1013900000.0,,-165000000.0,2555400000.0,,790300000.0,,-168100000.0,333000000.0,8200000.0,10100000.0,114600000.0,,240300000.0,-533000000.0,151756000.0,,-906100000.0,-682100000.0,,1514600000.0,11500000.0,-52600000.0,89800000.0,3334400000.0,78400000.0,422500000.0,60900000.0,-34000000.0,42500000.0,53300000.0,-10000000.0,1236700000.0,3265100000.0,,1572300000.0,,-906100000.0,-3600000.0,-16600000.0,2359000000.0,,1858400000.0,206900000.0,65400000.0,,,2220500000.0,13400000.0,783200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.175299200,-189900000.0,,,489200000.0,2076500000.0,2749000000.0,625600000.0,,,,4343100000.0,,,,,,,1171300000.0,,,,,,136600000.0,,,-10300000.0,,-0.065,,,,-10300000.0,,41900000.0,,,-474700000.0,478000000.0,,,227600000.0,21000000.0,,,500000.0,,161000000.0,,-276500000.0,270200000.0,,47800000.0,3900000.0,-10300000.0,,,3456800000.0,91600000.0,178500000.0,,,161460000.0,,,,872500000.0,,,,,,,,,,,,,,886300000.0,,,,-24100000.0,,-400000.0,-0.065,,,,161000000.0,,450700000.0,,,,-24900000.0,,,75800000.0,-187900000.0,167600000.0,,,230700000.0,42600000.0,,,970100000.0,3700000.0,-254000000.0,-602300000.0,,759400000.0,,,335600000.0,,-46800000.0,,161460000.0,,,,,-932500000.0,,,,142700000.0,,97400000.0,,-69700000.0,451300000.0,64100000.0,,,,,1380300000.0,3503000000.0,,1594100000.0,,,-4800000.0,-17800000.0,2570500000.0,,-560400000.0,196600000.0,-7500000.0,,,,,809100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.183161600,-16100000.0,,,598900000.0,2135200000.0,2849800000.0,609900000.0,,,,4479400000.0,,,,,,,1177000000.0,,,,,,182100000.0,,,46100000.0,,0.285,,,,46100000.0,,43800000.0,,,-205200000.0,584900000.0,,,212200000.0,22500000.0,,,0.0,,158200000.0,,-201500000.0,305500000.0,,55100000.0,2300000.0,46100000.0,,,3543700000.0,122800000.0,156000000.0,,,163128000.0,,,,924200000.0,,,,,,,,,,,,,,935700000.0,,,,-30800000.0,,-8600000.0,0.2825,,,,158200000.0,,179300000.0,,,,-37700000.0,,,93300000.0,-188400000.0,159500000.0,,,161000000.0,42700000.0,,,987700000.0,600000.0,-219200000.0,-618700000.0,,904400000.0,,,373300000.0,,51200000.0,,161800000.0,,,,,-947600000.0,,,,-4400000.0,,21100000.0,,-2800000.0,370300000.0,203100000.0,,,,,1408500000.0,3641400000.0,,1629600000.0,,,29000000.0,75000000.0,2693800000.0,,-574900000.0,242700000.0,28900000.0,,,,,829500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.191110400,-79900000.0,,,617900000.0,2129900000.0,2988600000.0,597700000.0,,,,4456900000.0,,,,,,,1151800000.0,,,,,,186400000.0,,,85800000.0,,0.53,,,,85800000.0,,46600000.0,,,-183300000.0,461200000.0,,,207100000.0,22800000.0,,,100000.0,,80300000.0,,-144800000.0,377200000.0,,51800000.0,2900000.0,85800000.0,,,3429500000.0,125600000.0,154900000.0,,,162860000.0,,,,951200000.0,,,,,,,,,,,,,,1027400000.0,,,,32300000.0,,7300000.0,0.5275,,,,80300000.0,,211400000.0,,,,-35300000.0,,,88800000.0,-181600000.0,170500000.0,,,158200000.0,42700000.0,,,888000000.0,900000.0,-186100000.0,-574000000.0,,995100000.0,,,391300000.0,,10500000.0,,161932000.0,,,,,-985100000.0,,,,-39300000.0,,-79400000.0,,-77900000.0,406000000.0,106200000.0,,,,,1299600000.0,3818800000.0,,1468300000.0,,,51700000.0,141100000.0,2833700000.0,,-527400000.0,328500000.0,55300000.0,,,,,807700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.199059200,-66500000.0,-2600000.0,,-872500000.0,2078900000.0,3100600000.0,634200000.0,,,,4490900000.0,4490900000.0,3466900000.0,331900000.0,125000000.0,,-133300000.0,1124600000.0,-1149300000.0,,888400000.0,212600000.0,,595100000.0,1020800000.0,1124600000.0,3400000.0,201600000.0,,,204300000.0,540400000.0,3400000.0,-352400000.0,45100000.0,413600000.0,,-286100000.0,408100000.0,101500000.0,173000000.0,540400000.0,49500000.0,204300000.0,177400000.0,51300000.0,1024000000.0,204300000.0,0.0,21000000.0,1719600000.0,76600000.0,46600000.0,42400000.0,3400000.0,0.0,634200000.0,3466900000.0,132600000.0,126500000.0,,2078900000.0,,1390300000.0,,,-1151100000.0,,618500000.0,0.78,6100000.0,1321100000.0,-62800000.0,,1388000000.0,2962300000.0,494800000.0,126500000.0,482000000.0,,1024000000.0,125000000.0,408100000.0,111900000.0,,822800000.0,-900000.0,,-26400000.0,,-132200000.0,204300000.0,,479700000.0,230700000.0,,,-34300000.0,161696000.0,1139200000.0,101500000.0,-133300000.0,212600000.0,0.7725,3100600000.0,80300000.0,42800000.0,51500000.0,3985700000.0,822800000.0,900000.0,-175100000.0,2870700000.0,,847100000.0,,0.0,413600000.0,,-3700000.0,132600000.0,,93400000.0,-601800000.0,160500000.0,,-1023400000.0,-834400000.0,,1596800000.0,-5600000.0,125000000.0,133900000.0,3506000000.0,124000000.0,111900000.0,108600000.0,,42800000.0,115800000.0,,1388000000.0,3985700000.0,,1390300000.0,46600000.0,-1023400000.0,,3300000.0,2962300000.0,-57800000.0,2212400000.0,331900000.0,-100000.0,,,2617600000.0,11200000.0,618500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.206921600,-109700000.0,,,303000000.0,2337600000.0,3235300000.0,649800000.0,,,,4777100000.0,,,,,,,1380000000.0,,,,,,280500000.0,,,-35900000.0,,-0.2425,,,,-35900000.0,,49300000.0,,,-259200000.0,395400000.0,,,155000000.0,16900000.0,,,0.0,,211900000.0,,-221600000.0,536500000.0,,47000000.0,200000.0,-35900000.0,0.0,,3820000000.0,132900000.0,85800000.0,,,148096000.0,,,,387000000.0,,,,,,,,,,,,,,957100000.0,,,,-20800000.0,,6600000.0,-0.2425,,,,211900000.0,,175100000.0,,,,-57100000.0,,,97300000.0,-127800000.0,210800000.0,,,204300000.0,42900000.0,,,921800000.0,900000.0,-144100000.0,149500000.0,,839500000.0,,,429300000.0,,45700000.0,,148096000.0,,,,,-1063500000.0,,,,194800000.0,,-9900000.0,,7600000.0,473600000.0,34400000.0,,,,,1482400000.0,4120100000.0,,1541800000.0,,,-23800000.0,-56100000.0,3056600000.0,-40600000.0,10100000.0,296000000.0,-20200000.0,3200000.0,,,,709900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.214784000,-70300000.0,,,186700000.0,2435500000.0,3361500000.0,659900000.0,,,,5095500000.0,,,,,,,1444900000.0,,,,,,283600000.0,,,63100000.0,,0.4375,,,,63100000.0,,51500000.0,,,-214900000.0,420000000.0,,,794400000.0,25000000.0,,,0.0,,179100000.0,,-267100000.0,744100000.0,,59700000.0,-29100000.0,63100000.0,0.0,,4085300000.0,128100000.0,147800000.0,,,145020000.0,,,,410000000.0,,,,,,,,,,,,,,1010200000.0,,,,-6200000.0,,-5100000.0,0.435,,,,179100000.0,,87500000.0,,,,-66800000.0,,,84200000.0,-132800000.0,344600000.0,,,211900000.0,42900000.0,,,1006000000.0,800000.0,-140000000.0,334100000.0,,930800000.0,,,442500000.0,,79100000.0,,144236000.0,,,,,-1106700000.0,,,,164600000.0,,-144500000.0,,-32800000.0,111300000.0,69700000.0,,,,,1649800000.0,4248500000.0,,1734000000.0,,,,98200000.0,3141800000.0,-8300000.0,174700000.0,359100000.0,35100000.0,2500000.0,,,,826900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.222732800,-89500000.0,,,672600000.0,2600000000.0,3387000000.0,642600000.0,,,,5066000000.0,,,,,,,1613000000.0,,,,,,55300000.0,,,-86500000.0,,-0.6,,,,-86500000.0,,52100000.0,,,-134300000.0,987000000.0,,,715700000.0,25900000.0,,,0.0,,259300000.0,,-118100000.0,392600000.0,,83500000.0,-1500000.0,-86500000.0,0.0,,4140000000.0,151800000.0,169000000.0,,,144276000.0,,,,1084500000.0,,,,,,,,,,,,,,926000000.0,,,,22000000.0,,11900000.0,-0.6,,,,259200000.0,,136100000.0,,,,-95000000.0,,,81100000.0,-135700000.0,169900000.0,,,179100000.0,43100000.0,,,1067400000.0,900000.0,-126400000.0,-691900000.0,,1065200000.0,,,407800000.0,,-165000000.0,,144276000.0,,,,,-1141200000.0,,,,161400000.0,,164900000.0,,80200000.0,101100000.0,36900000.0,,,,,1540000000.0,3218000000.0,,1679000000.0,,,,-133000000.0,3218000000.0,0.0,-55000000.0,268600000.0,-46500000.0,5100000.0,,,,808200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.230681600,21000000.0,17900000.0,,373700000.0,2813100000.0,3326700000.0,659300000.0,,,,4835600000.0,4836000000.0,4174000000.0,193400000.0,-135900000.0,,-328300000.0,1596300000.0,-766000000.0,,1785200000.0,16500000.0,,265700000.0,-1557700000.0,1596000000.0,-75200000.0,-213200000.0,,,283100000.0,617600000.0,-75200000.0,-248500000.0,51700000.0,421300000.0,,-157600000.0,174100000.0,59600000.0,13400000.0,617600000.0,23300000.0,283100000.0,204600000.0,0.0,662000000.0,283100000.0,0.0,25500000.0,453400000.0,-77300000.0,51900000.0,-10100000.0,-75200000.0,0.0,659300000.0,4173700000.0,36700000.0,123100000.0,,2813000000.0,,1509000000.0,,,368900000.0,,794300000.0,-0.935,4000000.0,579600000.0,-48900000.0,,1361000000.0,3168000000.0,93700000.0,159000000.0,164300000.0,,661900000.0,-135900000.0,1217000000.0,24100000.0,,1077400000.0,4500000.0,,78800000.0,,-343200000.0,283100000.0,,180900000.0,204300000.0,,,-124300000.0,145372000.0,239700000.0,59600000.0,-328300000.0,16500000.0,-0.935,3327000000.0,259300000.0,43200000.0,-17200000.0,4349400000.0,1077400000.0,1400000.0,-2300000.0,84500000.0,,827100000.0,,0.0,421300000.0,13400000.0,38300000.0,36700000.0,,495800000.0,-581300000.0,145372000.0,,-1181700000.0,-412800000.0,,3435100000.0,-25000000.0,-135900000.0,2600000.0,3662600000.0,23800000.0,24100000.0,23300000.0,,43200000.0,102300000.0,,1360600000.0,4349400000.0,,1508900000.0,51900000.0,-1181700000.0,,-120000000.0,3167700000.0,0.0,-45000000.0,193400000.0,-44800000.0,2600000.0,,1877400000.0,-1900000.0,794300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.238457600,-210900000.0,,,180000000.0,2836100000.0,3313100000.0,652100000.0,,,,4779000000.0,,,,,,,1619300000.0,,,,,,280300000.0,,,-19200000.0,,-0.1325,,,,-19200000.0,,52800000.0,,,-160500000.0,165500000.0,,,564000000.0,24000000.0,,,230000000.0,,237100000.0,,-235800000.0,562400000.0,,43400000.0,-2000000.0,-19200000.0,0.0,,4121700000.0,37200000.0,158400000.0,,,145304000.0,,,,389900000.0,,,,,,,,,,,,,,657300000.0,,,,,,-1000000.0,-0.1325,,,,237100000.0,,151900000.0,,,,-121500000.0,,,63800000.0,-320900000.0,13400000.0,,,283100000.0,43300000.0,,,1043000000.0,2000000.0,-226200000.0,172500000.0,,742400000.0,,,424700000.0,,-28500000.0,,145304000.0,,,,,-1226000000.0,,,,174500000.0,,5400000.0,,-46000000.0,5700000.0,15300000.0,,,,,1285600000.0,4353200000.0,,1465900000.0,,,,-29600000.0,3127200000.0,0.0,47200000.0,174200000.0,-10400000.0,5400000.0,,,,805900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.246320000,28400000.0,,,143700000.0,2913000000.0,3347000000.0,695000000.0,,,,4941000000.0,,,,,,,1670000000.0,,,,,,342300000.0,,,29100000.0,,0.2,,,,29100000.0,,53900000.0,,,-354500000.0,1243000000.0,,,588800000.0,25100000.0,,,0.0,,163300000.0,,-226800000.0,700200000.0,,43600000.0,-3500000.0,29100000.0,0.0,,4253000000.0,46100000.0,193000000.0,,,146364000.0,,,,446500000.0,,,,,,,,,,,,,,688000000.0,,,,,,900000.0,0.1975,,,,163300000.0,,209100000.0,,,,-45300000.0,,,52500000.0,-309900000.0,39400000.0,,,237100000.0,43300000.0,,,1121800000.0,800000.0,-82300000.0,253700000.0,,843900000.0,,,454300000.0,,48800000.0,,145416000.0,,,,,-1246800000.0,,,,42300000.0,,2200000.0,,-73800000.0,4100000.0,110700000.0,,,,,1340000000.0,4401000000.0,,1594000000.0,,,,47700000.0,3154000000.0,-11800000.0,126700000.0,203300000.0,18600000.0,2200000.0,,,,958500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.254268800,140800000.0,,,202500000.0,2950000000.0,3320000000.0,680100000.0,,,,5006000000.0,,,,,,,1658000000.0,,,,,,307200000.0,,,87600000.0,,0.62,,,,87600000.0,,55600000.0,,,-252800000.0,1292000000.0,,,545600000.0,25900000.0,,,0.0,,170000000.0,,-130700000.0,764900000.0,,47400000.0,-800000.0,87600000.0,0.0,,4232000000.0,93300000.0,184000000.0,,,142724000.0,,,,413900000.0,,,,,,,,,,,,,,774000000.0,,,,28200000.0,,100000.0,0.615,,,,1230000000.0,,160800000.0,,,,-60000000.0,,,55100000.0,-303000000.0,456000000.0,,,163300000.0,43500000.0,,,1230000000.0,800000.0,-38800000.0,351000000.0,,967400000.0,,,454000000.0,,-24100000.0,,141100000.0,,,,,-1286800000.0,,,,-42200000.0,,-2000000.0,,6700000.0,1700000.0,179600000.0,,,,,1282000000.0,4423100000.0,,1686000000.0,,,61100000.0,142800000.0,3136000000.0,-12000000.0,224300000.0,290900000.0,55200000.0,2600000.0,,,,1059600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.262217600,-91400000.0,-8100000.0,,173600000.0,2854600000.0,3350700000.0,672700000.0,,,,4985000000.0,4985000000.0,4113000000.0,315000000.0,121600000.0,,-240000000.0,1699200000.0,-942600000.0,,713800000.0,442000000.0,,307100000.0,1021200000.0,1699000000.0,24100000.0,202900000.0,,,164200000.0,156000000.0,24100000.0,-133100000.0,56900000.0,438100000.0,,-174800000.0,145200000.0,63300000.0,-72100000.0,156000000.0,21100000.0,1192000000.0,219200000.0,0.0,872000000.0,164200000.0,0.0,-64100000.0,672500000.0,81300000.0,45800000.0,2100000.0,24100000.0,0.0,672700000.0,4112900000.0,151100000.0,132000000.0,,2855000000.0,,1634000000.0,,,428500000.0,,1027900000.0,0.8475,13000000.0,725000000.0,-23800000.0,,1258000000.0,3168000000.0,515000000.0,183000000.0,305300000.0,,872100000.0,121600000.0,1156000000.0,366300000.0,,1192000000.0,-8100000.0,,-118900000.0,,-261000000.0,164200000.0,,203200000.0,283100000.0,,,-34200000.0,144616000.0,1231700000.0,63300000.0,-240000000.0,65100000.0,0.84,3351000000.0,170000000.0,35800000.0,-4200000.0,4506900000.0,1192100000.0,9400000.0,-91100000.0,244000000.0,,846100000.0,,230000000.0,438100000.0,11900000.0,-64400000.0,151100000.0,,233200000.0,-657400000.0,143260000.0,,-1339000000.0,-438400000.0,,1664800000.0,58600000.0,121600000.0,-38700000.0,3399800000.0,-5800000.0,366300000.0,-300000.0,84100000.0,35800000.0,92900000.0,,1258300000.0,4506900000.0,,1634300000.0,45800000.0,-1339000000.0,20100000.0,42000000.0,3167900000.0,0.0,120000000.0,315000000.0,17900000.0,1700000.0,,2686000000.0,-68200000.0,1027900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.269993600,28600000.0,,,223300000.0,2791000000.0,3352000000.0,659100000.0,,,,5016000000.0,,,,,,,1657000000.0,,,,,,290800000.0,,,5300000.0,,0.0375,,,,5300000.0,,56200000.0,,,-284000000.0,1134000000.0,,,158200000.0,23900000.0,,,-13900000.0,,117700000.0,,-47900000.0,606600000.0,,49100000.0,600000.0,5300000.0,0.0,,4131000000.0,170100000.0,216000000.0,,,145572000.0,,,,394800000.0,,,,,,,,,,,,,,885000000.0,,,,,,1000000.0,0.0375,,,,1171000000.0,,261000000.0,,,,-39800000.0,,,53300000.0,-237000000.0,493000000.0,,,164200000.0,36200000.0,,,1171000000.0,11100000.0,-25900000.0,211800000.0,,829900000.0,,,419100000.0,,-12000000.0,,142668000.0,,,,,-1387000000.0,,,,-53100000.0,,5000000.0,,-46500000.0,468900000.0,54500000.0,,,,,1340000000.0,4523000000.0,,1664000000.0,,,,10200000.0,3136000000.0,-10500000.0,90300000.0,320300000.0,4900000.0,5000000.0,,,,1053500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.277856000,193200000.0,,,274300000.0,2726000000.0,3368000000.0,699400000.0,,,,5107000000.0,,,,,,,1570000000.0,,,,,,299400000.0,,,58600000.0,,0.41,,,,58600000.0,,58000000.0,,,-294100000.0,1156000000.0,,,154300000.0,26300000.0,,,300000.0,,108100000.0,,-192000000.0,702100000.0,,48500000.0,1200000.0,58600000.0,0.0,,4167000000.0,207800000.0,204000000.0,,,146788000.0,,,,405600000.0,,,,,,,,,,,,,,940000000.0,,,,,,2800000.0,0.4,,,,1273000000.0,,185200000.0,,,,-91100000.0,,,58000000.0,-239700000.0,466000000.0,,,117700000.0,36500000.0,,,1273000000.0,9900000.0,-85900000.0,296500000.0,,976400000.0,,,407100000.0,,155400000.0,,142792000.0,,,,,-1422900000.0,,,,-96700000.0,,3700000.0,,-9600000.0,529000000.0,279100000.0,,,,,1441000000.0,4586800000.0,,1739000000.0,,,,94000000.0,3164000000.0,-15800000.0,178300000.0,378900000.0,35400000.0,3700000.0,,,,1164600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.285804800,130700000.0,,,238800000.0,2574000000.0,3352000000.0,725400000.0,,,,5120000000.0,,,,,,,1390000000.0,,,,,,307500000.0,,,122400000.0,,0.8525,,,,122400000.0,,57800000.0,,,-218600000.0,1184000000.0,,,233800000.0,29500000.0,,,4600000.0,,129200000.0,,-59100000.0,828700000.0,,41600000.0,2300000.0,122400000.0,0.0,,4046000000.0,251700000.0,205000000.0,,,147320000.0,,,,424900000.0,,,,,,,,,,,,,,1074000000.0,,,,,,-3500000.0,0.83,,,,1318000000.0,,200400000.0,,,,-100400000.0,,,50800000.0,-237900000.0,450000000.0,,,108100000.0,36800000.0,,,1318000000.0,8100000.0,-42100000.0,403800000.0,,1067500000.0,,,396800000.0,,-19100000.0,,143592000.0,,,,,-1456100000.0,,,,-92600000.0,,1900000.0,,21100000.0,462000000.0,172800000.0,,,,,1472000000.0,4603100000.0,,1768000000.0,,,,198200000.0,3147000000.0,-4900000.0,285500000.0,501300000.0,75800000.0,1900000.0,,,,1188500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.293753600,18200000.0,-28400000.0,,233200000.0,2486500000.0,3354600000.0,720900000.0,,,,5016600000.0,5017000000.0,3912000000.0,566100000.0,251100000.0,,-267200000.0,1313000000.0,-1022000000.0,,966200000.0,454000000.0,,309000000.0,1215000000.0,1313000000.0,64800000.0,405900000.0,,,89500000.0,221200000.0,64800000.0,370700000.0,58500000.0,403500000.0,,-225300000.0,123000000.0,60200000.0,-14300000.0,221200000.0,26900000.0,1208000000.0,230500000.0,5400000.0,1105000000.0,89500000.0,0.0,3800000.0,725300000.0,154800000.0,45100000.0,2900000.0,64800000.0,0.0,720900000.0,3911200000.0,279900000.0,167600000.0,,2487000000.0,,1662000000.0,,,422400000.0,,1118700000.0,1.7525,36500000.0,931000000.0,-45100000.0,,1425000000.0,3117000000.0,744700000.0,238000000.0,553700000.0,,1105400000.0,251100000.0,1174000000.0,422400000.0,,1208000000.0,-28700000.0,,-74700000.0,,-321000000.0,89500000.0,,284400000.0,164200000.0,,,-89700000.0,147144000.0,1219900000.0,60200000.0,-267200000.0,61400000.0,1.7075,3355000000.0,129200000.0,37000000.0,7000000.0,4626600000.0,1208200000.0,7400000.0,-29100000.0,302900000.0,,958500000.0,,-3600000.0,403500000.0,13700000.0,-210100000.0,279900000.0,,-333200000.0,-295200000.0,143288000.0,,-1509500000.0,-183000000.0,,1651100000.0,-90800000.0,251100000.0,-27500000.0,3832300000.0,-39700000.0,422400000.0,47300000.0,145300000.0,37000000.0,108300000.0,,1424700000.0,4626600000.0,,1662000000.0,45100000.0,-1509500000.0,,103500000.0,3117100000.0,-13900000.0,188900000.0,566100000.0,38700000.0,3100000.0,,2866100000.0,-85800000.0,1118700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
