,trailingCashDividendsPaid,annualPretaxIncome,annualNetIncome,annualCashDividendsPaid,annualNonCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,quarterlyTotalAssets,quarterlyChangeInCashSupplementalAsReported,annualPurchaseOfInvestment,annualAccountsReceivable,annualLongTermDebt,quarterlyLongTermDebt,trailingPurchaseOfInvestment,quarterlyOtherCurrentLiabilities,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,trailingInvestingCashFlow,quarterlyTotalNonCurrentAssets,annualGoodwill,annualSaleOfInvestment,annualIncomeTaxPayable,quarterlyAccountsReceivable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingChangeInWorkingCapital,annualStockholdersEquity,annualOtherNonCashItems,quarterlyBasicEPS,quarterlyInvestmentsAndAdvances,quarterlyGoodwill,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,annualOperatingIncome,quarterlyNetIncome,annualRetainedEarnings,trailingSaleOfInvestment,annualTotalAssets,quarterlySellingGeneralAndAdministration,trailingCommonStockIssuance,annualDepreciationAndAmortization,trailingStockBasedCompensation,annualCashFlowFromContinuingFinancingActivities,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingCashFlow,annualDilutedEPS,trailingTotalRevenue,quarterlyOtherIncomeExpense,quarterlyInventory,quarterlyCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyCurrentDeferredRevenue,quarterlyPurchaseOfInvestment,quarterlyCashDividendsPaid,quarterlyOperatingExpense,trailingOtherIncomeExpense,annualNetPPE,annualOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingOperatingIncome,annualAccountsPayable,annualChangeInAccountPayable,annualCurrentLiabilities,quarterlyCurrentDebt,annualOtherShortTermInvestments,trailingCashFlowFromContinuingFinancingActivities,quarterlyEndCashPosition,quarterlyOtherIntangibleAssets,quarterlyInterestExpense,annualOtherIntangibleAssets,quarterlyInvestingCashFlow,annualCommonStockIssuance,quarterlyDepreciationAndAmortization,trailingEndCashPosition,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,annualRepurchaseOfCapitalStock,quarterlyDilutedAverageShares,annualOtherNonCurrentLiabilities,annualOtherNonCurrentAssets,annualEbitda,annualGainsLossesNotAffectingRetainedEarnings,quarterlyFreeCashFlow,annualBasicEPS,annualNetOtherInvestingChanges,annualCashAndCashEquivalents,annualCashCashEquivalentsAndMarketableSecurities,trailingPretaxIncome,trailingInterestExpense,quarterlyOtherCurrentAssets,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualInterestExpense,annualChangesInAccountReceivables,trailingBeginningCashPosition,annualBeginningCashPosition,trailingCapitalExpenditure,annualCurrentAssets,trailingChangeInCashSupplementalAsReported,annualGrossPPE,quarterlySaleOfInvestment,annualDeferredIncomeTax,annualNetIncomeCommonStockholders,quarterlyDilutedEPS,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,quarterlyRepurchaseOfCapitalStock,quarterlyChangesInAccountReceivables,trailingRepaymentOfDebt,quarterlyCapitalStock,quarterlyAccountsPayable,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,annualRepaymentOfDebt,quarterlyGrossProfit,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingGrossProfit,annualDilutedAverageShares,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,annualCurrentAccruedExpenses,trailingNetIncomeCommonStockholders,trailingDeferredIncomeTax,annualChangeInCashSupplementalAsReported,annualCapitalExpenditure,quarterlyStockholdersEquity,annualTaxProvision,quarterlyNetOtherInvestingChanges,annualCurrentDebt,quarterlyRepaymentOfDebt,annualInventory,quarterlyAccumulatedDepreciation,trailingCostOfRevenue,trailingResearchAndDevelopment,quarterlyNetPPE,annualCapitalStock,quarterlyTaxProvision,annualCurrentDeferredRevenue,annualCostOfRevenue,annualOtherCurrentAssets,quarterlyBasicAverageShares,annualTotalRevenue,trailingChangeInInventory,quarterlyEbitda,annualResearchAndDevelopment,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,annualGrossProfit,quarterlyStockBasedCompensation,annualFreeCashFlow,trailingTaxProvision,annualStockBasedCompensation,trailingDepreciationAndAmortization,annualBasicAverageShares,annualNetOtherFinancingCharges,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,annualNonCurrentDeferredTaxesLiabilities,quarterlyDeferredIncomeTax,quarterlyCashFlowFromContinuingFinancingActivities,trailingPurchaseOfBusiness,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,quarterlyRetainedEarnings,annualChangeInWorkingCapital,annualOperatingExpense,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingSellingGeneralAndAdministration,trailingOperatingExpense,trailingNetIncomeContinuousOperations,quarterlyResearchAndDevelopment,quarterlyIncomeTaxPayable,quarterlyOperatingCashFlow,quarterlyPretaxIncome,quarterlyCapitalExpenditure,trailingNetIncome,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,quarterlyGrossPPE,quarterlyCurrentLiabilities,annualChangeInInventory,quarterlyOperatingIncome,quarterlyTotalRevenue,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,trailingBasicAverageShares,trailingOtherNonCashItems,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingDilutedAverageShares
1214784000,,23814000000.0,17681000000.0,-4015000000.0,1900000000.0,909000000.0,72793000000.0,-1481000000.0,-20954000000.0,13589000000.0,,,,3659000000.0,2934000000.0,2866000000.0,,29551000000.0,12108000000.0,27729000000.0,3248000000.0,13589000000.0,6621000000.0,,36286000000.0,2588000000.0,,6588000000.0,12108000000.0,4297000000.0,-4587000000.0,22492000000.0,4297000000.0,-27703000000.0,,72793000000.0,4880000000.0,,2056000000.0,,-12934000000.0,10339000000.0,4297000000.0,23662000000.0,,1.87,,67000000.0,985000000.0,10339000000.0,,,13397000000.0,-5159000000.0,-1020000000.0,7287000000.0,,6242000000.0,21612000000.0,6621000000.0,,4034000000.0,,29886000000.0,,13323000000.0,,10339000000.0,1973000000.0,,1973000000.0,-503000000.0,3494000000.0,608000000.0,,36507000000.0,1691000000.0,9000000.0,6588000000.0,-12533000000.0,,909000000.0,1691000000.0,24548000000.0,1140000000.0,2867000000.0,1.9,-127000000.0,10339000000.0,23662000000.0,,,2989000000.0,,,,-1569000000.0,,6111000000.0,,43242000000.0,,12544000000.0,7822000000.0,935000000.0,17681000000.0,,18166000000.0,-6302000000.0,-4306000000.0,,,62849000000.0,4034000000.0,,,,12971000000.0,1140000000.0,434000000.0,11820000000.0,,9470000000.0,3659000000.0,,2934000000.0,,,4228000000.0,-3182000000.0,36286000000.0,6133000000.0,138000000.0,,,985000000.0,-6302000000.0,,,6242000000.0,62849000000.0,1671000000.0,13397000000.0,11598000000.0,2989000000.0,,60420000000.0,,6292000000.0,8164000000.0,29551000000.0,1633000000.0,48822000000.0,,18430000000.0,,1479000000.0,,9328000000.0,120000000.0,1900000000.0,-3892000000.0,,152000000.0,-5072000000.0,,-8053000000.0,17681000000.0,-27703000000.0,-2435000000.0,26330000000.0,245000000.0,13323000000.0,,,,2407000000.0,3248000000.0,4085000000.0,5968000000.0,-1218000000.0,,,43242000000.0,12544000000.0,29886000000.0,,5684000000.0,15837000000.0,36507000000.0,,,,,,,
1222732800,,,,,,,65117000000.0,-1335000000.0,,,,,,5104000000.0,2138000000.0,2848000000.0,,27915000000.0,,,,9535000000.0,7140000000.0,,,,0.48,,12291000000.0,4373000000.0,,,4373000000.0,,,,3931000000.0,,,,,,4373000000.0,20722000000.0,,,,-215000000.0,1640000000.0,9004000000.0,,,11815000000.0,-4246000000.0,-998000000.0,6214000000.0,,,,,,,,,1975000000.0,,,9004000000.0,1899000000.0,,,595000000.0,,585000000.0,,31523000000.0,6132000000.0,44000000.0,,,9183000000.0,,,,,2592000000.0,,,,,,,3331000000.0,,,,,,,,,,,7539000000.0,,,0.48,,,-6493000000.0,,,61655000000.0,3351000000.0,,,,12213000000.0,877000000.0,,10339000000.0,,,,,,,,,,33594000000.0,,-1543000000.0,,,,-6622000000.0,,,6552000000.0,,1618000000.0,,,,9084000000.0,,,6584000000.0,,,-1459000000.0,,,,,,,,,,-541000000.0,,376000000.0,-5244000000.0,,,,-28938000000.0,,,228000000.0,11718000000.0,,,,2283000000.0,,3370000000.0,5991000000.0,-778000000.0,,,37202000000.0,13174000000.0,24383000000.0,,5999000000.0,15061000000.0,,,,,,,,
1230681600,,,,,,,65786000000.0,-658000000.0,,,,,,4406000000.0,2239000000.0,3907000000.0,,28056000000.0,,,,10953000000.0,7598000000.0,,,,0.47,,12490000000.0,4174000000.0,,,4174000000.0,,,,4493000000.0,,,,,,4174000000.0,20715000000.0,,,,-476000000.0,968000000.0,8346000000.0,,,11532000000.0,-6596000000.0,-1157000000.0,6783000000.0,,,,,,,,,2000000000.0,,,8346000000.0,1815000000.0,,,-2499000000.0,,632000000.0,,31308000000.0,5646000000.0,2000000.0,,,8914000000.0,,,,,4940000000.0,,,,,,,3590000000.0,,,,,,,,,,,5990000000.0,,,0.47,,,-2820000000.0,,,61392000000.0,3533000000.0,,,,12722000000.0,585000000.0,,9004000000.0,,,,,,,,,,34478000000.0,,-601000000.0,,,,-6959000000.0,,,6996000000.0,,1464000000.0,,,,8903000000.0,,,6571000000.0,,,20000000.0,,,,,,,,,,363000000.0,,454000000.0,-3858000000.0,,,,-27499000000.0,,,96000000.0,12369000000.0,,,,2290000000.0,,5782000000.0,5638000000.0,-842000000.0,,,37730000000.0,13955000000.0,23710000000.0,,5939000000.0,16629000000.0,,,,,,,,
1238457600,,,,,,6699000000.0,68853000000.0,-1061000000.0,,,,,,2933000000.0,2644000000.0,2814000000.0,,28129000000.0,,,,9182000000.0,8087000000.0,,,,0.33,4112000000.0,12554000000.0,2977000000.0,,,2977000000.0,,,,3894000000.0,,,,,,2977000000.0,25340000000.0,,,,-552000000.0,657000000.0,7285000000.0,,,10924000000.0,-11763000000.0,-1155000000.0,6396000000.0,,,,,,,,,1999000000.0,,,7285000000.0,1756000000.0,,,-6009000000.0,,,,31910000000.0,1639000000.0,2000000.0,,,8904000000.0,,,,,5412000000.0,,,,,,,3619000000.0,,,,,,,,,,,4242000000.0,,,0.33,,,-18000000.0,,,61896000000.0,3017000000.0,,,,10834000000.0,726000000.0,,8346000000.0,,,,,,,,,,36943000000.0,,2144000000.0,,,,-7236000000.0,,,7112000000.0,,1073000000.0,,,,8891000000.0,,,5102000000.0,,,-1585000000.0,,,,,,,,,1388000000.0,2605000000.0,,-368000000.0,-1060000000.0,,,,-25679000000.0,,,112000000.0,18055000000.0,,,,2212000000.0,773000000.0,6044000000.0,4050000000.0,-632000000.0,,,40724000000.0,14348000000.0,23823000000.0,,4438000000.0,13648000000.0,,,,,,,,
1246320000,,19821000000.0,14569000000.0,-4468000000.0,1281000000.0,754000000.0,77888000000.0,-1209000000.0,-37780000000.0,11192000000.0,3746000000.0,3746000000.0,,3142000000.0,3156000000.0,2586000000.0,,28608000000.0,12503000000.0,25997000000.0,725000000.0,11192000000.0,11296000000.0,,39558000000.0,-1017000000.0,,4933000000.0,12503000000.0,3045000000.0,-15770000000.0,20363000000.0,3045000000.0,-22824000000.0,,77888000000.0,4591000000.0,,2562000000.0,,-7463000000.0,6076000000.0,3045000000.0,31447000000.0,,1.62,,-5000000.0,717000000.0,6076000000.0,,,13003000000.0,-14245000000.0,-1158000000.0,6526000000.0,,7535000000.0,19037000000.0,11296000000.0,,3324000000.0,,27034000000.0,2000000000.0,25371000000.0,,6076000000.0,1759000000.0,,1759000000.0,-7857000000.0,631000000.0,,,38330000000.0,1599000000.0,-15000000.0,4933000000.0,-9353000000.0,,6269000000.0,1599000000.0,22925000000.0,969000000.0,2974000000.0,1.63,-930000000.0,6076000000.0,31447000000.0,,,3711000000.0,,,,2215000000.0,,10339000000.0,,49280000000.0,,15082000000.0,8226000000.0,762000000.0,14569000000.0,,16909000000.0,-7547000000.0,-22000000.0,-1820000000.0,,62382000000.0,3324000000.0,,,-228000000.0,10513000000.0,969000000.0,-542000000.0,7285000000.0,,8996000000.0,3142000000.0,,3156000000.0,,,-4263000000.0,-3119000000.0,39558000000.0,5252000000.0,-930000000.0,2000000000.0,,717000000.0,-7547000000.0,,,7535000000.0,62382000000.0,1097000000.0,13003000000.0,12155000000.0,3711000000.0,,58437000000.0,,4668000000.0,9010000000.0,28608000000.0,2007000000.0,46282000000.0,416000000.0,15918000000.0,,1708000000.0,,8945000000.0,-19000000.0,1281000000.0,-2605000000.0,,300000000.0,2699000000.0,,-868000000.0,14569000000.0,-23793000000.0,-178000000.0,25919000000.0,143000000.0,25371000000.0,,,,2225000000.0,725000000.0,3841000000.0,4142000000.0,-867000000.0,,-41000000.0,49280000000.0,15082000000.0,27034000000.0,,3987000000.0,13099000000.0,38330000000.0,,,,,,,
1254268800,,,,,,6537000000.0,81612000000.0,2747000000.0,,,,3746000000.0,,3052000000.0,2224000000.0,2842000000.0,,29381000000.0,,,,8587000000.0,11639000000.0,,,,0.4,6006000000.0,12582000000.0,3574000000.0,,,3574000000.0,,,,3531000000.0,,,,,,3574000000.0,36728000000.0,,,,283000000.0,1150000000.0,8823000000.0,155000000.0,,13567000000.0,-10490000000.0,-1157000000.0,5596000000.0,,,,,,,,,2250000000.0,,,8823000000.0,1653000000.0,,,-1199000000.0,,,,40400000000.0,1628000000.0,0.0,,,8983000000.0,,,,,5672000000.0,,,,,,,3325000000.0,,,,,,,,,,,9765000000.0,,,0.4,,,-1540000000.0,2748000000.0,,62293000000.0,3287000000.0,,,,10078000000.0,1334000000.0,,6076000000.0,,,,,,,,,,41212000000.0,,0.0,,-823000000.0,,-7853000000.0,,,7512000000.0,,1191000000.0,,,,8914000000.0,,,5128000000.0,,,442000000.0,,443000000.0,,,,,,,1201000000.0,1123000000.0,,-46000000.0,-2190000000.0,,,,-21081000000.0,,,257000000.0,27905000000.0,,,,2065000000.0,847000000.0,6107000000.0,4765000000.0,-435000000.0,,-39000000.0,52231000000.0,15365000000.0,28761000000.0,,4482000000.0,12920000000.0,,,,,,,,
1262217600,,,,,,6808000000.0,82096000000.0,599000000.0,,,,3746000000.0,,2885000000.0,2417000000.0,3628000000.0,,29609000000.0,,,,11196000000.0,12098000000.0,,,,0.75,6976000000.0,12368000000.0,6662000000.0,,,6662000000.0,,,,4802000000.0,,,,,,6662000000.0,36099000000.0,,,,211000000.0,589000000.0,9422000000.0,377000000.0,,11361000000.0,-4287000000.0,-1152000000.0,6881000000.0,,,,,,,,,2249000000.0,,,9422000000.0,1346000000.0,,,-92000000.0,,615000000.0,,37813000000.0,1517000000.0,15000000.0,,,8951000000.0,,,,,4593000000.0,,,,,,,2547000000.0,558000000.0,,,,,,,,,,5257000000.0,,,0.74,,,-3867000000.0,-2789000000.0,,62566000000.0,3171000000.0,,3000000.0,,15394000000.0,1322000000.0,,8823000000.0,,,,,,,,,,44283000000.0,,-623000000.0,,-1048000000.0,,-8170000000.0,,,7402000000.0,,2221000000.0,,,,8856000000.0,,,9128000000.0,,,-2200000000.0,,485000000.0,,,,,,,1167000000.0,-940000000.0,,550000000.0,-4277000000.0,,,,-19605000000.0,,,729000000.0,26677000000.0,,,,2079000000.0,721000000.0,4969000000.0,8883000000.0,-376000000.0,,-63000000.0,52487000000.0,15572000000.0,25715000000.0,,8513000000.0,19022000000.0,,,,,,,,
1269993600,,,,,,7113000000.0,84910000000.0,-1267000000.0,,,,3746000000.0,,3145000000.0,2885000000.0,2755000000.0,,30392000000.0,,,,9137000000.0,12776000000.0,,,,0.46,7797000000.0,12463000000.0,4006000000.0,,,4006000000.0,,,,4355000000.0,,,,,,4006000000.0,39666000000.0,,,,2000000.0,501000000.0,8155000000.0,828000000.0,,11171000000.0,-11217000000.0,-1139000000.0,6575000000.0,,,,,,,,,2249000000.0,,,8155000000.0,1282000000.0,,,-5904000000.0,,,,39200000000.0,1478000000.0,0.0,,,8876000000.0,,,,,6985000000.0,,,,,,,2992000000.0,,,,,,,,,,,5864000000.0,,,0.45,,,-2023000000.0,1947000000.0,,62517000000.0,3279000000.0,,,,11748000000.0,,,9422000000.0,,,,,,,,,,45710000000.0,,0.0,,-851000000.0,,-8393000000.0,,,7372000000.0,,1335000000.0,,,,8767000000.0,,,5867000000.0,,,-308000000.0,,481000000.0,,,,,,,1089000000.0,2843000000.0,,-241000000.0,-2726000000.0,,,,-16807000000.0,,,436000000.0,31511000000.0,,,,2220000000.0,901000000.0,7393000000.0,5341000000.0,-408000000.0,,-143000000.0,54518000000.0,15765000000.0,26424000000.0,,5173000000.0,14503000000.0,,,,,,,,
1277856000,,25013000000.0,18760000000.0,-4578000000.0,1178000000.0,7445000000.0,86113000000.0,-2650000000.0,-31670000000.0,13014000000.0,4939000000.0,4939000000.0,,2931000000.0,3283000000.0,3170000000.0,,30437000000.0,12394000000.0,22578000000.0,1074000000.0,13014000000.0,13791000000.0,,46175000000.0,561000000.0,,7754000000.0,12394000000.0,4518000000.0,-11314000000.0,24098000000.0,4518000000.0,-16681000000.0,,86113000000.0,4530000000.0,,2673000000.0,,-13291000000.0,5505000000.0,4518000000.0,36788000000.0,,2.1,,676000000.0,740000000.0,5505000000.0,229000000.0,,13652000000.0,-4174000000.0,-1130000000.0,6880000000.0,,7630000000.0,24073000000.0,13791000000.0,,4025000000.0,844000000.0,26147000000.0,1000000000.0,31283000000.0,,5505000000.0,1158000000.0,,1158000000.0,-4119000000.0,2356000000.0,,,39938000000.0,1501000000.0,55000000.0,7754000000.0,-11269000000.0,,7445000000.0,1501000000.0,27837000000.0,1055000000.0,4846000000.0,2.13,-1502000000.0,5505000000.0,36788000000.0,,,2950000000.0,,,151000000.0,-2238000000.0,,6076000000.0,,55676000000.0,,16259000000.0,2315000000.0,-220000000.0,18760000000.0,,17277000000.0,-8629000000.0,-3839000000.0,-4144000000.0,,62856000000.0,4025000000.0,,,-3977000000.0,12869000000.0,1055000000.0,223000000.0,8155000000.0,,8927000000.0,2931000000.0,,3283000000.0,,,-571000000.0,-1977000000.0,46175000000.0,6253000000.0,0.0,1000000000.0,-642000000.0,740000000.0,-8629000000.0,,,7630000000.0,0.0,1506000000.0,13652000000.0,12395000000.0,2950000000.0,,62484000000.0,,7714000000.0,8714000000.0,30437000000.0,31440000000.0,50089000000.0,482000000.0,22096000000.0,,1891000000.0,,8813000000.0,10000000.0,1178000000.0,27009000000.0,229000000.0,-483000000.0,-4098000000.0,,-245000000.0,18760000000.0,-16681000000.0,661000000.0,25991000000.0,874000000.0,31283000000.0,,,,2350000000.0,1074000000.0,5604000000.0,6024000000.0,-758000000.0,,0.0,55676000000.0,16259000000.0,26147000000.0,-44000000.0,5989000000.0,16039000000.0,39938000000.0,,,,,,,
1285804800,,,,,,7384000000.0,91540000000.0,2656000000.0,,,,9665000000.0,,3139000000.0,2252000000.0,3139000000.0,,31959000000.0,,,,9646000000.0,18741000000.0,,,,0.63,9211000000.0,12471000000.0,5410000000.0,,,5410000000.0,,,,3744000000.0,,,,,,5410000000.0,44173000000.0,,,,114000000.0,1242000000.0,8161000000.0,540000000.0,,12767000000.0,-7417000000.0,-1118000000.0,5940000000.0,,,,,,,,,1000000000.0,,,8161000000.0,1077000000.0,45000000.0,,-4957000000.0,,694000000.0,,44598000000.0,1429000000.0,-25000000.0,,,8695000000.0,,,,,7630000000.0,,,,,,,2176000000.0,-468000000.0,,,,,,,,,,3024000000.0,,,0.62,,,-4399000000.0,3674000000.0,,0.0,3654000000.0,,-400000000.0,,13056000000.0,,,5505000000.0,,,,,,,,,,46942000000.0,,727000000.0,,-814000000.0,,-8942000000.0,,,7771000000.0,,1820000000.0,,,,8614000000.0,,,7810000000.0,,,-981000000.0,,528000000.0,,,,,,,1152000000.0,2725000000.0,,-148000000.0,-639000000.0,,,,-14993000000.0,,,182000000.0,36012000000.0,,,,2196000000.0,2136000000.0,8194000000.0,7230000000.0,-564000000.0,,0.0,59581000000.0,16713000000.0,25857000000.0,,7116000000.0,16195000000.0,,,,,,,,
1293753600,,,,,,7662000000.0,92306000000.0,-4138000000.0,,,,9671000000.0,,3190000000.0,2402000000.0,4833000000.0,,32622000000.0,,,,12874000000.0,19513000000.0,,,,0.78,10022000000.0,12502000000.0,6634000000.0,,,6634000000.0,,,,4770000000.0,,,,,,6634000000.0,41252000000.0,,,,332000000.0,861000000.0,4023000000.0,826000000.0,,12063000000.0,-5896000000.0,-1363000000.0,6955000000.0,,,,,,,,,0.0,,,4023000000.0,992000000.0,72000000.0,,-1570000000.0,,663000000.0,,43825000000.0,1307000000.0,4000000.0,,,8570000000.0,,,,,3695000000.0,,,,,,,2149000000.0,380000000.0,,,,,,,,,,4886000000.0,,,0.77,,,-5052000000.0,-3270000000.0,,0.0,3863000000.0,,216000000.0,,15120000000.0,,,8161000000.0,,,,,,,,,,48481000000.0,,447000000.0,,-1000000000.0,,-9279000000.0,,,7799000000.0,,1863000000.0,,,,8497000000.0,,,8828000000.0,,,-467000000.0,,553000000.0,,,,,,,1354000000.0,-2850000000.0,,-117000000.0,-6751000000.0,,,,-13165000000.0,,,664000000.0,37229000000.0,,,,2185000000.0,1439000000.0,4186000000.0,8497000000.0,-491000000.0,,-69000000.0,59684000000.0,17078000000.0,24312000000.0,,8165000000.0,19953000000.0,,,,,,,,
1301529600,,,,,,8001000000.0,99727000000.0,2998000000.0,,,,11915000000.0,,3325000000.0,2917000000.0,3897000000.0,,33464000000.0,,,,10033000000.0,22233000000.0,,,,0.62,10748000000.0,12554000000.0,5232000000.0,,,5232000000.0,,,,4553000000.0,,,,,,5232000000.0,50150000000.0,,,,184000000.0,1056000000.0,7021000000.0,1185000000.0,,11887000000.0,-14394000000.0,-1349000000.0,6822000000.0,,,,,,,,,0.0,,,7021000000.0,840000000.0,84000000.0,,-7139000000.0,,720000000.0,,46275000000.0,1353000000.0,-10000000.0,,,8510000000.0,,,,,8014000000.0,,,,,,,2438000000.0,-170000000.0,,,,,,,,,,8024000000.0,,,0.61,,,-848000000.0,3031000000.0,,63234000000.0,3829000000.0,,-51000000.0,,12531000000.0,,,4023000000.0,,,,,,,,,,53452000000.0,,-111000000.0,,186000000.0,,-9564000000.0,,,7969000000.0,,793000000.0,,,,8420000000.0,,,6829000000.0,,,16866000000.0,,541000000.0,,,,,,,1132000000.0,2775000000.0,,-59000000.0,1437000000.0,,,,-9782000000.0,,,1405000000.0,43129000000.0,,,,2269000000.0,839000000.0,8672000000.0,6025000000.0,-658000000.0,,0.0,66263000000.0,17533000000.0,24042000000.0,,5709000000.0,16428000000.0,,,,,,,,
1309392000,,28071000000.0,23150000000.0,-5180000000.0,1398000000.0,8072000000.0,108704000000.0,2589000000.0,-35993000000.0,14987000000.0,11921000000.0,11921000000.0,,3492000000.0,3575000000.0,3708000000.0,,33786000000.0,12581000000.0,23803000000.0,580000000.0,14987000000.0,22847000000.0,,57083000000.0,25442000000.0,,10865000000.0,12581000000.0,5874000000.0,-14616000000.0,27161000000.0,5874000000.0,-6332000000.0,,108704000000.0,5095000000.0,,2766000000.0,,-8376000000.0,9610000000.0,5874000000.0,52772000000.0,,2.69,,-27000000.0,1372000000.0,9610000000.0,1456000000.0,,15722000000.0,-8286000000.0,-1350000000.0,7488000000.0,,8162000000.0,26994000000.0,22847000000.0,,4197000000.0,58000000.0,28774000000.0,0.0,43162000000.0,,9610000000.0,744000000.0,94000000.0,744000000.0,-950000000.0,2422000000.0,689000000.0,,51621000000.0,1434000000.0,3000000.0,10865000000.0,-11555000000.0,,8072000000.0,1434000000.0,31132000000.0,1863000000.0,5300000000.0,2.73,0.0,9610000000.0,52772000000.0,,,3320000000.0,-303000000.0,,295000000.0,-1451000000.0,,5505000000.0,,74918000000.0,,17991000000.0,9043000000.0,2000000.0,23150000000.0,,18162000000.0,-9829000000.0,-1256000000.0,-4886000000.0,,63415000000.0,4197000000.0,,293000000.0,-814000000.0,13659000000.0,1863000000.0,305000000.0,7021000000.0,,8593000000.0,3492000000.0,,3575000000.0,,,4105000000.0,-2355000000.0,57083000000.0,4921000000.0,-1063000000.0,0.0,0.0,1372000000.0,-9829000000.0,,,8162000000.0,0.0,445000000.0,15722000000.0,15577000000.0,3320000000.0,,69943000000.0,,7102000000.0,9043000000.0,33786000000.0,-13126000000.0,54366000000.0,544000000.0,24639000000.0,,2166000000.0,,8490000000.0,-23000000.0,1398000000.0,-5653000000.0,1456000000.0,326000000.0,-2423000000.0,,-71000000.0,23150000000.0,-8195000000.0,-3003000000.0,27205000000.0,180000000.0,43162000000.0,,,,2393000000.0,580000000.0,5942000000.0,6319000000.0,-642000000.0,,-2000000.0,74918000000.0,17991000000.0,28774000000.0,-561000000.0,6171000000.0,17367000000.0,51621000000.0,,,,,,,
1317340800,,,,,,8201000000.0,107415000000.0,3271000000.0,,,,11927000000.0,,3245000000.0,2388000000.0,3777000000.0,,32144000000.0,,,,10153000000.0,22481000000.0,,,,0.68,8576000000.0,12537000000.0,5738000000.0,,,5738000000.0,,,,4063000000.0,,,,,,5738000000.0,57403000000.0,,,,-14000000.0,2270000000.0,12881000000.0,1040000000.0,,14345000000.0,-11299000000.0,-1341000000.0,6392000000.0,,,,,,,,,,,,12881000000.0,1026000000.0,94000000.0,,-2315000000.0,,726000000.0,,48024000000.0,1972000000.0,70000000.0,,,8490000000.0,,,,,8057000000.0,,,,,,,3255000000.0,-920000000.0,,,,,,,,,,10361000000.0,,,0.68,,,-1934000000.0,4733000000.0,,63492000000.0,3719000000.0,,-442000000.0,,13595000000.0,,,9610000000.0,,,,,,,,,,59391000000.0,,-66000000.0,,0.0,,-10209000000.0,,,8033000000.0,,1568000000.0,,,,8392000000.0,,,8126000000.0,,,4224000000.0,,558000000.0,,,,,,,1313000000.0,2683000000.0,,402000000.0,-2869000000.0,,,,-4101000000.0,,,336000000.0,44522000000.0,,,,2329000000.0,705000000.0,8493000000.0,7306000000.0,-436000000.0,,-875000000.0,75271000000.0,18242000000.0,25543000000.0,,7203000000.0,17372000000.0,,,,,,,,
1325289600,,,,,,8386000000.0,112243000000.0,-2271000000.0,,,,11932000000.0,,3057000000.0,2677000000.0,5638000000.0,,39730000000.0,,,,13643000000.0,22749000000.0,,,,0.79,7550000000.0,19670000000.0,6624000000.0,,,6624000000.0,,,,4882000000.0,,,,,,6624000000.0,51736000000.0,,,,158000000.0,1351000000.0,10610000000.0,1082000000.0,,13985000000.0,-10047000000.0,-1683000000.0,7253000000.0,,,,,,,,,0.0,,,10610000000.0,2581000000.0,95000000.0,,-5568000000.0,,678000000.0,,48122000000.0,1919000000.0,4000000.0,,,8465000000.0,,,,,5364000000.0,,,,,,,3614000000.0,891000000.0,,,,,,,,,,13896000000.0,,,0.78,,,-1042000000.0,-3652000000.0,,63902000000.0,3884000000.0,,176000000.0,,15247000000.0,,,12881000000.0,,,,,,,,,,64121000000.0,,-292000000.0,,,,-10546000000.0,,,8010000000.0,,1615000000.0,,,,8402000000.0,,,9012000000.0,,,7544000000.0,,575000000.0,,,,,,,1349000000.0,6144000000.0,,14000000.0,-2513000000.0,,,,219000000.0,,,208000000.0,41126000000.0,,,,2371000000.0,921000000.0,5862000000.0,8239000000.0,-498000000.0,,-8627000000.0,72513000000.0,18556000000.0,25373000000.0,,7994000000.0,20885000000.0,,,,,,,,
